match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_ownGoals
11452985,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,24.0,14.0,15.0,6.0,10.0,13.0,4.0,11.0,1.0,7.0,2.0,1.0,90.0,32.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000,D,27,27,False,28.0,17.0,5.0,2.0,7.0,13.0,10.0,15.0,,9.0,,,83.0,40.0,5.8,11.0,0,1.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,32.0,26.0,8.0,3.0,23.0,24.0,3.0,8.0,2.0,5.0,,,90.0,37.0,6.3,6.0,1,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,False,49.0,44.0,12.0,7.0,33.0,34.0,11.0,15.0,5.0,5.0,,,90.0,59.0,7.1,6.0,1,2.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000,D,15,15,False,19.0,17.0,1.0,1.0,11.0,11.0,6.0,8.0,,2.0,,,36.0,21.0,6.7,2.0,0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200,M,29,29,False,39.0,33.0,8.0,8.0,21.0,22.0,12.0,17.0,,3.0,,,61.0,49.0,6.7,9.0,0,1.0,4.0,2.0,1.0,5.0,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,41.0,37.0,9.0,7.0,19.0,19.0,19.0,27.0,,5.0,,,90.0,57.0,7.4,9.0,1,1.0,4.0,4.0,,,2.0,,1.0,4.0,,1.0,,,,,2.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,
11452985,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,29.0,25.0,4.0,4.0,8.0,8.0,19.0,27.0,,6.0,,,90.0,57.0,8.1,16.0,2,1.0,4.0,5.0,,,,,2.0,,,,5.0,2.0,1.0,,,3.0,6.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,,,,,
11452985,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,False,19.0,13.0,1.0,1.0,2.0,4.0,12.0,17.0,1.0,5.0,,,90.0,40.0,7.1,13.0,3,,3.0,7.0,,,3.0,,2.0,2.0,,,2.0,2.0,1.0,,2.0,5.0,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,
11452985,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,22.0,20.0,,,5.0,5.0,15.0,21.0,,1.0,,,84.0,43.0,7.0,13.0,2,,5.0,4.0,,,,,1.0,,,,7.0,3.0,2.0,1.0,,2.0,4.0,,,1.0,,1.0,,,,1.0,,,,
11452985,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,False,23.0,19.0,,,7.0,8.0,12.0,15.0,1.0,4.0,,,90.0,37.0,6.4,10.0,1,,6.0,1.0,1.0,,1.0,,,,3.0,,1.0,,,,1.0,3.0,,,,,,1.0,,1.0,,,True,,,
11452985,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,21.0,17.0,1.0,,9.0,10.0,8.0,12.0,2.0,3.0,,,54.0,37.0,6.6,5.0,1,1.0,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
11452985,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,2.0,,,29.0,12.0,6.7,4.0,1,,7.0,2.0,,,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,1.0,1.0,3.0,,1.0,1.0,,,,,
11452985,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,True,1.0,,1.0,,,,,1.0,1.0,,,,20.0,5.0,6.5,2.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,,,,,,,,,1.0,,,,19.0,2.0,6.4,1.0,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11452985,home,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
