match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,captain,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalOffside,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10408512,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,25.0,21.0,4.0,1.0,21.0,24.0,1.0,2.0,2.0,3.0,8.0,1.0,1.0,2.0,90.0,35.0,7.6,4.0,0.0,0.0,4.524e-05,0,0.2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,2,2,False,62.0,53.0,4.0,3.0,36.0,43.0,23.0,,4.0,1.0,5.0,,,,90.0,81.0,7.1,15.0,0.0,0.0,0.025706,0,,17.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,False,67.0,59.0,11.0,8.0,47.0,50.0,17.0,2.0,3.0,1.0,4.0,,,,90.0,73.0,7.4,8.0,0.1584,0.0,0.00726313,1,,12.0,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,False,66.0,59.0,4.0,4.0,39.0,42.0,24.0,4.0,5.0,,6.0,,,,90.0,73.0,7.0,10.0,0.0,0.0,0.0123681,0,,20.0,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,57.0,53.0,3.0,1.0,22.0,24.0,40.0,1.0,4.0,,4.0,,,,90.0,83.0,8.3,9.0,0.0,0.0,0.311376,0,,33.0,7.0,2.0,1.0,2.0,,,,4.0,,,1.0,2.0,,,,True,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,
10408512,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,32.0,27.0,4.0,2.0,10.0,10.0,22.0,,3.0,1.0,3.0,,,,85.0,45.0,6.8,11.0,0.0798,0.0,0.014389,2,,17.0,,4.0,2.0,1.0,4.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
10408512,home,Valencia,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,17,17,False,60.0,52.0,5.0,2.0,22.0,24.0,36.0,1.0,6.0,3.0,4.0,,,,79.0,73.0,7.3,8.0,0.0,0.0,0.0279916,0,,30.0,,2.0,2.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,
10408512,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,18,18,False,48.0,44.0,2.0,1.0,13.0,14.0,34.0,,2.0,,4.0,,,,90.0,67.0,7.1,12.0,0.064,0.4804,0.0265681,1,,31.0,,7.0,6.0,,,,2.0,1.0,,,,,,,1.0,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,
10408512,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,,188405,EUR,790387200,F,11,11,False,28.0,26.0,,,7.0,7.0,23.0,,2.0,,4.0,,,,69.0,40.0,7.2,6.0,0.0478,0.7551,0.0461545,3,,19.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,
10408512,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,False,17.0,9.0,,,1.0,2.0,15.0,,4.0,2.0,3.0,,,,79.0,29.0,6.3,12.0,0.1271,0.0,0.00851606,1,,8.0,,5.0,,1.0,2.0,3.0,2.0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,
10408512,home,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,16,16,False,58.0,50.0,2.0,1.0,13.0,15.0,46.0,,7.0,1.0,7.0,,,,90.0,87.0,6.9,21.0,0.1708,0.1632,0.104249,3,,38.0,3.0,10.0,6.0,3.0,4.0,1.0,2.0,,,1.0,,3.0,,,4.0,,,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,,,,,
10408512,home,Valencia,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,,1.0,,1.0,,,,21.0,9.0,7.7,1.0,0.5648,0.8239,0.00219149,2,,3.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,
10408512,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,15.0,14.0,,,6.0,7.0,8.0,,,1.0,2.0,,,,11.0,18.0,7.4,1.0,0.7884,0.98,0.00402889,1,,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
10408512,home,Valencia,Marcos André,marcos-andre,M. André,F,10,184,480,M,,880157,EUR,845769600,F,22,22,True,1.0,1.0,,,,,1.0,,,,,,,,11.0,3.0,6.4,1.0,0.0252,0.0,0.0003077,1,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,4.0,3.0,,,2.0,2.0,2.0,,1.0,,,,,,10.0,5.0,6.6,1.0,0.0,0.0,0.00081593,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408512,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,1,188,62,M,,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408512,home,Valencia,Mario Domínguez,mario-dominguez,M. Domínguez,F,39,175,24,M,,1211006,EUR,1076371200,M,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Mario Dominguez,,,,,,,,,,,,,,,,,,,,
10408512,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,,253809,EUR,760579200,G,13,13,False,32.0,17.0,18.0,4.0,14.0,18.0,14.0,,,2.0,8.0,2.0,4.0,1.0,90.0,43.0,6.5,15.0,0.0,0.0,0.00029402,0,0.2026,3.0,,,,,,,,,,,,,Rui,Silva,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10408512,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,youssouf_sabaly23,111803,EUR,731289600,D,23,23,False,24.0,15.0,4.0,2.0,11.0,13.0,12.0,1.0,6.0,4.0,5.0,,,,82.0,54.0,7.0,13.0,0.0,0.0,0.00270472,0,,4.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408512,away,Real Betis,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,,914522,EUR,859852800,D,3,3,False,26.0,17.0,6.0,1.0,16.0,18.0,8.0,1.0,2.0,,2.0,,,,61.0,31.0,5.7,10.0,0.0249,0.0,0.00036419,1,,1.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,
10408512,away,Real Betis,Víctor Ruiz,victor-ruiz,V. Ruiz,D,30,184,91,M,,82400,EUR,601689600,D,6,6,False,38.0,32.0,11.0,6.0,24.0,24.0,14.0,,2.0,4.0,2.0,,,,90.0,48.0,6.5,6.0,0.0,0.0,0.00317943,0,,8.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10408512,away,Real Betis,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,23.0,12.0,3.0,,8.0,10.0,13.0,,4.0,1.0,6.0,,,,90.0,43.0,5.6,19.0,0.0,0.0,0.00200015,0,,4.0,,5.0,2.0,2.0,3.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0
10408512,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,5,5,False,22.0,21.0,2.0,2.0,14.0,14.0,9.0,,5.0,1.0,7.0,,,,58.0,32.0,7.1,3.0,0.0,0.0,0.00346298,0,,7.0,1.0,2.0,,4.0,,1.0,,,,,,3.0,,,,,,,2.0,,,1.0,,,,,,,,,,,
10408512,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,,137978,EUR,702604800,M,14,14,False,28.0,21.0,3.0,2.0,13.0,16.0,12.0,,1.0,1.0,5.0,,,,58.0,31.0,6.5,8.0,0.0,0.0,0.00937873,0,,8.0,,3.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
