match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed
11408311,home,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,False,10.0,9.0,2.0,1.0,0.0,8.0,8.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,90.0,20.0,6.5,1.0,0.00108114,0,-0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Martín Aguirregabiria,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,False,28.0,25.0,2.0,2.0,0.0,15.0,16.0,11.0,14.0,1.0,4.0,,,,,57.0,43.0,6.6,8.0,0.0875361,0,,,,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Riccieli,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,68.0,64.0,6.0,5.0,0.0,49.0,52.0,15.0,16.0,3.0,6.0,,,,,90.0,78.0,6.7,4.0,0.00684348,0,,,,,,4.0,6.0,,,,,1.0,,,,,True,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,
11408311,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,58.0,51.0,5.0,4.0,0.0,38.0,40.0,13.0,18.0,1.0,4.0,,,,,90.0,70.0,6.1,11.0,0.00208103,2,,,,,,3.0,5.0,,1.0,1.0,,2.0,2.0,,2.0,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,0.1117,0.0831,,,,
11408311,home,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,39.0,34.0,3.0,2.0,0.0,21.0,21.0,15.0,22.0,1.0,2.0,,,,,90.0,63.0,6.8,13.0,0.0658206,1,,,,4.0,2.0,3.0,1.0,,,2.0,,1.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,,,,1.0,,0.0104,0.1448,,,,
11408311,home,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,57.0,50.0,17.0,11.0,0.0,26.0,27.0,24.0,31.0,,6.0,,,,,90.0,74.0,7.6,13.0,0.131012,1,,,,1.0,,8.0,8.0,2.0,3.0,3.0,3.0,3.0,2.0,,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,,0.0234,0.2433,1.0,,,
11408311,home,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,44.0,40.0,3.0,3.0,0.0,28.0,30.0,12.0,14.0,3.0,3.0,,,,,75.0,54.0,6.8,4.0,0.00749144,1,,,,,,1.0,5.0,,,,,2.0,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,0.0146,,,,,
11408311,home,Famalicão,José Luis Rodríguez,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,20.0,16.0,,,0.0,5.0,6.0,13.0,18.0,,4.0,,,,,81.0,35.0,7.1,11.0,0.20548,1,,,,4.0,2.0,3.0,5.0,,2.0,4.0,3.0,,,,1.0,3.0,,,1.0,,,1.0,,,1.0,,0.0199,0.0272,,,,
11408311,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,48.0,41.0,9.0,7.0,0.0,17.0,17.0,24.0,31.0,3.0,4.0,,,,,90.0,70.0,6.7,12.0,0.0579568,2,,,,,,10.0,5.0,3.0,2.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,2.0,4.0,2.0,,,0.0959,,,,,
11408311,home,Famalicão,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,8.0,7.0,,,1.0,3.0,3.0,4.0,6.0,,4.0,,,,,57.0,20.0,6.5,7.0,0.00832321,0,,,,1.0,,4.0,2.0,,1.0,2.0,,1.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,
11408311,home,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,19.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,14.0,,,,,,,81.0,28.0,6.4,14.0,0.0125038,1,,,,1.0,,6.0,4.0,1.0,,2.0,,,,,4.0,,,3.0,4.0,,,,1.0,1.0,,,0.0547,,,,,
11408311,home,Famalicão,Nathan,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,True,19.0,15.0,,,0.0,5.0,7.0,10.0,16.0,,2.0,,,,,33.0,31.0,6.5,10.0,0.00445058,0,,,,4.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,
11408311,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,77,77,True,14.0,12.0,2.0,2.0,0.0,5.0,5.0,7.0,12.0,,4.0,,,,,33.0,25.0,7.0,5.0,0.00662265,2,,Sorriso,,3.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,0.1047,,,,,
11408311,home,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,,,,15.0,6.0,6.5,,0.00685904,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,,,,,0.0,,,,,,,,,,,9.0,2.0,6.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0341,,,,,
11408311,home,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,True,10.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,11.0,,2.0,,,,,9.0,18.0,7.3,3.0,0.0121068,2,,,,2.0,,,3.0,,,1.0,1.0,,,,,,,,,,,2.0,,1.0,1.0,,0.0533,0.1195,,,,
11408311,home,Famalicão,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Luiz Lúcio Reis Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Tom Lacoux,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408311,home,Famalicão,Théo Fonseca,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
