match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_wonContest,stat_interceptionWon,player_firstName,stat_outfielderBlock,player_lastName,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAShot
14109646,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187.0,4168,M,758608,EUR,832809600,D,4,4,False,70.0,64.0,5.0,4.0,0.0,46.0,49.0,18.0,21.0,5.0,8.0,3.0,4.0,,,,,,,,90.0,81.0,7.2,7.0,0.00711594,,0,,0.15,0.04,0.2,,,,2.0,6.0,1.0,,,,2.0,,,1.0,3.0,,,,,,,,,2.0,,,,,,,,soyuncu_caglar,
14109646,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189.0,3123,M,1048324,EUR,988243200,D,24,24,False,43.0,35.0,3.0,3.0,0.0,23.0,30.0,12.0,13.0,2.0,3.0,1.0,6.0,,,,,,,,90.0,66.0,6.5,12.0,0.0211116,,1,,0.06,0.22,-0.13,,2.0,1.0,2.0,5.0,1.0,2.0,1.0,,,,,,1.0,,0.0335,1.0,-0.32,,1.0,4.0,Jayden Oosterwolde,1.0,,,,,,,,,
14109646,away,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11619,M,243623,EUR,731289600,M,7,7,False,20.0,16.0,2.0,,0.0,8.0,10.0,8.0,10.0,,1.0,,1.0,,,,,,,,45.0,27.0,6.5,7.0,0.00560863,,0,,0.02,0.02,-0.03,,,,,3.0,,1.0,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,fred08,
14109646,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183.0,3147,M,952600,EUR,917308800,M,5,5,False,62.0,50.0,3.0,2.0,0.0,23.0,28.0,27.0,34.0,2.0,6.0,1.0,5.0,,,,,,,,90.0,75.0,7.0,15.0,0.0167576,,0,,0.02,0.11,0.31,,,,1.0,3.0,,,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,
14109646,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,226986,EUR,805766400,M,17,17,False,33.0,27.0,3.0,2.0,0.0,7.0,8.0,20.0,25.0,,3.0,,2.0,,,,,,,,72.0,44.0,6.5,10.0,0.170548,,1,,0.13,-0.29,-0.02,,1.0,1.0,1.0,5.0,,3.0,,1.0,3.0,1.0,1.0,,1.0,1.0,0.0525,1.0,0.0,,,,,,,,1.0,,,,,irfankahveci,
14109646,away,Fenerbahçe,Marco Asensio,marco-asensio,M. Asensio,F,21,182.0,31813,M,361004,EUR,822182400,M,21,21,False,38.0,32.0,2.0,2.0,0.0,12.0,12.0,20.0,26.0,,,,6.0,,,,,,,,72.0,44.0,6.9,10.0,0.0350134,,1,,-0.27,-0.63,-0.08,,1.0,,,4.0,2.0,1.0,,,,,,,,,0.0998,1.0,0.51,1.0,,,,,,,,,1.0,1.0,0.1173,marcoasensio10,
14109646,away,Fenerbahçe,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173.0,24917,M,903324,EUR,908928000,M,9,9,False,26.0,15.0,6.0,4.0,1.0,4.0,7.0,11.0,19.0,1.0,7.0,,3.0,,,,,,,,90.0,48.0,6.8,21.0,0.135465,,1,,0.05,0.4,-0.12,,7.0,1.0,3.0,8.0,,2.0,,,2.0,1.0,3.0,3.0,3.0,,0.1377,3.0,0.01,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,0.1717,KAktürkoğlu,
14109646,away,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,F,94,94,False,11.0,8.0,,,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,,,,,,,,,59.0,15.0,6.3,5.0,0.00913572,,0,,-0.06,0.07,0.15,,,,2.0,6.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,AndersonTalisca,
14109646,away,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1215,M,997165,EUR,1045612800,M,28,28,True,50.0,47.0,3.0,1.0,0.0,14.0,14.0,33.0,36.0,,2.0,,2.0,,,,,,,,45.0,56.0,7.0,4.0,0.0297038,,1,,0.3,0.04,0.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,,0.0299,,-0.03,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184.0,2870,M,836683,EUR,923097600,D,18,18,True,26.0,24.0,2.0,1.0,0.0,9.0,9.0,15.0,17.0,1.0,6.0,2.0,2.0,,,,,,,,31.0,43.0,6.6,5.0,0.022406,,0,,-0.2,0.16,-0.16,,2.0,,,2.0,,3.0,,,3.0,3.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,
14109646,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190.0,34492,M,846470,EUR,865123200,F,19,19,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,31.0,6.0,6.6,1.0,0.0106089,,1,,0.04,0.28,0.0,,,,,,,,1.0,,,,,,,,0.2331,,-0.51,,,,,,,,,1.0,,,,ennesyri15,
14109646,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,847983,EUR,926294400,M,53,53,True,5.0,2.0,,,0.0,,,2.0,5.0,,1.0,,1.0,,,,,,,,18.0,14.0,6.5,9.0,0.00265993,,2,,-0.09,0.27,0.0,,2.0,,,2.0,1.0,1.0,,2.0,,,2.0,1.0,,,0.2012,,-0.42,,,,,,,,,,,,,szymanski_11,
14109646,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,72127,EUR,676252800,F,23,23,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,18.0,2.0,6.5,,0.00042609,,0,,-0.01,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191.0,1867,M,880207,EUR,822009600,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,Archie Brown,brown-archie,A. Brown,D,3,190.0,3095,M,1009738,EUR,1022544000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,999396,EUR,972604800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109646,away,Fenerbahçe,Dorgeles Nene,nene-dorgeles,D. Nene,F,45,174.0,10361,M,1102788,EUR,1040601600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nene Dorgeles,,,,,,,,,d.nene10,
