match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,captain,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10406917,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,45.0,27.0,24.0,6.0,25.0,29.0,2.0,16.0,6.0,3.0,90.0,53.0,6.1,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,25,25,False,37.0,26.0,5.0,1.0,19.0,22.0,7.0,15.0,9.0,,90.0,60.0,8.6,16.0,1,,,1.0,1.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,33.0,29.0,5.0,2.0,23.0,25.0,6.0,8.0,6.0,,90.0,47.0,6.5,4.0,1,,,,3.0,3.0,4.0,,,,,,,8.0,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,29.0,21.0,6.0,2.0,16.0,20.0,5.0,9.0,12.0,,90.0,42.0,6.3,10.0,1,Federico,Ricca,,2.0,3.0,5.0,1.0,,,,,,5.0,,1.0,1.0,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,M,11,11,False,21.0,18.0,2.0,1.0,9.0,10.0,9.0,12.0,11.0,,90.0,50.0,7.2,15.0,2,,,,,8.0,7.0,1.0,1.0,7.0,4.0,2.0,1.0,,,,2.0,2.0,4.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,44.0,32.0,7.0,1.0,23.0,26.0,9.0,18.0,9.0,,90.0,64.0,6.8,14.0,2,,,,,3.0,7.0,,2.0,1.0,1.0,,,1.0,,4.0,3.0,1.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,28.0,20.0,1.0,,14.0,18.0,6.0,10.0,5.0,,69.0,37.0,6.9,8.0,0,Mandela Keita,,,1.0,5.0,9.0,2.0,,1.0,1.0,,,,,1.0,4.0,1.0,,1.0,1.0,2.0,,,3.0,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,False,20.0,13.0,3.0,2.0,7.0,9.0,8.0,14.0,6.0,,69.0,46.0,6.2,15.0,1,,,,1.0,9.0,4.0,1.0,2.0,3.0,1.0,,,2.0,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,3.0,2.0,1.0,,,,,,
10406917,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,126,M,95375,EUR,729820800,F,10,10,False,31.0,21.0,2.0,1.0,8.0,12.0,17.0,25.0,1.0,,90.0,47.0,7.6,17.0,2,,,1.0,1.0,4.0,3.0,,3.0,,,,,,,,,,2.0,,4.0,1.0,,2.0,2.0,6.0,4.0,1.0,1.0,,,,,
10406917,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,211,M,847147,EUR,825206400,F,9,9,False,18.0,15.0,2.0,2.0,7.0,7.0,8.0,11.0,1.0,,90.0,33.0,7.3,8.0,3,,,,1.0,5.0,3.0,,2.0,,,1.0,,3.0,,,,,3.0,1.0,4.0,3.0,,2.0,2.0,,,,,1.0,,,,
10406917,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,5.0,4.0,,,4.0,4.0,,3.0,1.0,,31.0,12.0,6.5,5.0,1,,,,,4.0,,,1.0,,,,,,,,,,1.0,1.0,,2.0,1.0,,,2.0,,,,,True,,,
10406917,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,F,8,8,True,27.0,22.0,3.0,1.0,14.0,15.0,8.0,12.0,7.0,,59.0,49.0,6.4,15.0,1,,,,1.0,7.0,4.0,1.0,4.0,3.0,1.0,,,1.0,,2.0,1.0,,3.0,,,,1.0,,1.0,,,,,,,1.0,,
10406917,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,6.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,2.0,,21.0,14.0,6.6,5.0,0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,6.0,3.0,,,1.0,1.0,3.0,7.0,1.0,,21.0,13.0,7.0,6.0,2,Nachon Nsingi,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,
10406917,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406917,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406917,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,29.0,20.0,24.0,15.0,7.0,9.0,13.0,20.0,10.0,3.0,90.0,42.0,6.6,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
10406917,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,41.0,31.0,6.0,2.0,21.0,21.0,10.0,20.0,8.0,,90.0,49.0,6.3,10.0,0,,,,1.0,5.0,3.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,1.0,,3.0,,,1.0,,,,,,,,,
10406917,away,KV Kortrijk,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,33.0,26.0,,,23.0,26.0,3.0,7.0,3.0,,90.0,40.0,6.8,7.0,0,,,,5.0,3.0,7.0,,,,,,,2.0,2.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,
10406917,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,25,25,False,42.0,35.0,5.0,3.0,18.0,23.0,17.0,20.0,4.0,,90.0,58.0,6.6,10.0,0,,,,,3.0,3.0,3.0,,,,,,1.0,1.0,4.0,3.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,
10406917,away,KV Kortrijk,Oleksii Sych,oleksii-sych,O. Sych,D,77,185,129,M,1022525,EUR,986083200,M,6,6,False,18.0,12.0,5.0,2.0,8.0,11.0,4.0,11.0,7.0,,90.0,53.0,8.4,16.0,1,,,1.0,2.0,3.0,8.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,,,1.0,4.0,,,,,,,,
10406917,away,KV Kortrijk,Satoshi Tanaka,tanaka-satoshi,S. Tanaka,M,16,175,416,M,981067,EUR,1029196800,M,32,32,False,8.0,5.0,,,1.0,3.0,4.0,5.0,2.0,,75.0,19.0,6.8,6.0,0,,,,,5.0,7.0,1.0,,1.0,,,,,,,4.0,2.0,2.0,3.0,,,,,3.0,,,,,,,,,
10406917,away,KV Kortrijk,Stjepan Lončar,stjepan-loncar,S. Lončar,M,10,187,317,M,842571,EUR,847584000,M,33,33,False,41.0,34.0,7.0,5.0,14.0,15.0,22.0,33.0,15.0,,90.0,60.0,7.6,13.0,3,,,1.0,,5.0,4.0,,,,,,,2.0,,1.0,4.0,1.0,1.0,3.0,1.0,2.0,,3.0,,7.0,2.0,1.0,,,,,,
10406917,away,KV Kortrijk,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178,361,M,842745,EUR,754617600,M,10,10,False,49.0,31.0,13.0,5.0,7.0,10.0,24.0,42.0,12.0,,90.0,78.0,6.5,30.0,4,,,1.0,3.0,9.0,8.0,,4.0,5.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,,,3.0,,,,,True,,,
10406917,away,KV Kortrijk,Massimo Bruno,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,70,70,False,16.0,14.0,,,3.0,3.0,11.0,17.0,4.0,,75.0,36.0,6.7,10.0,3,,,,,4.0,4.0,2.0,,3.0,1.0,2.0,,1.0,,,3.0,2.0,2.0,,,,1.0,,,4.0,,,,,,,,
