match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_clearanceOffLine,stat_wasFouled,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_goalAssist
12134230,home,FC Motown,David Greczek,David Greczek,,david-greczek,D. Greczek,G,71,188.0,1,M,1193051,EUR,783388800.0,G,1,1,False,35.0,21.0,25.0,11.0,14.0,19.0,7.0,16.0,1.0,14.0,7.0,8.0,90.0,50.0,7.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134230,home,FC Motown,Samuel Pompee,,,samuel-pompee,S. Pompee,D,,170.0,4,,858013,EUR,766108800.0,D,12,12,False,39.0,28.0,5.0,2.0,13.0,16.0,17.0,32.0,1.0,7.0,,,89.0,61.0,6.3,24.0,0,9.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12134230,home,FC Motown,Brian Paredes,Brian Paredes,,brian-paredes,B. Paredes,M,23,,0,M,1480185,EUR,830563200.0,D,23,23,False,48.0,39.0,8.0,4.0,22.0,25.0,17.0,23.0,1.0,8.0,,,90.0,72.0,6.8,15.0,0,,,,,2.0,5.0,1.0,1.0,1.0,,4.0,3.0,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,
12134230,home,FC Motown,Hermanus Achterkamp,Hermanus Achterkamp,,hermanus-achterkamp,H. Achterkamp,M,2,,0,M,1201569,EUR,873590400.0,D,2,2,False,46.0,35.0,13.0,5.0,24.0,27.0,11.0,19.0,6.0,4.0,,,90.0,65.0,7.4,12.0,0,,,2.0,2.0,7.0,7.0,2.0,,2.0,,3.0,,2.0,,1.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,
12134230,home,FC Motown,Jean Voltaire,,,jean-voltaire,J. Voltaire,F,3,,6,M,934891,EUR,768009600.0,D,3,3,False,43.0,35.0,3.0,2.0,25.0,26.0,10.0,17.0,4.0,4.0,,,90.0,69.0,6.7,15.0,0,,,1.0,2.0,4.0,5.0,,,1.0,,1.0,3.0,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,
12134230,home,FC Motown,Yusuf Cüceoglu,Yusuf Cüceoglu,,yusuf-cuceoglu,Y. Cüceoglu,F,,184.0,1,,1480166,EUR,889488000.0,D,5,5,False,14.0,10.0,2.0,,6.0,7.0,4.0,8.0,,4.0,,,37.0,23.0,6.0,8.0,0,1.0,,,,3.0,3.0,2.0,1.0,,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,
12134230,home,FC Motown,Julian Lenis,Julian Lenis,,julian-lenis,J. Lenis,,10,,0,M,1825585,EUR,946425600.0,M,10,10,False,17.0,15.0,2.0,2.0,4.0,5.0,11.0,12.0,,,,,68.0,20.0,6.3,4.0,0,,,1.0,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12134230,home,FC Motown,Mike da Fonte,,,mike-da-fonte,M. d. Fonte,D,4,184.0,1,M,343641,EUR,671932800.0,M,4,4,False,17.0,10.0,4.0,1.0,6.0,7.0,4.0,10.0,1.0,2.0,,,45.0,24.0,6.4,7.0,0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
12134230,home,FC Motown,Daniel Cordeiro,Daniel Cordeiro,,daniel-cordeiro,D. Cordeiro,M,6,,1,M,1177696,EUR,828230400.0,M,6,6,False,44.0,33.0,7.0,6.0,19.0,22.0,14.0,24.0,1.0,6.0,,,90.0,58.0,6.8,16.0,1,2.0,,,,4.0,3.0,1.0,1.0,,,,1.0,2.0,,,,3.0,2.0,,,True,1.0,,,,,,,,,,
12134230,home,FC Motown,Kevin O'Connor,,,kevin-oconnor,K. O'Connor,M,14,188.0,9,,798043,EUR,799804800.0,M,8,8,False,45.0,38.0,5.0,3.0,21.0,22.0,18.0,24.0,1.0,4.0,,,89.0,51.0,6.5,9.0,0,1.0,1.0,2.0,2.0,6.0,2.0,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
