match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,captain,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside,stat_punches
12436475,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,30.0,20.0,3.0,1.0,0.0,3.0,3.0,17.0,28.0,,2.0,,,,,,90.0,46.0,7.0,17.0,0.0817436,2,,1.0,2.0,3.0,4.0,7.0,,,,,,,4.0,,0.0964,,3.0,1.0,,joaopedro,,2.0,,1.0,1.0,0.1129,,,,,,,,
12436475,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,11,11,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,3.0,,,,,,23.0,18.0,6.9,5.0,0.0255481,0,,,,,2.0,2.0,1.0,,,,,,,,,,2.0,2.0,,simon.adingra,,3.0,2.0,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,F,17,17,True,9.0,5.0,,,0.0,1.0,4.0,4.0,5.0,,3.0,,,,,,23.0,13.0,6.7,6.0,0.210826,0,,,,,,1.0,,,,,,,,,,,1.0,,,minteh01,,1.0,1.0,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,True,6.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,,,,,23.0,10.0,6.4,4.0,0.00444091,1,,1.0,,,3.0,,1.0,1.0,,,,,,1.0,0.097,,,,,,,1.0,,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,12.0,7.0,6.5,2.0,0.00097011,2,,,,,3.0,2.0,,1.0,,,1.0,,1.0,1.0,0.069,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,
12436475,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,True,4.0,1.0,3.0,,0.0,1.0,2.0,,3.0,,1.0,,,,,,8.0,8.0,6.8,4.0,3.14e-06,1,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,0.0649,,,,,,,,,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,TariqLamptey,,,,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436475,home,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,kubamoder,,,,,,,,,,,,,,
12436475,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,24.0,19.0,10.0,5.0,0.0,15.0,17.0,4.0,7.0,,5.0,1.0,4.0,6.0,,,36.0,34.0,7.9,6.0,0.00529942,0,0.6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12436475,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,30.0,24.0,5.0,2.0,0.0,15.0,18.0,9.0,15.0,6.0,5.0,,,,,,90.0,52.0,7.1,11.0,0.0196297,0,,3.0,2.0,1.0,5.0,4.0,,,,,3.0,2.0,,,,3.0,,1.0,,,,,,,,,Mads,Roerslev,,,,,,
12436475,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,49.0,44.0,1.0,1.0,0.0,34.0,36.0,10.0,13.0,4.0,5.0,,,,,,90.0,63.0,7.3,7.0,0.00501886,1,,,3.0,1.0,3.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,0.1226,,2.0,,,,,,,,,,,,,,,,1.0,
12436475,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,42.0,30.0,9.0,2.0,0.0,24.0,30.0,6.0,12.0,2.0,4.0,,,,,,78.0,48.0,6.7,12.0,0.00317797,0,,,1.0,2.0,4.0,2.0,,,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
12436475,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,D,23,23,False,18.0,13.0,4.0,,0.0,7.0,8.0,6.0,10.0,3.0,2.0,,,,,,90.0,37.0,6.6,10.0,0.0085074,1,,,,,3.0,3.0,,,,,2.0,1.0,1.0,,0.4672,1.0,,,,,,2.0,,1.0,,0.5276,,,1.0,,,,,
12436475,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,22.0,17.0,,,0.0,8.0,9.0,9.0,13.0,3.0,4.0,,,,,,72.0,36.0,6.8,6.0,0.00392467,1,,,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,0.0424,1.0,,,True,,,1.0,,,1.0,,,,,,,,,
12436475,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,39.0,29.0,5.0,1.0,0.0,15.0,17.0,14.0,23.0,1.0,7.0,,,,,,90.0,52.0,7.0,14.0,0.240697,0,,1.0,,1.0,3.0,4.0,,,1.0,2.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12436475,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,30.0,20.0,2.0,,0.0,10.0,13.0,10.0,17.0,2.0,8.0,,,,,,90.0,45.0,6.7,17.0,0.0665884,1,,,,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,,,,0.0368,,3.0,1.0,,bryan_m19,,3.0,1.0,,,,,,,,,,,
12436475,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,32.0,27.0,2.0,,0.0,10.0,12.0,19.0,23.0,,6.0,,,,,,90.0,51.0,7.6,11.0,0.453749,1,,3.0,,,3.0,5.0,1.0,,,1.0,1.0,1.0,,,0.0368,,2.0,2.0,,,2.0,6.0,4.0,1.0,,0.0299,,,,,1.0,,,
12436475,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,False,17.0,10.0,,,0.0,1.0,2.0,9.0,15.0,2.0,1.0,,,,,,90.0,33.0,6.5,15.0,0.0104471,0,,,7.0,3.0,14.0,6.0,3.0,,,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,
12436475,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,13.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,9.0,1.0,3.0,,,,,,90.0,29.0,6.6,8.0,0.00629474,3,,1.0,4.0,,8.0,3.0,,,,2.0,,,3.0,2.0,0.3642,,2.0,,,yowissa,,2.0,,1.0,2.0,0.3701,,,,,,,3.0,
12436475,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,28.0,13.0,24.0,9.0,0.0,9.0,10.0,4.0,18.0,3.0,8.0,2.0,,2.0,,,54.0,38.0,7.0,15.0,0.00044206,0,0.1319,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12436475,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,3.0,3.0,,,,,,18.0,16.0,7.1,1.0,0.00742892,0,,1.0,,,2.0,5.0,,,,,4.0,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
12436475,away,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,6.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,,,,,,,12.0,8.0,6.5,2.0,0.00025509,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,
12436475,away,Brentford,Benjamin Arthur,benjamin-arthur,B. Arthur,D,43,193,144,M,1500529,EUR,1128816000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Arthur,,,,,,,
12436475,away,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,425,M,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jayden Meghoma,,,,,,,
12436475,away,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Konak,,,,,,,
12436475,away,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436475,away,Brentford,Tony Yogane,tony-yogane,T. Yogane,M,17,178,57,M,1467880,EUR,1127520000,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436475,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,_fabio.10,,,,,,,,,,,,,,
