match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,captain,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_goalAssist,stat_totalOffside
10389901,home,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,181,23,M,556980,EUR,764208000,G,16,16,False,10.0,6.0,5.0,1.0,6.0,9.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,15.0,5.8,4.0,0.0,0.0,1.913e-05,0,-0.8618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389901,home,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,182,18,M,142061,EUR,616204800,D,2,2,False,42.0,30.0,6.0,1.0,8.0,9.0,38.0,2.0,7.0,,,,71.0,66.0,6.8,21.0,0.0,0.0,0.0355479,0,,,,3,22.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389901,home,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,183,14,M,23568,EUR,526780800,D,21,21,False,37.0,32.0,5.0,3.0,23.0,25.0,12.0,5.0,5.0,,,,90.0,49.0,7.3,5.0,0.9584,0.9841,0.00387366,2,,,,,9.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389901,home,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,181,43,M,940993,EUR,961286400,D,15,15,False,50.0,41.0,9.0,5.0,27.0,30.0,20.0,3.0,7.0,,,,90.0,60.0,6.8,9.0,0.1518,0.0,0.00605408,1,,,,5,14.0,,4.0,3.0,8.0,1.0,,4.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10389901,home,Ajaccio,Ismaël Diallo,ismael-diallo,I. Diallo,D,177,979,M,359208,EUR,854496000,D,3,3,False,51.0,42.0,4.0,2.0,19.0,22.0,30.0,1.0,5.0,,,,90.0,75.0,6.0,15.0,0.0,0.0,0.0249526,0,,,,5,23.0,1.0,2.0,7.0,5.0,1.0,,1.0,,1.0,2.0,,,,,,,1.0,3.0,2.0,3.0,,,,,,,,,,,
10389901,home,Ajaccio,Yanis Cimignani,cimignani-yanis,Y. Cimignani,M,176,148,M,1049523,EUR,1011657600,M,22,22,False,24.0,18.0,1.0,1.0,3.0,3.0,25.0,1.0,3.0,,,,71.0,45.0,6.9,14.0,0.0678,0.0288,0.0354756,2,,,,21,15.0,4.0,,7.0,5.0,,,5.0,2.0,1.0,2.0,,,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,
10389901,home,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,170,9,M,16655,EUR,511660800,M,6,6,False,83.0,74.0,12.0,11.0,23.0,25.0,58.0,,12.0,,,,90.0,92.0,7.2,10.0,0.0078,0.0,0.130516,1,,,,,51.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,True,,,,,,,,
10389901,home,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,181,112,M,795508,EUR,867974400,M,8,8,False,33.0,25.0,5.0,2.0,9.0,10.0,23.0,1.0,4.0,,,,62.0,49.0,6.1,14.0,0.1097,0.0,0.0433949,2,,,,4,16.0,,,7.0,4.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,3.0,1.0,,4.0,1.0,,2.0,,,,,,,
10389901,home,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,177,69,M,993155,EUR,853372800,M,27,27,False,13.0,11.0,1.0,,3.0,4.0,9.0,1.0,5.0,,,,45.0,22.0,6.2,5.0,0.0,0.0,0.00520246,0,,,,7,8.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
10389901,home,Ajaccio,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,181,188,M,960007,EUR,918604800,F,7,7,False,23.0,15.0,1.0,,4.0,5.0,20.0,1.0,3.0,,,,90.0,40.0,6.8,15.0,0.0781,0.067,0.0220046,2,,,,9,11.0,2.0,1.0,10.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,6.0,,2.0,,1.0,,,1.0,,,,,,,
