match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,player_lastName,stat_ownGoals,stat_punches,stat_clearanceOffLine,stat_totalOffside,stat_errorLeadToAShot
12504433,home,Napoli,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,False,29.0,25.0,,,0.0,4.0,4.0,23.0,36.0,,1.0,,,,,,89.0,51.0,7.4,17.0,0.137921,0,,davidneres,,11.0,,5.0,6.0,1.0,5.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,,,,2.0,,,,,,,
12504433,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,7.0,4.0,2.0,,0.0,2.0,2.0,2.0,5.0,,3.0,,,,,,13.0,9.0,6.6,3.0,0.00110864,1,,giacomo.raspadori,,,1.0,1.0,1.0,,,1.0,,,1.0,,0.0143,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,13.0,7.0,6.7,,0.00128417,1,,,,,,1.0,2.0,,,1.0,,,1.0,,0.0211,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12504433,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,13.0,4.0,6.5,,0.00248793,0,,simeonegiovanni,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,,10.0,6.0,6.9,2.0,,0,,,,,,,2.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,0.0,,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,billygilmour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,home,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,21.0,10.0,17.0,6.0,0.0,5.0,10.0,5.0,11.0,2.0,7.0,2.0,,1.0,,,90.0,32.0,6.1,11.0,0.00085697,0,-1.7481,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,
12504433,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,18.0,14.0,4.0,3.0,0.0,7.0,7.0,7.0,11.0,6.0,4.0,,,,,,90.0,33.0,6.6,6.0,0.00176836,0,,,,,,2.0,2.0,,1.0,,,4.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,25.0,24.0,1.0,1.0,0.0,17.0,17.0,7.0,8.0,6.0,1.0,,,,,,90.0,33.0,6.7,1.0,0.00478481,0,,,,,1.0,1.0,6.0,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,36.0,33.0,3.0,,0.0,18.0,19.0,15.0,17.0,4.0,2.0,,,,,,90.0,45.0,6.6,4.0,0.00700585,0,,,,,,,4.0,,,,,,3.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,M,5,5,False,19.0,15.0,3.0,1.0,0.0,8.0,9.0,8.0,14.0,3.0,3.0,,,,,,77.0,42.0,7.6,10.0,0.0612818,0,,,,4.0,,4.0,4.0,,1.0,,,1.0,4.0,4.0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,
12504433,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,33.0,25.0,3.0,,0.0,15.0,18.0,10.0,15.0,1.0,7.0,,,,,,84.0,44.0,6.4,13.0,0.0179097,0,,reda.belahyane,,,,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,3.0,,,,,2.0,,,,,Reda Belahyane,,,,,,1.0
12504433,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,64.0,58.0,6.0,5.0,0.0,29.0,30.0,29.0,34.0,3.0,12.0,,,,,,90.0,86.0,7.6,11.0,0.0347246,2,,,,,,4.0,6.0,2.0,3.0,1.0,,3.0,1.0,1.0,0.0404,1.0,2.0,,,1.0,3.0,,,,2.0,3.0,,,1.0,1.0,,,,,,,
12504433,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,18.0,10.0,3.0,,0.0,4.0,8.0,6.0,11.0,4.0,4.0,,,,,,69.0,32.0,6.4,11.0,0.00248046,0,,,True,1.0,,2.0,2.0,1.0,2.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12504433,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,F,31,31,False,19.0,17.0,2.0,2.0,0.0,9.0,9.0,8.0,11.0,,2.0,,,,,,90.0,38.0,7.0,9.0,0.00780611,0,,,,1.0,2.0,7.0,9.0,,3.0,,,,6.0,4.0,,,3.0,,,,1.0,,,,1.0,1.0,,,,2.0,,,,,,,
12504433,away,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,17.0,10.0,1.0,,0.0,5.0,9.0,5.0,8.0,,3.0,,,,,,76.0,20.0,6.2,7.0,0.00586438,2,,,,,1.0,2.0,3.0,1.0,,1.0,,,,,0.1368,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
12504433,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,24.0,20.0,1.0,,0.0,9.0,9.0,11.0,15.0,2.0,2.0,,,,,,69.0,32.0,7.0,6.0,0.109143,0,,,,,5.0,6.0,5.0,,1.0,,,,1.0,,,3.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
12504433,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,12,12,True,4.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,2.0,,,,,,21.0,10.0,6.8,3.0,0.0005135,0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
12504433,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,21.0,9.0,6.8,3.0,0.00027011,1,,,,,,2.0,4.0,,4.0,,,,1.0,,0.0395,,,,1.0,,,,,,,2.0,,0.1072,,1.0,,,,,,,
12504433,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,5.0,3.0,,,0.0,3.0,3.0,,2.0,,,,,,,,13.0,10.0,6.8,2.0,0.00026557,0,,,,,,,3.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12504433,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,12.0,11.0,2.0,2.0,0.0,3.0,3.0,8.0,9.0,,3.0,,,,,,14.0,17.0,6.7,3.0,0.00361056,1,,,,,,2.0,1.0,,2.0,,,,,,0.0156,,,,1.0,,,,,,,,,0.0385,,1.0,,,,,,,
12504433,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.5,,0.00032752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yllan Okou,,,,,,
12504433,away,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Faride Alidou,alidou-faride,F. Alidou,F,10,186,309,M,994197,EUR,995414400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504433,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
