match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,player_lastName,stat_lastManTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_blockedScoringAttempt
11369485,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,31.0,25.0,10.0,4.0,22.0,24.0,3.0,7.0,4.0,1.0,1.0,90.0,34.0,6.7,7.0,0.0009831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369485,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,False,29.0,20.0,1.0,1.0,8.0,9.0,12.0,23.0,1.0,,,90.0,56.0,7.4,17.0,0.00763114,0,Jon Aramburu,ElBufalo,3.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11369485,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,25.0,19.0,4.0,2.0,13.0,15.0,6.0,10.0,6.0,,,62.0,35.0,7.2,6.0,0.0015345,0,,,,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,2.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,
11369485,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,52.0,40.0,7.0,2.0,30.0,32.0,10.0,20.0,3.0,,,83.0,66.0,7.5,14.0,0.0040789,0,,lenormand_r,,1.0,5.0,1.0,6.0,,3.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
11369485,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,56.0,42.0,8.0,2.0,33.0,38.0,9.0,18.0,5.0,,,90.0,75.0,7.2,17.0,0.00553418,0,,,,2.0,5.0,5.0,10.0,1.0,3.0,1.0,4.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11369485,home,Real Sociedad,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,25,25,False,20.0,16.0,4.0,1.0,10.0,12.0,6.0,11.0,5.0,,,90.0,60.0,6.9,17.0,0.00450332,1,,,3.0,2.0,1.0,8.0,9.0,2.0,,1.0,4.0,3.0,2.0,1.0,,4.0,2.0,,,,3.0,1.0,1.0,0.0343,,,,,,,,,,
11369485,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,False,7.0,3.0,1.0,,1.0,4.0,2.0,4.0,2.0,,,29.0,12.0,6.6,6.0,0.00165803,0,Arsen Zakharyan,zaha47,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369485,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,55.0,45.0,6.0,3.0,30.0,32.0,15.0,23.0,5.0,,,90.0,71.0,7.2,12.0,0.0105308,1,,martin_zubimendi,,1.0,,4.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,,,,,,,1.0,,,0.0559,1.0,0.0557,,,,,,,,
11369485,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,False,31.0,26.0,1.0,,12.0,15.0,14.0,17.0,4.0,,,90.0,42.0,6.9,10.0,0.0116929,2,,,1.0,,,5.0,4.0,,,,2.0,1.0,2.0,2.0,,1.0,,,,,3.0,2.0,,0.0545,2.0,0.2427,1.0,,,,,,,
11369485,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,False,7.0,4.0,,,1.0,1.0,3.0,6.0,,,,62.0,18.0,6.4,8.0,0.00198249,0,,,,2.0,,8.0,3.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,1.0,,,,1.0,,,,,,1.0,4.0,,,,,,
