match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_wasFouled,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal
14053685,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,589,M,253875,EUR,817948800,G,22,22,False,22.0,15.0,13.0,6.0,0.0,11.0,13.0,4.0,9.0,4.0,2.0,2.0,90.0,25.0,6.7,7.0,0.00344311,0,0.11,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053685,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180.0,335,M,797279,EUR,826156800,D,2,2,False,42.0,36.0,1.0,,0.0,11.0,13.0,25.0,29.0,4.0,,,62.0,59.0,6.8,12.0,0.0252577,0,0.18,0.12,-0.05,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053685,home,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1549,M,825899,EUR,922406400,D,21,21,False,45.0,42.0,5.0,4.0,0.0,16.0,17.0,26.0,28.0,7.0,,,90.0,55.0,7.3,3.0,0.029785,0,0.26,0.29,0.2,,2.0,2.0,,,5.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053685,home,Feyenoord,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1359,M,942213,EUR,855100800,D,4,4,False,50.0,43.0,10.0,8.0,0.0,17.0,22.0,26.0,28.0,3.0,,,90.0,61.0,7.4,7.0,0.0235308,2,0.3,0.1,0.32,,3.0,4.0,,,4.0,2.0,2.0,,,3.0,2.0,1.0,1.0,1.0,1.0,0.1211,1.0,-0.54,,,,,,,,,,,,,,,,,,,
14053685,home,Feyenoord,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180.0,733,M,1144138,EUR,1035849600,D,15,15,False,49.0,42.0,1.0,1.0,0.0,15.0,16.0,27.0,33.0,8.0,,,78.0,85.0,7.8,19.0,0.210012,3,0.35,0.39,0.23,5.0,8.0,12.0,,5.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,,,0.1852,3.0,-0.51,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,
14053685,home,Feyenoord,Oussama Targhalline,Oussama Targhalline,,oussama-targhalline,O. Targhalline,M,28,186.0,7779,M,1095731,EUR,1021852800,M,28,28,False,49.0,35.0,8.0,3.0,1.0,11.0,13.0,24.0,36.0,11.0,,,89.0,58.0,7.6,15.0,0.0613457,0,0.26,0.19,0.19,,4.0,10.0,,3.0,,4.0,4.0,,1.0,2.0,4.0,1.0,,,,,1.0,,,,2.0,1.0,,,targhaoussama,,,,,,,,,,,,
14053685,home,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,22.0,18.0,2.0,2.0,0.0,4.0,4.0,14.0,18.0,2.0,,,62.0,40.0,6.5,12.0,0.258438,2,-0.07,0.06,0.0,9.0,1.0,4.0,,1.0,,,,1.0,,,1.0,,1.0,,,0.3307,2.0,-0.56,3.0,1.0,1.0,1.0,1.0,2.0,,True,1.0,0.2005,,,,,,,,,
14053685,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177.0,8480,M,959805,EUR,992736000,M,8,8,False,40.0,36.0,2.0,2.0,1.0,8.0,8.0,28.0,32.0,9.0,,,90.0,52.0,7.3,8.0,0.126164,1,0.25,0.35,0.15,,5.0,4.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,0.0267,1.0,-0.12,,,,,,3.0,,,,,,,,,,,,,
14053685,home,Feyenoord,Jaden Slory,,,slory-jaden,J. Slory,M,19,175.0,405,M,1218004,EUR,1115596800,F,36,36,False,21.0,20.0,,,0.0,4.0,4.0,16.0,17.0,4.0,,,62.0,45.0,6.4,13.0,0.0719975,0,0.16,0.26,0.14,4.0,9.0,3.0,,7.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
14053685,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182.0,7400,M,985823,EUR,904262400,F,9,9,False,12.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,2.0,,,90.0,26.0,7.6,5.0,0.0647156,5,0.06,0.19,-0.01,2.0,4.0,3.0,,,,,,2.0,1.0,4.0,2.0,,2.0,1.0,,0.8007,1.0,0.47,1.0,,,,2.0,1.0,bee18,,2.0,0.5158,1.0,3.0,,,,,,,
