match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_totalContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_goals,player_sofascoreId,stat_punches,stat_totalOffside
12441708,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,30.0,26.0,14.0,10.0,0.0,22.0,23.0,4.0,7.0,1.0,10.0,1.0,2.0,3.0,90.0,42.0,7.3,4.0,0.00175409,0,-0.3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,False,35.0,26.0,3.0,1.0,0.0,14.0,18.0,12.0,17.0,1.0,2.0,,,,90.0,53.0,6.6,13.0,0.0299769,0,,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,54.0,41.0,10.0,6.0,0.0,17.0,23.0,24.0,31.0,7.0,3.0,,,,90.0,74.0,8.0,13.0,0.117029,4,,11.0,7.0,13.0,11.0,1.0,4.0,,,,,1.0,3.0,1.0,2.0,2.0,0.1805,0.0876,2.0,,,,,,,,,,,,,
12441708,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,55.0,49.0,4.0,1.0,0.0,22.0,25.0,27.0,30.0,5.0,3.0,,,,90.0,63.0,6.9,6.0,0.0725814,0,,,3.0,,4.0,,1.0,1.0,,,,,,,1.0,,,,,True,,,,,,,,,,,,
12441708,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,42.0,32.0,3.0,2.0,0.0,13.0,18.0,25.0,40.0,2.0,1.0,,,,90.0,79.0,7.7,26.0,0.495664,3,,3.0,2.0,3.0,3.0,1.0,1.0,,,1.0,,,2.0,1.0,,1.0,0.3957,0.5428,7.0,,16.0,6.0,1.0,,,,,,,,,
12441708,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,False,38.0,32.0,2.0,1.0,0.0,15.0,18.0,17.0,20.0,1.0,5.0,,,,90.0,49.0,7.1,8.0,0.0335763,2,,2.0,1.0,3.0,6.0,,5.0,3.0,,1.0,,,1.0,,,,0.0264,,1.0,,,,,1.0,1.0,,,,,,,
12441708,home,FC Utrecht,Paxten Aaronson,Paxten Aaronson,,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,26.0,21.0,1.0,1.0,0.0,7.0,8.0,15.0,20.0,,6.0,,,,90.0,48.0,7.8,10.0,0.0692156,7,,,,7.0,5.0,,3.0,1.0,,1.0,1.0,,1.0,2.0,,4.0,0.4297,0.0939,4.0,,2.0,1.0,,1.0,4.0,1.0,3.0,1.0,1.0,,,
12441708,home,FC Utrecht,Miguel Rodríguez,,,miguel-rodriguez,M. Rodríguez,M,22,179,648,M,1014118,EUR,1051574400,M,22,22,False,17.0,12.0,,,0.0,3.0,4.0,10.0,15.0,,6.0,,,,86.0,44.0,7.1,13.0,0.189266,3,,,,6.0,2.0,2.0,,,,2.0,1.0,,1.0,1.0,1.0,,0.3473,0.6681,3.0,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,
12441708,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,False,17.0,14.0,1.0,,0.0,5.0,5.0,10.0,14.0,,2.0,,,,86.0,24.0,6.8,6.0,0.220645,1,,2.0,,4.0,,,,,,2.0,,1.0,,1.0,,1.0,0.0594,0.6296,2.0,,2.0,1.0,,,,1.0,,,,,,
12441708,home,FC Utrecht,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,M,20,20,False,15.0,12.0,,,0.0,2.0,4.0,10.0,13.0,,2.0,,,,71.0,34.0,6.4,12.0,0.031499,4,,,,10.0,5.0,,,,,1.0,3.0,,1.0,1.0,,2.0,0.2057,0.1001,,,2.0,,,4.0,2.0,2.0,4.0,2.0,,,,
12441708,home,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,91,91,False,26.0,17.0,,,0.0,5.0,8.0,12.0,18.0,,2.0,,,,90.0,36.0,7.2,12.0,0.100482,3,,6.0,3.0,7.0,5.0,,1.0,,,3.0,1.0,,2.0,1.0,,1.0,0.3755,0.499,3.0,,,,,,,,,,,SebHaller,,
12441708,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,10.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,2.0,,,,19.0,17.0,7.2,1.0,0.150161,3,,,,,3.0,,1.0,1.0,,,1.0,,2.0,,,,0.2847,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,
12441708,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,True,10.0,9.0,4.0,3.0,0.0,4.0,4.0,5.0,8.0,,1.0,,,,22.0,18.0,7.4,3.0,0.0161857,2,,,,,,1.0,,,,,,,1.0,1.0,,,0.1116,0.243,2.0,,2.0,,,,,,,,,,,
12441708,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,1.0,,,,22.0,8.0,6.5,2.0,0.00832263,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12441708,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,1145525,EUR,1102636800,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Massien Ghaddari,Massien Ghaddari,,massien-ghaddari,M. Ghaddari,D,16,170,39,M,1835250,EUR,1117152000,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,home,FC Utrecht,David Min,,,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441708,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,50.0,34.0,28.0,13.0,0.0,23.0,25.0,11.0,25.0,5.0,6.0,,5.0,8.0,90.0,65.0,8.8,16.0,0.00285009,0,1.8642,,3.0,,3.0,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,4.0,
12441708,away,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,39.0,33.0,4.0,2.0,0.0,17.0,18.0,16.0,22.0,3.0,4.0,,,,90.0,55.0,7.0,8.0,0.0297766,0,,1.0,2.0,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,,,1.0,,3.0,,1.0,,,,
12441708,away,Sparta Rotterdam,Marvin Young,Marvin,Young ,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,3,3,False,58.0,50.0,8.0,3.0,0.0,35.0,36.0,15.0,22.0,5.0,4.0,,,,90.0,74.0,7.0,9.0,0.00907439,0,,3.0,,5.0,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,
12441708,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,71.0,64.0,16.0,12.0,0.0,36.0,38.0,28.0,33.0,10.0,3.0,,,,90.0,81.0,7.2,7.0,0.0237976,0,,2.0,5.0,3.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12441708,away,Sparta Rotterdam,Mike Kleijn,,,kleijn-mike,M. Kleijn,D,15,175,123,M,1193084,EUR,1107907200,D,5,5,False,23.0,17.0,,,0.0,8.0,13.0,10.0,13.0,1.0,1.0,,,,85.0,45.0,6.8,10.0,0.0387256,0,,,,,3.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,
12441708,away,Sparta Rotterdam,Kristian Hlynsson,,,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,10,10,False,34.0,26.0,3.0,1.0,0.0,9.0,10.0,17.0,26.0,3.0,5.0,,,,90.0,62.0,7.0,18.0,0.00869616,2,,1.0,1.0,6.0,8.0,1.0,4.0,3.0,,2.0,3.0,,,,1.0,,0.0584,,1.0,,2.0,,,,2.0,,5.0,,,,,
12441708,away,Sparta Rotterdam,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,6,6,False,51.0,45.0,4.0,4.0,0.0,14.0,17.0,31.0,34.0,3.0,4.0,,,,90.0,68.0,7.3,11.0,0.0477084,1,,,2.0,4.0,6.0,1.0,4.0,4.0,,2.0,,,,,2.0,1.0,0.1556,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,
12441708,away,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,8,8,False,32.0,25.0,3.0,2.0,0.0,6.0,6.0,19.0,26.0,2.0,3.0,,,,89.0,46.0,7.2,9.0,0.0103149,0,,1.0,,3.0,4.0,,2.0,2.0,,,1.0,,,,2.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,
12441708,away,Sparta Rotterdam,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,False,18.0,16.0,,,0.0,6.0,6.0,11.0,15.0,,1.0,,,,86.0,33.0,7.0,8.0,0.0876816,1,,,,2.0,2.0,,,,,2.0,1.0,1.0,,,,,0.0761,,1.0,,3.0,1.0,,3.0,1.0,,,1.0,,,,1.0
12441708,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,27.0,18.0,,,0.0,5.0,5.0,13.0,22.0,4.0,,,,,90.0,41.0,7.3,11.0,0.0282594,2,,7.0,10.0,10.0,13.0,,1.0,,,,2.0,,,2.0,,1.0,0.7259,0.5922,,,,,1.0,,,,2.0,,1.0,,,1.0
12441708,away,Sparta Rotterdam,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,F,11,11,False,42.0,38.0,3.0,3.0,0.0,7.0,7.0,31.0,35.0,1.0,4.0,,,,90.0,59.0,7.1,11.0,0.0612368,3,,1.0,1.0,6.0,3.0,,,,,2.0,,,1.0,2.0,1.0,,0.0641,0.1006,,,,,,4.0,,1.0,2.0,2.0,,,,
