match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalClearance,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_accurateCross,stat_ownGoals,player_firstName,player_lastName,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10390118,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,188,391,M,180515,EUR,806630400,G,36,36,False,39.0,34.0,8.0,4.0,30.0,35.0,4.0,4.0,4.0,3.0,4.0,90.0,47.0,7.3,5.0,0.0,0.0,0.00081903,0,0.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,182,34725,M,238612,EUR,776304000,D,99,99,False,51.0,36.0,10.0,5.0,19.0,24.0,17.0,28.0,7.0,,,90.0,72.0,6.7,24.0,0.0898,0.0,0.0192483,1,,18,chancel22,1.0,3.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,187,808,M,339231,EUR,750384000,D,4,4,False,72.0,58.0,7.0,1.0,39.0,43.0,19.0,29.0,6.0,,,90.0,88.0,7.5,14.0,0.0,0.0,0.0184613,0,,2,,,1.0,3.0,2.0,11.0,,,2.0,5.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,183,3276,M,142148,EUR,740534400,D,23,23,False,57.0,47.0,2.0,1.0,28.0,30.0,19.0,29.0,14.0,,,90.0,76.0,6.9,15.0,0.1464,0.0,0.00940294,1,,23,,2.0,2.0,,4.0,4.0,1.0,1.0,1.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,173,4735,M,758876,EUR,868838400,M,17,17,False,39.0,33.0,3.0,2.0,8.0,8.0,25.0,36.0,4.0,,,90.0,58.0,6.4,17.0,0.1323,0.078,0.0700502,3,,11,cengizunder,5.0,,,6.0,1.0,1.0,1.0,,,,1.0,,5.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,172,1149,M,581314,EUR,786758400,M,21,21,False,66.0,54.0,4.0,2.0,22.0,23.0,32.0,43.0,7.0,,,90.0,81.0,6.9,15.0,0.0,0.0,0.0867161,0,,21,,,,2.0,6.0,4.0,1.0,,5.0,2.0,,1.0,,1.0,,,3.0,1.0,,,True,1.0,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,177,1268,M,151124,EUR,730944000,M,27,27,False,79.0,69.0,12.0,9.0,27.0,28.0,43.0,54.0,12.0,,,86.0,92.0,7.1,13.0,0.0412,0.0,0.26098,1,,21,,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,185,4853,M,944973,EUR,948844800,M,30,30,False,40.0,28.0,1.0,1.0,10.0,14.0,18.0,30.0,8.0,,,90.0,70.0,7.3,24.0,0.3942,0.2594,0.0637,9,,17,nuno_tavares71,4.0,3.0,6.0,9.0,11.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,181,4666,M,195850,EUR,736473600,F,18,18,False,38.0,34.0,2.0,2.0,8.0,9.0,27.0,32.0,4.0,,,86.0,56.0,7.2,12.0,0.1207,0.0225,0.125783,2,,17,malinovskyi18,3.0,,,6.0,3.0,5.0,,,,,1.0,,3.0,3.0,2.0,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,169,29898,M,34120,EUR,598492800,F,70,70,False,53.0,33.0,4.0,4.0,9.0,12.0,24.0,41.0,6.0,,,90.0,71.0,8.8,24.0,0.3339,0.6199,0.731208,2,,10,AlexisS,,2.0,3.0,5.0,12.0,3.0,,1.0,3.0,2.0,1.0,2.0,4.0,4.0,,,4.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
10390118,home,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,185,7016,M,852404,EUR,924048000,F,6,6,False,21.0,20.0,1.0,,10.0,10.0,10.0,11.0,3.0,,,45.0,29.0,6.7,2.0,0.0,0.0,0.0147331,0,,6,MatteoGuendouzi,,,1.0,2.0,4.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,188,7165,M,928236,EUR,917308800,D,5,5,True,27.0,24.0,4.0,4.0,15.0,16.0,9.0,11.0,1.0,,,45.0,39.0,6.9,4.0,0.2906,0.0,0.00226056,1,,5,leobalerdi5,,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,
10390118,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,175,8276,M,14216,EUR,543974400,M,10,10,True,3.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,9.0,7.0,6.7,2.0,0.0673,0.0,0.00027461,1,,10,payet27,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,187,36528,M,879694,EUR,917136000,M,22,22,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,,,9.0,6.0,6.7,1.0,0.0567,0.0,0.0221158,1,,18,p.gueye24,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Simon Ngapandouetnbu,ngapandouetnbu-simon,S. Ngapandouetnbu,G,187,1042,M,988841,EUR,1050019200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,180,16736,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,12,issa_kabore_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,179,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,home,Olympique de Marseille,François Régis Mughe,francois-regis-mughe,F. R. Mughe,F,173,489,M,1403127,EUR,1087257600,F,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,63,,,,,,,,,,,,,,,,,,,,,,,,,François Régis Mughe,,,,,,,,,,,
10390118,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,193,2042,M,584722,EUR,844041600,G,16,16,False,30.0,13.0,27.0,10.0,9.0,14.0,4.0,16.0,8.0,2.0,5.0,90.0,43.0,7.1,17.0,0.0,0.0,0.00062118,0,-0.0202,33,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
10390118,away,AS Monaco,Vanderson,vanderson,Vanderson,D,173,6111,M,1090694,EUR,993081600,D,2,2,False,46.0,29.0,8.0,3.0,14.0,27.0,15.0,20.0,15.0,,,89.0,74.0,6.8,23.0,0.5598,0.0923,0.00914741,3,,2,,1.0,,,4.0,5.0,,2.0,3.0,4.0,3.0,2.0,,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,Vanderson,,,,,1.0,,,,,,
10390118,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,190,9725,M,827243,EUR,889574400,D,6,6,False,28.0,18.0,12.0,7.0,9.0,14.0,9.0,14.0,5.0,,,90.0,42.0,7.1,11.0,0.0,0.0,0.00760585,0,,4,axel_disasi,,2.0,2.0,2.0,2.0,,,,,,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,2.0
10390118,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,193,2139,M,339909,EUR,768182400,D,3,3,False,40.0,28.0,6.0,3.0,19.0,24.0,9.0,16.0,10.0,,,90.0,59.0,7.2,14.0,0.0756,0.0,0.00699302,1,,13,,,3.0,3.0,6.0,7.0,1.0,1.0,4.0,4.0,3.0,1.0,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,2.0
10390118,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,178,3679,M,845170,EUR,870307200,D,12,12,False,49.0,39.0,6.0,1.0,23.0,26.0,17.0,29.0,13.0,,,90.0,78.0,7.2,19.0,0.0,0.0,0.105115,0,,12,,6.0,1.0,,3.0,6.0,,,,5.0,3.0,,1.0,1.0,,5.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0
10390118,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,185,6182,M,945062,EUR,915926400,M,19,19,False,43.0,36.0,5.0,5.0,16.0,19.0,20.0,24.0,10.0,,,90.0,62.0,7.7,9.0,0.0,0.0,0.025973,0,,19,YFofana19_,,,1.0,2.0,7.0,1.0,,3.0,5.0,3.0,1.0,1.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10390118,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,174,581,M,1046150,EUR,1013731200,M,15,15,False,27.0,20.0,1.0,1.0,9.0,11.0,11.0,16.0,2.0,,,90.0,39.0,6.4,10.0,0.0,0.0,0.00332171,0,,36,,,3.0,,7.0,2.0,3.0,,1.0,2.0,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,1.0
10390118,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,173,13115,M,873534,EUR,919900800,M,27,27,False,16.0,14.0,,,4.0,4.0,11.0,14.0,3.0,,,68.0,28.0,6.7,7.0,0.1506,0.5055,0.389284,2,,27,krepindiatta,2.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,
10390118,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,180,8439,M,318963,EUR,833414400,M,17,17,False,25.0,18.0,1.0,1.0,5.0,5.0,13.0,23.0,7.0,,,90.0,42.0,7.3,13.0,0.0486,0.0,0.0756042,1,,10,alex_golovin17,3.0,1.0,2.0,6.0,9.0,1.0,,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,
10390118,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,178,21668,M,1394353,EUR,1108512000,F,44,44,False,19.0,16.0,1.0,1.0,8.0,8.0,8.0,12.0,,,,68.0,29.0,6.7,8.0,0.0394,0.3069,0.00661744,1,,17,benseghir44,1.0,2.0,1.0,8.0,5.0,2.0,,,1.0,1.0,2.0,3.0,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,
10390118,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,170,5487,M,119192,EUR,650419200,F,10,10,False,13.0,9.0,,,2.0,2.0,7.0,11.0,2.0,,,45.0,20.0,6.0,7.0,0.6318,0.2071,0.0127228,3,,35,wisbenyedder,,,1.0,2.0,1.0,2.0,2.0,,,,1.0,,,,,,,1.0,,True,,,,,,,,,2.0,,,,,,
10390118,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,185,4494,M,352296,EUR,855878400,F,36,36,True,8.0,5.0,,,,1.0,5.0,7.0,1.0,,,45.0,18.0,6.4,8.0,0.0,0.0,0.0411569,0,,7,breelembolo97,,,2.0,6.0,4.0,2.0,,,2.0,1.0,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,
10390118,away,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,184,7001,M,897291,EUR,934848000,D,14,14,True,19.0,13.0,,,6.0,6.0,8.0,14.0,1.0,,,22.0,23.0,6.5,7.0,0.0,0.0,0.0232899,0,,4,ismaijakobs,1.0,2.0,1.0,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10390118,away,AS Monaco,Gelson Martins,gelson-martins,G. Martins,M,173,2048,M,364618,EUR,800150400,M,77,77,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,22.0,15.0,6.1,7.0,0.0,0.0,0.00575188,0,,10,,,1.0,,5.0,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10390118,away,AS Monaco,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,172,407,M,579576,EUR,735782400,D,26,26,True,2.0,1.0,,,,,1.0,2.0,1.0,,,1.0,3.0,,1.0,0.0,0.0,0.00033652,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,away,AS Monaco,Thomas Didillon,thomas-didillon,T. Didillon,G,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,away,AS Monaco,Malang Sarr,malang-sarr,M. Sarr,D,182,2159,M,826203,EUR,917049600,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,174,8866,M,155818,EUR,790214400,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,18,Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390118,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,188,1742,M,1170560,EUR,1065571200,M,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,Soungoutou Magassa,,,,,,,,,,,
10390118,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
