match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,player_sofascoreId,captain,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock
11369413,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,50.0,42.0,,,3.0,3.0,40.0,60.0,4.0,2.0,2.0,,,90.0,72.0,7.9,20.0,0.23346,4,,13.0,1.0,,,,,,,4.0,,2.0,,0.3025,,,,3.0,,,,2.0,1.0,0.1298,,,,i.aspas10,True,,,,,,
11369413,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,35.0,32.0,1.0,1.0,2.0,2.0,30.0,35.0,1.0,4.0,,,,36.0,43.0,7.0,6.0,0.062971,1,,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.0635,,,,,,,1.0,,,,,,,,,Hugo Sotelo,,,,,
11369413,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,17.0,15.0,2.0,1.0,,2.0,15.0,17.0,3.0,,,,,36.0,31.0,6.8,8.0,0.0474012,2,,2.0,,1.0,,4.0,,2.0,,1.0,,1.0,,0.07,,,,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,
11369413,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,15.0,13.0,,,,,13.0,16.0,,,,,,9.0,18.0,6.9,3.0,0.0211785,1,,1.0,,,,1.0,,,,1.0,,,,0.0245,,,,,,1.0,,,1.0,0.0738,,,,,,,,,,,
11369413,home,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,3.0,,,0.00315212,0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11369413,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,False,41.0,16.0,41.0,16.0,1.0,1.0,15.0,40.0,2.0,13.0,,,,90.0,53.0,8.3,25.0,0.00393993,0,0.4294,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,6.0,
11369413,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,21.0,12.0,4.0,,8.0,10.0,4.0,12.0,3.0,3.0,,,,90.0,40.0,6.8,11.0,0.00115852,0,,1.0,,,2.0,3.0,4.0,1.0,1.0,,2.0,,,,,,,,1.0,3.0,,,,,,,,,True,,,,,,
11369413,away,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,21.0,17.0,8.0,4.0,11.0,11.0,6.0,10.0,1.0,2.0,,,,90.0,31.0,7.2,4.0,0.00295816,0,,,,1.0,,3.0,4.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,4.0
11369413,away,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,14.0,11.0,3.0,2.0,8.0,9.0,3.0,5.0,,1.0,,,,33.0,15.0,5.3,4.0,0.00060548,0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11369413,away,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,33.0,25.0,6.0,4.0,15.0,18.0,11.0,19.0,4.0,6.0,,,,90.0,58.0,6.6,16.0,0.0289072,0,,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,,,4.0,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,
11369413,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,10.0,4.0,3.0,1.0,2.0,7.0,3.0,7.0,9.0,5.0,4.0,,,77.0,30.0,7.1,13.0,0.136414,0,,4.0,1.0,,1.0,6.0,4.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,,3.0,1.0,4.0,,,,1.0,,,,,,,,,,
11369413,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,False,29.0,27.0,4.0,3.0,18.0,19.0,9.0,11.0,4.0,6.0,1.0,,,90.0,45.0,7.6,4.0,0.0145089,0,,1.0,,,1.0,,5.0,1.0,,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
11369413,away,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,39.0,30.0,10.0,7.0,21.0,24.0,9.0,15.0,5.0,7.0,1.0,,,89.0,52.0,6.8,11.0,0.00481048,1,,,,,2.0,9.0,3.0,2.0,1.0,,1.0,,1.0,0.0091,,,,,2.0,5.0,4.0,,,,,,,,,,,,,,1.0
11369413,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,30.0,23.0,2.0,2.0,15.0,17.0,8.0,13.0,7.0,9.0,4.0,,,77.0,52.0,6.6,16.0,0.0111615,0,,,,3.0,2.0,8.0,2.0,,,,,2.0,,,,1.0,,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,
11369413,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,15.0,11.0,,,6.0,6.0,6.0,10.0,8.0,3.0,1.0,,,78.0,35.0,7.5,12.0,0.0106376,1,,1.0,1.0,4.0,6.0,8.0,4.0,1.0,1.0,,1.0,,,0.251,,2.0,,,5.0,2.0,,,1.0,0.693,,,1.0,,,,,,,,1.0
11369413,away,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,6.0,3.0,,,1.0,1.0,2.0,6.0,2.0,,,,,39.0,10.0,6.6,6.0,0.00248403,0,,1.0,,2.0,1.0,3.0,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11369413,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,7.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,,,,51.0,21.0,7.0,3.0,0.0007082,0,,,,1.0,,3.0,7.0,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0
11369413,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,13.0,4.0,6.4,2.0,0.00058583,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,3.0,,,,,,,3.0,,,,,,13.0,6.0,6.6,3.0,,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,5.0,2.0,,,,,2.0,5.0,3.0,,2.0,,,12.0,10.0,6.6,3.0,0.00110865,0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Moussa Diakité,moussa-diakite,M. Diakité,M,5,189,249,M,1432130,EUR,1067904000,M,28,28,True,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,Moussa Diakité,,,,,
11369413,away,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,13,189,104,M,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369413,away,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
