match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_accurateCross,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
14131923,home,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,False,30.0,16.0,22.0,9.0,0.0,9.0,12.0,7.0,18.0,9.0,1.0,2.0,3.0,90.0,36.0,6.7,14.0,0.00195063,0.8003,0,-0.9583,-0.13,0.01,-0.48,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Diogo Spencer,,,diogo-spencer,D. Spencer,D,82,178,353,M,1120043,EUR,1082160000,D,2,2,False,47.0,38.0,7.0,3.0,0.0,14.0,16.0,24.0,31.0,10.0,,,,90.0,78.0,6.3,16.0,0.0438682,,0,,0.24,0.14,-0.47,,2.0,1.0,1.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Sidi Bane,,,sidi-bane,S. Bane,D,,184,152,M,1211830,EUR,1074038400,D,4,4,False,59.0,54.0,9.0,5.0,0.0,34.0,35.0,20.0,24.0,3.0,,,,90.0,70.0,6.3,5.0,0.00848341,,0,,0.21,0.16,-0.36,,,1.0,3.0,4.0,3.0,,,10.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Tiago Galletto,,,tiago-galletto,T. Galletto,M,19,181,72,M,1018546,EUR,1021075200,D,19,19,False,45.0,42.0,2.0,2.0,0.0,34.0,35.0,8.0,10.0,1.0,,,,90.0,57.0,5.9,6.0,0.0027796,,0,,0.06,0.02,-0.5,,,2.0,1.0,4.0,3.0,,,3.0,,2.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Leonardo Rivas,,,leonardo-rivas,L. Rivas,D,12,177,133,M,988778,EUR,1007596800,D,12,12,False,21.0,17.0,5.0,2.0,1.0,12.0,13.0,5.0,8.0,4.0,,,,57.0,43.0,6.9,13.0,0.0401064,,0,,0.14,0.03,0.16,,2.0,2.0,,2.0,2.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,6,6,False,30.0,30.0,2.0,2.0,0.0,19.0,19.0,11.0,11.0,2.0,,,,72.0,39.0,6.4,4.0,0.00748874,,0,,0.11,-0.25,-0.09,,1.0,,,4.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,51.0,47.0,3.0,2.0,0.0,25.0,28.0,22.0,23.0,7.0,,,,90.0,59.0,6.4,6.0,0.0159878,,0,,0.05,0.12,-0.12,,1.0,1.0,1.0,7.0,3.0,,,2.0,,2.0,,3.0,,1.0,2.0,1.0,1.0,,True,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,28.0,19.0,2.0,2.0,0.0,7.0,9.0,12.0,19.0,1.0,,,,90.0,47.0,6.1,21.0,0.0541474,,0,,0.12,0.15,-0.2,,3.0,3.0,1.0,6.0,2.0,2.0,1.0,,1.0,,7.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,
14131923,home,AVS - Futebol SAD,Pedro Lima,Pedro Lima,,pedro-lima,P. Lima,M,8,184,482,M,1067648,EUR,1048723200,M,8,8,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,3.0,,,,57.0,28.0,7.5,7.0,0.0552047,,2,,0.34,0.19,-0.12,,,,1.0,7.0,3.0,1.0,,2.0,,1.0,,2.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,0.0884,0.6612,0.51,,,,
14131923,home,AVS - Futebol SAD,Rafael Barbosa,,,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,10,10,False,23.0,16.0,3.0,1.0,0.0,9.0,11.0,7.0,12.0,3.0,,,,72.0,37.0,6.6,11.0,0.102468,,1,,-0.04,0.32,0.13,,3.0,,,4.0,4.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,0.0937,0.4031,-0.53,,,,
