match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot
12625007,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,12.0,7.0,2.0,,0.0,3.0,4.0,4.0,8.0,6.0,9.0,,3.0,,,,90.0,33.0,7.0,11.0,6,,,,10.0,1.0,,5.0,1.0,3.0,,7.0,,2.0,2.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,
12625007,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,29.0,22.0,4.0,,1.0,12.0,15.0,11.0,19.0,,1.0,,8.0,,,,74.0,41.0,6.6,16.0,0,,5.0,1.0,6.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
12625007,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,True,15.0,13.0,,,0.0,10.0,11.0,3.0,4.0,,1.0,,,,,,23.0,17.0,6.4,2.0,0,,,,1.0,,,,,1.0,,,,,1.0,1.0,,Rakan Kaabi,,,,,,,,,,,1.0
12625007,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,1.0,,,,12.0,9.0,6.8,1.0,0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
12625007,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,12.0,2.0,6.5,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12625007,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625007,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,
12625007,home,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Al Dowaish,,,,,,,,,,,
12625007,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Saud Zidan,,,,,,,,,,,
12625007,home,Al-Fayha,Redha Alabdullah,redha-alabdullah,R. Alabdullah,F,,185.0,12,M,1547363,EUR,1108857600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Redha Alabdullah,,,,,,,,,,,
12625007,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,21.0,16.0,9.0,4.0,0.0,14.0,15.0,2.0,6.0,,,1.0,5.0,2.0,2.0,1.0,90.0,28.0,6.7,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,58.0,44.0,4.0,1.0,0.0,12.0,16.0,32.0,43.0,1.0,3.0,1.0,5.0,,,,90.0,77.0,6.7,17.0,0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,False,73.0,63.0,10.0,4.0,0.0,42.0,46.0,21.0,27.0,6.0,7.0,3.0,4.0,,,,90.0,81.0,6.7,12.0,1,,,,6.0,,1.0,1.0,2.0,,,5.0,,,,,,Meshal Ali Khayrallah,,,,,,1.0,,,,,
12625007,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,60.0,56.0,5.0,2.0,0.0,34.0,35.0,22.0,25.0,1.0,3.0,2.0,3.0,,,,90.0,69.0,7.0,5.0,0,,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,35.0,31.0,1.0,,0.0,12.0,13.0,21.0,25.0,,8.0,1.0,3.0,,,,90.0,71.0,7.2,15.0,1,,3.0,2.0,4.0,1.0,,4.0,1.0,2.0,1.0,,,1.0,6.0,5.0,2.0,,,1.0,,,,1.0,,,,,
12625007,away,Al-Ettifaq,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,54.0,45.0,1.0,,0.0,22.0,23.0,23.0,31.0,,3.0,,6.0,,,,90.0,59.0,6.8,10.0,0,,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,sekofofana,,,,,,,
12625007,away,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,False,39.0,37.0,,,0.0,13.0,13.0,24.0,26.0,,3.0,,4.0,,,,59.0,43.0,6.6,2.0,1,,,,7.0,2.0,,,1.0,5.0,,,,,2.0,2.0,,,,,,,,1.0,,,,,
12625007,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,36.0,28.0,2.0,1.0,1.0,7.0,7.0,21.0,29.0,1.0,2.0,1.0,3.0,,,,90.0,43.0,6.9,9.0,1,True,,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,gwijnaldum,,,1.0,1.0,,,
12625007,away,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,F,18,18,False,34.0,28.0,,,0.0,3.0,4.0,27.0,36.0,,3.0,,3.0,,,,90.0,54.0,7.1,17.0,3,,6.0,2.0,5.0,,,4.0,,2.0,2.0,,,,2.0,1.0,4.0,,,1.0,1.0,,,,,,3.0,,
12625007,away,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,25.0,22.0,,,0.0,5.0,5.0,18.0,23.0,,1.0,1.0,5.0,,,,90.0,34.0,7.2,6.0,2,,3.0,1.0,2.0,,,,,,2.0,1.0,,,,,2.0,,,1.0,,karltokoekambi,,1.0,,1.0,,,
12625007,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,F,10,10,False,36.0,29.0,3.0,,0.0,8.0,9.0,21.0,29.0,1.0,4.0,2.0,4.0,,,,73.0,49.0,7.8,12.0,3,,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,2.0,,,,,,2.0,1.0,1.0,
12625007,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,14,14,True,16.0,11.0,4.0,1.0,0.0,4.0,4.0,7.0,15.0,,5.0,,4.0,,,,31.0,28.0,7.1,8.0,2,,3.0,,4.0,1.0,,,3.0,1.0,,2.0,,,2.0,2.0,,,,,,,,1.0,,1.0,,,
12625007,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,1.0,1.0,,,,,,17.0,4.0,6.6,2.0,0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Abdullah Al Bishi,abdullah-al-bishi,A. A. Bishi,D,,,1,,1935093,EUR,1167436800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Abdullah Al Bishi,,,,,,,,,,,
12625007,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625007,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Abdulrahman,,,,,,,,,,,
12625007,away,Al-Ettifaq,Hassan Murtadh Al-Musallam,hassan-murtadh-al-musallam,H. M. Al-Musallam,M,,,16,M,1797659,EUR,1127088000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hassan Murtadh Al-Musallam,,,,,,,,,,,
12625007,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,,
12625007,away,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
