match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
11352551,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,57.0,50.0,16.0,10.0,48.0,50.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,90.0,66.0,7.2,7.0,0.0,0.0,0.0003516,0,-0.5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,41.0,37.0,3.0,3.0,18.0,21.0,19.0,20.0,,2.0,,,1.0,2.0,,,,,90.0,51.0,6.5,6.0,0.0,0.0,0.0176049,0,,4.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,87.0,83.0,1.0,,60.0,63.0,23.0,24.0,2.0,4.0,,,2.0,4.0,,,,,90.0,97.0,7.2,4.0,0.0,0.0,0.00772646,0,,2.0,2.0,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,84.0,77.0,10.0,6.0,52.0,55.0,25.0,29.0,2.0,2.0,,,3.0,5.0,,,,,90.0,91.0,7.0,8.0,0.0127,0.0,0.0159623,1,,3.0,1.0,,,,,,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,34.0,27.0,1.0,,12.0,15.0,15.0,19.0,2.0,3.0,1.0,,3.0,9.0,,,,,90.0,59.0,7.1,10.0,0.0225,0.0,0.0442966,1,,2.0,,3.0,1.0,,1.0,,1.0,,,,1.0,2.0,pervisestupinan,1.0,,,,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,54.0,46.0,5.0,1.0,26.0,28.0,23.0,30.0,,6.0,3.0,2.0,,4.0,,,,,89.0,77.0,7.2,16.0,0.0,0.0,0.185285,0,,6.0,,2.0,2.0,1.0,1.0,,3.0,,,1.0,,2.0,pascalgross65,,4.0,3.0,3.0,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,65.0,57.0,6.0,2.0,30.0,31.0,27.0,34.0,,1.0,,,,4.0,,,,,77.0,72.0,7.1,10.0,0.0196,0.1018,0.172722,1,,4.0,4.0,,1.0,1.0,,,,,,,,2.0,billygilmour,,,,,1.0,1.0,,,,,,,,
11352551,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,27.0,23.0,1.0,1.0,5.0,5.0,21.0,26.0,2.0,6.0,3.0,1.0,,4.0,,,,,81.0,48.0,7.1,11.0,0.0254,0.0,0.136955,1,,9.0,1.0,2.0,2.0,2.0,3.0,,1.0,1.0,,1.0,1.0,,,2.0,4.0,3.0,2.0,,,,,,,,,,
11352551,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,9,9,False,19.0,16.0,,,7.0,8.0,9.0,11.0,2.0,7.0,1.0,1.0,1.0,3.0,,,,,77.0,39.0,7.3,10.0,0.2174,0.0,0.00892237,2,,4.0,,2.0,3.0,4.0,1.0,,,,,,2.0,2.0,joaopedro,,,,3.0,,,,,,,,,,
11352551,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,20.0,17.0,,,2.0,2.0,15.0,19.0,,3.0,7.0,2.0,,6.0,,,,,90.0,38.0,6.7,9.0,0.1762,0.2081,0.170171,4,,9.0,2.0,,,1.0,1.0,,,,,1.0,,3.0,KaoruM,2.0,1.0,,,1.0,1.0,3.0,,,,,,,
