match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,stat_goals
13246525,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15470,M,MMaignan,191210,EUR,804729600,G,16,16,False,True,39.0,29.0,15.0,6.0,0.0,26.0,29.0,3.0,10.0,1.0,1.0,1.0,12.0,1.0,1.0,4.0,6.0,90.0,55.0,7.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246525,home,Milan,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,32,32,False,,54.0,51.0,2.0,2.0,0.0,24.0,26.0,27.0,28.0,1.0,,,5.0,,,,,90.0,68.0,7.3,4.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13246525,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7149,M,fikayotomori,788255,EUR,882489600,D,23,23,False,,67.0,65.0,1.0,,0.0,43.0,44.0,22.0,24.0,6.0,,,6.0,,,,,90.0,82.0,7.5,4.0,1,,,,1.0,1.0,,,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,,,,,,,,
13246525,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8736,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,False,,62.0,56.0,7.0,2.0,0.0,29.0,30.0,27.0,32.0,4.0,1.0,1.0,5.0,,,,,90.0,76.0,7.0,7.0,0,,,,,3.0,,,7.0,,1.0,,,,,,1.0,,3.0,1.0,1.0,2.0,,,,,,
13246525,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26472,M,TheoHdez,788027,EUR,876096000,D,19,19,False,,44.0,39.0,3.0,3.0,2.0,15.0,15.0,26.0,32.0,3.0,3.0,2.0,2.0,,,,,90.0,64.0,8.2,9.0,1,,,,,4.0,,,2.0,1.0,1.0,4.0,3.0,1.0,,1.0,,,,,,2.0,2.0,1.0,1.0,,,
13246525,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,,34.0,28.0,2.0,2.0,0.0,10.0,12.0,19.0,25.0,4.0,5.0,4.0,1.0,,,,,89.0,46.0,7.2,10.0,1,,,,,3.0,1.0,,,,,1.0,3.0,1.0,,,1.0,,,,,1.0,1.0,,,,,
13246525,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6195,M,YFofana19_,945062,EUR,915926400,M,29,29,False,,42.0,38.0,2.0,1.0,0.0,16.0,17.0,22.0,25.0,6.0,,,5.0,,,,,90.0,53.0,7.3,8.0,1,,,,2.0,2.0,,,1.0,,4.0,2.0,,,,,1.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,
13246525,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,,55.0,51.0,4.0,4.0,0.0,19.0,19.0,32.0,36.0,3.0,,,5.0,,,,,90.0,62.0,7.2,6.0,2,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,
13246525,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3589,M,,1184308,EUR,1115510400,F,20,20,False,,26.0,21.0,,,0.0,6.0,8.0,15.0,21.0,4.0,3.0,1.0,6.0,,,,,70.0,42.0,6.7,12.0,1,Alejandro Jiménez,,,1.0,3.0,,,2.0,,1.0,,3.0,1.0,,,,,,,,,,,2.0,1.0,1.0,
13246525,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19707,M,tammy_abraham,610766,EUR,875750400,F,90,90,False,,13.0,8.0,1.0,,0.0,6.0,7.0,2.0,7.0,1.0,1.0,,1.0,,,,,59.0,22.0,8.2,8.0,2,,,1.0,,4.0,2.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,2.0
13246525,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37634,M,CMPulisic,817957,EUR,906076800,F,11,11,False,,19.0,18.0,1.0,1.0,0.0,6.0,6.0,13.0,18.0,1.0,2.0,,2.0,,,,,59.0,39.0,6.8,12.0,1,,,,,3.0,,,1.0,,4.0,1.0,5.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
13246525,home,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32463,M,sant.gimenez,892141,EUR,987552000,F,7,7,True,,4.0,4.0,,,1.0,,,4.0,4.0,1.0,3.0,,3.0,,,,,31.0,14.0,6.8,7.0,0,,,1.0,,6.0,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,
13246525,home,Milan,João Félix,joao-felix,J. Félix,F,79,181,126099,M,JFélix,851671,EUR,942192000,F,79,79,True,,22.0,18.0,1.0,1.0,0.0,3.0,3.0,15.0,19.0,4.0,1.0,,,,,,,31.0,30.0,7.4,6.0,2,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0
13246525,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75257,M,RLeão,851284,EUR,928972800,F,10,10,True,,10.0,9.0,,,0.0,1.0,1.0,8.0,10.0,2.0,,,,,,,,20.0,16.0,6.7,4.0,0,,,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,
13246525,home,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1411,M,,893640,EUR,928368000,F,99,99,True,,,,,,0.0,,,,,,,,,,,,,1.0,,,,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
13246525,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3872,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246525,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1362,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246525,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1621,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246525,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5644,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
