match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim
12765038,home,Heart of Midlothian,Craig Gordon,craig-gordon,C. Gordon,G,1,193.0,232,M,9370,EUR,410140800,G,1,1,False,34.0,17.0,26.0,9.0,0.0,13.0,15.0,4.0,19.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,40.0,7.0,17.0,0.0011354,0,0.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765038,home,Heart of Midlothian,Adam Forrester,adam-forrester,A. Forrester,D,35,183.0,25,M,1904647,EUR,1112227200,D,35,35,False,15.0,7.0,3.0,,0.0,3.0,7.0,6.0,12.0,3.0,1.0,2.0,,,,,,,63.0,40.0,6.8,14.0,0.131379,0,,Adam,Forrester,4.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12765038,home,Heart of Midlothian,Frankie Kent,frankie-kent,F. Kent,D,2,188.0,54,M,374386,EUR,816912000,D,2,2,False,37.0,27.0,11.0,2.0,0.0,17.0,20.0,10.0,17.0,5.0,4.0,1.0,,1.0,,,,,90.0,46.0,6.8,11.0,0.0720606,1,,,,,,3.0,3.0,,,1.0,,,3.0,1.0,1.0,1.0,0.2636,,,,,,,,,,,,
12765038,home,Heart of Midlothian,Kye Rowles,kye-rowles,K. Rowles,D,15,183.0,145,M,822572,EUR,898646400,D,15,15,False,47.0,39.0,7.0,1.0,0.0,33.0,33.0,6.0,14.0,4.0,5.0,3.0,,2.0,1.0,,,,90.0,64.0,7.5,10.0,0.00580093,0,,,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,
12765038,home,Heart of Midlothian,Stephen Kingsley,stephen-kingsley,S. Kingsley,D,3,178.0,59,M,151118,EUR,774921600,D,3,3,False,38.0,29.0,4.0,1.0,0.0,16.0,19.0,13.0,20.0,2.0,,3.0,,1.0,,,,,84.0,59.0,6.8,10.0,0.0106401,1,,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,0.0522,,,1.0,,,,,,,,,
12765038,home,Heart of Midlothian,Kenneth Vargas,kenneth-vargas,K. Vargas,F,11,175.0,460,M,1106182,EUR,1019001600,M,77,77,False,13.0,7.0,1.0,1.0,1.0,6.0,7.0,2.0,7.0,4.0,,6.0,,3.0,2.0,,,,64.0,27.0,6.6,11.0,0.0195937,1,,,,1.0,1.0,,8.0,,,1.0,2.0,2.0,3.0,1.0,,3.0,0.1742,,,1.0,1.0,2.0,,,,,,,
12765038,home,Heart of Midlothian,Malachi Boateng,malachi-boateng,M. Boateng,M,19,182.0,122,M,1020669,EUR,1025827200,M,18,18,False,30.0,23.0,2.0,1.0,0.0,13.0,14.0,10.0,16.0,4.0,1.0,4.0,,2.0,2.0,,,,90.0,39.0,6.9,9.0,0.0099981,0,,,,,,,3.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
12765038,home,Heart of Midlothian,Cameron Devlin,cameron-devlin,C. Devlin,M,14,170.0,230,M,944054,EUR,897177600,M,14,14,False,26.0,24.0,2.0,1.0,0.0,14.0,14.0,10.0,12.0,11.0,3.0,4.0,,5.0,5.0,,,,90.0,50.0,7.7,4.0,0.0142632,0,,,,,,2.0,6.0,1.0,3.0,3.0,2.0,,,,,2.0,,1.0,,,4.0,,,,,,,,
12765038,home,Heart of Midlothian,Alan Forrest,forrest-alan,A. Forrest,M,17,175.0,57,M,843626,EUR,842227200,M,17,17,False,21.0,16.0,1.0,1.0,0.0,6.0,7.0,11.0,16.0,6.0,,4.0,,5.0,1.0,,,,73.0,41.0,7.2,12.0,0.123131,2,,,,2.0,1.0,1.0,7.0,1.0,,,1.0,1.0,,,,2.0,0.1215,,,1.0,2.0,3.0,1.0,1.0,0.1997,,,,
12765038,home,Heart of Midlothian,Lawrence Shankland,lawrence-shankland,L. Shankland,F,9,185.0,1307,M,237098,EUR,808012800,F,9,9,False,16.0,12.0,1.0,,0.0,3.0,3.0,9.0,13.0,5.0,1.0,5.0,,2.0,2.0,,,,90.0,38.0,7.1,13.0,0.519321,3,,,,,,1.0,15.0,2.0,,1.0,6.0,2.0,6.0,,1.0,7.0,0.3048,1.0,,1.0,1.0,1.0,1.0,,0.4792,True,1.0,1.0,
