match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,captain,stat_totalClearance,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12764059,home,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,False,31.0,27.0,9.0,5.0,0.0,23.0,26.0,4.0,5.0,6.0,1.0,1.0,1.0,90.0,35.0,7.1,4.0,0.00175626,0,0.0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,False,88.0,82.0,4.0,2.0,0.0,32.0,33.0,50.0,60.0,5.0,,,,90.0,107.0,7.6,14.0,0.0867036,1,,5.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0307,,,,,,,,,,,,,,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9464,M,227672,EUR,823996800,D,4,4,False,88.0,84.0,3.0,2.0,0.0,28.0,29.0,56.0,59.0,5.0,,,,90.0,93.0,7.6,4.0,0.121251,0,,,3.0,,3.0,,,,,,,,,jonatah,True,2.0,2.0,,,,,,,,,,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Edmond Tapsoba,,,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,109.0,102.0,11.0,6.0,0.0,43.0,46.0,59.0,63.0,5.0,,,,90.0,114.0,7.7,7.0,0.0824545,1,,,3.0,,3.0,,1.0,,1.0,,,,0.0435,edmondtapsoba,,1.0,1.0,,,,,,,,,,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,970361,EUR,976406400,M,30,30,False,42.0,37.0,4.0,3.0,1.0,10.0,11.0,28.0,35.0,3.0,,,,88.0,58.0,7.0,12.0,0.223281,0,,4.0,,7.0,3.0,5.0,,,,1.0,,,,jeremie_frimpong,,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12686,M,822600,EUR,907545600,M,25,25,False,90.0,87.0,,,0.0,16.0,17.0,71.0,73.0,10.0,,,,83.0,104.0,7.6,5.0,0.141927,2,,,1.0,5.0,3.0,,,,1.0,2.0,2.0,2.0,0.074,exepalaciosok,,1.0,,,3.0,,1.0,1.0,1.0,1.0,1.0,0.0231,,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,False,101.0,97.0,4.0,3.0,0.0,22.0,23.0,75.0,81.0,8.0,,,,90.0,117.0,7.8,10.0,0.1151,3,,3.0,,4.0,5.0,,,,,3.0,2.0,1.0,0.1751,Granit_Xhaka,,,1.0,,2.0,,,,3.0,,2.0,,2.0,,,,,,,,
12764059,home,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,81.0,74.0,1.0,1.0,0.0,21.0,22.0,57.0,69.0,4.0,,,,90.0,102.0,8.1,14.0,0.254759,6,,10.0,,3.0,,,2.0,,,,,,0.457,grimaldo35,,,4.0,4.0,1.0,,,1.0,,4.0,,0.6152,1.0,1.0,1.0,,,,,,
12764059,home,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3092,M,920379,EUR,931132800,F,19,19,False,22.0,21.0,1.0,,0.0,2.0,2.0,20.0,24.0,1.0,,,,83.0,43.0,7.4,12.0,0.168838,4,,4.0,,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,6.0,0.4055,,,,,1.0,,,,2.0,2.0,2.0,,0.3973,,,1.0,1.0,,,,,
12764059,home,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148828,M,1019322,EUR,1051920000,F,10,10,False,67.0,62.0,3.0,1.0,0.0,6.0,6.0,56.0,66.0,5.0,,,,89.0,104.0,8.5,22.0,0.80945,6,,5.0,,12.0,3.0,5.0,1.0,,1.0,,,3.0,0.268,FWirtz,,,7.0,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.4699,4.0,1.0,,1.0,,,,,
