match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
12224393,home,Memphis 901 FC,Nighte Pickering,nighte-pickering,N. Pickering,F,9,,20,M,1394484,EUR,1106697600.0,F,20,20,False,14.0,6.0,3.0,2.0,2.0,2.0,4.0,12.0,2.0,,,,90.0,25.0,8.4,12.0,5,,1.0,7.0,2.0,,,,,,Nighte Pickering,,,2.0,4.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,2.0,,,2.0,1.0,,2.0,
12224393,home,Memphis 901 FC,Dylan Borczak,dylan-borczak,D. Borczak,M,7,178.0,9,M,1190535,EUR,929232000.0,F,77,77,True,11.0,9.0,,,1.0,1.0,9.0,12.0,6.0,,,,45.0,22.0,8.0,5.0,3,2.0,1.0,5.0,5.0,1.0,,,,1.0,Dylan Borczak,,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,,,1.0,2.0,,,,,1.0
12224393,home,Memphis 901 FC,Álvaro Quezada,alvaro-quezada,Á. Quezada,D,18,175.0,14,M,1118118,EUR,920505600.0,M,18,18,True,3.0,1.0,1.0,1.0,,,2.0,4.0,,,,,14.0,9.0,6.9,2.0,0,1.0,,,1.0,,1.0,,1.0,1.0,Álvaro Quezada,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
12224393,home,Memphis 901 FC,Lucas Henrique Turci,lucas-henrique-turci,L. H. Turci,D,96,192.0,72,M,1048986,EUR,840758400.0,D,8,8,True,5.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,14.0,10.0,6.5,3.0,0,,,3.0,2.0,,,,,1.0,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,
12224393,home,Memphis 901 FC,Bruno Lapa,bruno-lapa,B. Lapa,M,,175.0,16,M,1025234,EUR,863222400.0,M,10,10,True,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,1.0,,,,14.0,16.0,6.4,5.0,0,,,2.0,3.0,,2.0,,,1.0,,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,
12224393,home,Memphis 901 FC,Walid Yacoubou,walid-yacoubou,W. Yacoubou,D,6,188.0,11,M,983733,EUR,860544000.0,D,2,2,True,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,13.0,2.0,6.5,1.0,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12224393,home,Memphis 901 FC,Taylor Bailey,taylor-bailey,T. Bailey,G,47,,2,M,935633,EUR,857001600.0,G,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224393,home,Memphis 901 FC,Aren Seeger,aren-seeger,A. Seeger,G,,193.0,4,M,1476911,EUR,974592000.0,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Aren Seeger,,,,,,,,,,,,,,,,,,,,,
12224393,away,Miami United,Cristian Blanco,cristian-blanco,C. Blanco,G,1,182.0,1,M,1825297,EUR,691459200.0,G,1,1,False,28.0,17.0,19.0,8.0,12.0,15.0,5.0,13.0,9.0,,,1.0,90.0,32.0,6.4,12.0,0,,,,,,,,,,Cristian Blanco,,,,,,,,,,,,,,,,,,,,,
12224393,away,Miami United,Sebastián Luzuriaga,sebastian-luzuriaga,S. Luzuriaga,D,4,175.0,3,M,1823895,EUR,832204800.0,D,30,30,False,30.0,17.0,11.0,5.0,9.0,14.0,8.0,17.0,7.0,,,,82.0,55.0,6.5,19.0,0,1.0,,5.0,4.0,1.0,3.0,1.0,,2.0,Sebastián Luzuriaga,,,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,
12224393,away,Miami United,Alejandro Callejas,alejandro-callejas,A. Callejas,D,6,,0,M,1480545,EUR,861840000.0,D,6,6,False,49.0,31.0,22.0,7.0,22.0,29.0,9.0,20.0,5.0,,,,90.0,58.0,6.4,18.0,0,,,1.0,2.0,,4.0,1.0,1.0,,Alejandro Callejas,,,1.0,,1.0,1.0,,,,,1.0,,True,,,,,,,,
12224393,away,Miami United,Sime Ludner,sime-ludner,S. Ludner,D,3,,1,M,1825350,EUR,845942400.0,D,3,3,False,30.0,16.0,14.0,3.0,13.0,18.0,3.0,12.0,2.0,,,,90.0,37.0,6.2,15.0,0,,4.0,4.0,4.0,2.0,2.0,1.0,1.0,,Sime Ludner,,,1.0,1.0,,,,,,,,,,,,,,,,,
12224393,away,Miami United,Josduard Serrano,josduard-serrano,J. Serrano,D,22,,1,M,983022,EUR,,D,22,22,False,25.0,18.0,6.0,1.0,11.0,14.0,7.0,12.0,1.0,,,,90.0,43.0,6.5,9.0,1,1.0,2.0,2.0,2.0,,1.0,,4.0,,Josduard,Serrano,,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
12224393,away,Miami United,Santiago Frean,santiago-frean,S. Frean,M,19,,4,M,1825346,EUR,629683200.0,M,33,33,False,12.0,8.0,3.0,1.0,5.0,6.0,4.0,9.0,4.0,,,,90.0,41.0,6.8,19.0,3,3.0,,11.0,7.0,,,,1.0,3.0,Santiago Frean,,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,9.0,3.0,,,1.0,,,1.0,1.0,,,
12224393,away,Miami United,José Aguinaga,jose-aguinaga,J. Aguinaga,M,11,178.0,1,M,983725,EUR,800150400.0,M,11,11,False,32.0,20.0,8.0,,14.0,18.0,6.0,17.0,6.0,,,,90.0,47.0,6.1,17.0,2,3.0,,6.0,5.0,2.0,,,,2.0,José,Aguinaga,2.0,3.0,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,1.0,,1.0,,
12224393,away,Miami United,Daniel Daza,daniel-daza,D. Daza,M,5,172.0,2,M,931650,EUR,778118400.0,M,5,5,False,30.0,24.0,6.0,4.0,15.0,17.0,9.0,13.0,7.0,,,,74.0,46.0,6.8,10.0,0,,,6.0,6.0,2.0,,,2.0,3.0,Daniel,Daza,2.0,3.0,,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,
12224393,away,Miami United,Marcos Esono,marcos-esono,M. Esono,M,23,,1,M,1480548,EUR,1010102400.0,M,23,23,False,11.0,8.0,1.0,,4.0,5.0,4.0,7.0,3.0,,,,61.0,24.0,6.4,10.0,2,1.0,,5.0,2.0,,,,,1.0,Marcos Esono,,1.0,2.0,2.0,3.0,1.0,,,,4.0,,1.0,,,,,2.0,,1.0,,
12224393,away,Miami United,Jhon Freddy Pajoy,jhon-freddy-pajoy,J. F. Pajoy,M,8,175.0,22,M,47243,EUR,595123200.0,F,26,26,False,22.0,21.0,3.0,3.0,9.0,9.0,12.0,13.0,1.0,,,,74.0,26.0,6.8,2.0,1,,,2.0,2.0,1.0,,,,,Jhon,Freddy Pajoy,,1.0,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,
12224393,away,Miami United,Alejo Melo Fernandez,alejo-melo-fernandez,A. M. Fernandez,F,9,,0,M,1825285,EUR,985651200.0,F,9,9,False,11.0,8.0,,,6.0,6.0,2.0,5.0,2.0,,,,82.0,21.0,7.0,7.0,2,,1.0,5.0,3.0,1.0,,,,1.0,Alejo Melo Fernandez,,1.0,,2.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,
12224393,away,Miami United,Alessandro Mazzeta,alessandro-mazzeta,A. Mazzeta,F,15,,0,M,1825286,EUR,762220800.0,F,15,15,True,5.0,4.0,,,3.0,4.0,1.0,1.0,1.0,,,,29.0,11.0,6.7,5.0,1,,,2.0,1.0,,,,,,Alessandro Mazzeta,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,1.0
12224393,away,Miami United,Miguel Benito,miguel-benito,M. Benito,M,2,,0,M,1192698,EUR,661046400.0,F,2,2,True,5.0,4.0,2.0,2.0,4.0,4.0,,1.0,2.0,,,,16.0,10.0,6.9,1.0,1,,,1.0,2.0,,,1.0,,2.0,Miguel Benito,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12224393,away,Miami United,José Hurtado,jose-hurtado,J. Hurtado,M,8,,2,M,1825312,EUR,1013126400.0,M,8,8,True,10.0,7.0,1.0,,5.0,6.0,2.0,4.0,1.0,,,,16.0,15.0,6.5,4.0,0,,,,3.0,,,,,1.0,José Hurtado,,,,,,,,,,1.0,2.0,,,,,,,,,,
12224393,away,Miami United,Federico Gutiérrez,federico-gutierrez,F. Gutiérrez,D,36,,1,M,1193905,EUR,902448000.0,D,36,36,True,9.0,6.0,,,5.0,5.0,1.0,4.0,1.0,,,,8.0,14.0,6.7,5.0,0,,2.0,2.0,3.0,,,,1.0,,Federico Gutiérrez,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
12224393,away,Miami United,Lucas Espíndola,lucas-espindola,L. Espíndola,M,27,182.0,1,M,1192688,EUR,772848000.0,M,27,27,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,8.0,4.0,6.3,1.0,0,,,1.0,,,,,,,Lucas Espíndola,,,,,1.0,,,,,,,,,,,,,,,,
12224393,away,Miami United,Nicolás Rivera,nicolas-rivera,N. Rivera,G,50,,1,M,1825323,EUR,957830400.0,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Nicolás Rivera,,,,,,,,,,,,,,,,,,,,,
12224393,away,Miami United,Bautista Dominguez,bautista-dominguez,B. Dominguez,M,4,,0,M,1192649,EUR,853891200.0,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Bautista Dominguez,,,,,,,,,,,,,,,,,,,,,
