match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_goals,stat_goalAssist,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
11450038,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,15.0,14.0,3.0,2.0,13.0,13.0,1.0,2.0,1.0,7.0,1.0,3.0,3.0,90.0,26.0,6.9,1.0,0.00040421,0,0.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450038,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,False,41.0,37.0,1.0,1.0,15.0,18.0,22.0,23.0,14.0,1.0,3.0,,,90.0,65.0,7.3,7.0,0.0839052,0,,5.0,5.0,1.0,1.0,3.0,6.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11450038,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,,880207,EUR,822009600,D,50,50,False,11.0,10.0,3.0,2.0,9.0,9.0,1.0,3.0,,1.0,,,,19.0,12.0,6.6,2.0,0.00013578,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450038,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,67.0,59.0,3.0,1.0,39.0,44.0,20.0,23.0,6.0,4.0,1.0,,,90.0,79.0,7.3,9.0,0.00619111,0,,3.0,3.0,1.0,,4.0,2.0,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
11450038,home,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,51.0,46.0,5.0,3.0,14.0,15.0,32.0,36.0,5.0,3.0,4.0,,,90.0,74.0,7.1,9.0,0.0372543,2,,1.0,6.0,2.0,1.0,2.0,,,,,2.0,,,,1.0,,2.0,1.0,1.0,1.0,0.0706,0.0184,,,,,,,,,,
11450038,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,8.0,8.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,1.0,,,,19.0,10.0,6.8,,0.0130005,0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450038,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,35,35,False,67.0,64.0,11.0,11.0,19.0,19.0,45.0,48.0,8.0,5.0,2.0,,,90.0,88.0,8.2,8.0,0.591214,4,,,3.0,,1.0,1.0,3.0,1.0,,4.0,2.0,,,,,,,3.0,1.0,2.0,0.1957,0.063,3.0,1.0,1.0,,,,,,,
11450038,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,54.0,49.0,5.0,4.0,12.0,13.0,39.0,46.0,7.0,8.0,2.0,,,90.0,85.0,7.9,16.0,0.145912,3,,,9.0,2.0,4.0,1.0,4.0,3.0,,1.0,,,,5.0,,,2.0,4.0,1.0,1.0,0.231,0.3892,1.0,1.0,3.0,2.0,1.0,,,,,
11450038,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,29.0,26.0,1.0,1.0,5.0,5.0,21.0,28.0,2.0,1.0,1.0,,,88.0,42.0,7.8,7.0,0.259286,2,,,4.0,2.0,,,1.0,,,,2.0,,,4.0,,1.0,2.0,,1.0,1.0,0.114,0.0142,,,4.0,,,1.0,,,,
11450038,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,37.0,25.0,3.0,1.0,6.0,7.0,21.0,34.0,5.0,5.0,1.0,,,90.0,63.0,7.5,20.0,0.737725,1,,1.0,4.0,,3.0,,1.0,,,1.0,,,,4.0,,,1.0,3.0,1.0,,0.017,,2.0,,4.0,2.0,,1.0,True,1.0,2.0,
