match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_goals,stat_lastManTackle,stat_hitWoodwork,stat_bigChanceMissed
10389895,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,29.0,12.0,28.0,11.0,4.0,8.0,8.0,21.0,1.0,6.0,2.0,2.0,4.0,90.0,39.0,7.5,17.0,0.0,0.0,0.00096266,0,0.494268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389895,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,25.0,20.0,4.0,3.0,6.0,7.0,14.0,18.0,6.0,8.0,,,,90.0,40.0,7.1,7.0,0.011,0.0,0.245817,1,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10389895,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,18.0,13.0,4.0,1.0,7.0,9.0,6.0,9.0,3.0,3.0,,,,90.0,24.0,7.1,5.0,0.0,0.0,0.272988,0,,2.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389895,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,24.0,19.0,5.0,1.0,12.0,15.0,7.0,9.0,10.0,4.0,,,,90.0,44.0,7.3,6.0,0.0,0.0,0.00465915,0,,2.0,5.0,4.0,3.0,,,3.0,1.0,2.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389895,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,25.0,21.0,2.0,1.0,7.0,8.0,16.0,22.0,2.0,2.0,,,,90.0,48.0,6.8,10.0,0.0278,0.0,0.180637,1,,,5.0,,1.0,2.0,,3.0,,,2.0,,2.0,,,,,,Issiaga,Sylla,ISylla,5.0,2.0,1.0,,,,,,,,,
10389895,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,43.0,38.0,5.0,4.0,24.0,28.0,14.0,16.0,,11.0,,,,90.0,55.0,6.8,9.0,0.0146,0.0,0.0288018,1,,1.0,8.0,6.0,4.0,,1.0,,2.0,3.0,2.0,,1.0,,,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,
10389895,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,False,18.0,15.0,1.0,,10.0,12.0,5.0,6.0,,4.0,,,,72.0,26.0,6.7,5.0,0.058,0.0539991,0.0020198,1,,2.0,5.0,5.0,2.0,,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,
10389895,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,15.0,9.0,,,3.0,4.0,6.0,12.0,,2.0,,,,90.0,34.0,6.9,12.0,0.0369,0.0,0.00701526,1,,1.0,5.0,6.0,2.0,,,4.0,3.0,1.0,1.0,,2.0,,,4.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,
10389895,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,19.0,16.0,2.0,1.0,6.0,6.0,12.0,19.0,,5.0,,,,53.0,34.0,5.9,10.0,0.0338,0.0,0.248616,1,,,4.0,3.0,2.0,1.0,,,3.0,2.0,1.0,,,,,,,2.0,,,,6.0,2.0,1.0,,True,1.0,,,,,,
10389895,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,99,99,False,21.0,14.0,3.0,1.0,3.0,4.0,11.0,17.0,1.0,3.0,,,,78.0,36.0,6.9,10.0,0.2463,0.0,0.0159781,3,,5.0,3.0,8.0,,3.0,2.0,,2.0,,1.0,,2.0,,,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,
