match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_lastManTackle,stat_totalOffside
12501503,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,21.0,18.0,3.0,3.0,1.0,2.0,2.0,17.0,20.0,,4.0,,,,45.0,31.0,7.3,8.0,0.241216,1,,1.0,1.0,,4.0,3.0,,1.0,1.0,,3.0,,,,0.2501,,,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,
12501503,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,,1.0,,,,29.0,11.0,6.7,2.0,0.00408178,1,,,,,,1.0,,1.0,,,,,,,0.0202,,,,,,,1.0,,,,,Alejandro Jiménez,,,,,,
12501503,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,True,,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,,,10.0,6.0,6.5,1.0,0.00035436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,24,24,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,4.0,4.0,,1.0,0.00099362,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,,923820,EUR,999302400,G,21,21,False,,34.0,27.0,8.0,1.0,0.0,27.0,28.0,,6.0,,7.0,1.0,4.0,,83.0,45.0,6.7,7.0,4.055e-05,0,-0.7868,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12501503,away,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,,807291,EUR,885427200,D,13,13,False,,50.0,45.0,1.0,1.0,0.0,35.0,39.0,10.0,11.0,2.0,2.0,,,,90.0,58.0,6.5,6.0,0.00372869,0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12501503,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,True,50.0,46.0,3.0,2.0,0.0,45.0,47.0,1.0,3.0,3.0,1.0,,,,80.0,55.0,6.1,4.0,0.00081985,0,,,,2.0,3.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
12501503,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,,970978,EUR,981244800,D,44,44,False,,43.0,41.0,2.0,,0.0,35.0,35.0,6.0,8.0,2.0,3.0,,,,90.0,52.0,6.5,3.0,0.00162189,0,,,,1.0,3.0,4.0,,3.0,3.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12501503,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,M,19,19,False,,32.0,23.0,2.0,,0.0,12.0,16.0,11.0,19.0,1.0,1.0,,,,90.0,45.0,6.9,13.0,0.0113606,0,,3.0,,,1.0,3.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,2.0
12501503,away,Monza,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,528,M,,1101992,EUR,1033430400,M,42,42,False,,41.0,39.0,1.0,,0.0,28.0,30.0,11.0,12.0,,1.0,,,,90.0,60.0,6.0,10.0,0.00765283,3,,1.0,,1.0,8.0,3.0,,1.0,,1.0,,,,2.0,0.0562,,1.0,1.0,3.0,1.0,,2.0,2.0,,,,,,1.0,,,,
12501503,away,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,7,7,False,,30.0,26.0,2.0,1.0,0.0,13.0,14.0,13.0,16.0,3.0,5.0,,,,90.0,45.0,6.3,8.0,0.00721796,1,,,,2.0,7.0,4.0,2.0,2.0,,1.0,,1.0,,1.0,0.1784,0.1581,1.0,,,1.0,,,2.0,,1.0,,,,3.0,,,,
12501503,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,M,77,77,False,,29.0,28.0,,,0.0,21.0,22.0,7.0,10.0,2.0,2.0,,,,90.0,41.0,6.4,6.0,0.00603277,0,,3.0,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0
12501503,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,False,,23.0,21.0,1.0,1.0,0.0,13.0,14.0,9.0,11.0,3.0,1.0,,,,70.0,29.0,6.7,4.0,0.136857,0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0
12501503,away,Monza,Keita Baldé,keita-balde,K. Baldé,F,17,178,2102,M,,317699,EUR,794620800,F,17,17,False,,29.0,26.0,,,0.0,9.0,9.0,17.0,20.0,,1.0,,,,79.0,39.0,6.7,7.0,0.0257162,2,,,,,3.0,3.0,,,,2.0,,1.0,,,0.1096,0.1815,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,1.0
12501503,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,10,10,False,,33.0,30.0,1.0,1.0,0.0,11.0,12.0,19.0,22.0,,2.0,,,,70.0,41.0,6.5,9.0,0.0227661,0,,1.0,,,4.0,,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
12501503,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,True,,31.0,27.0,1.0,,0.0,13.0,15.0,15.0,18.0,,2.0,,,,20.0,36.0,6.9,6.0,0.0960795,0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
12501503,away,Monza,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,,587628,EUR,856137600,M,11,11,True,,12.0,12.0,,,0.0,3.0,3.0,9.0,10.0,,1.0,,,,20.0,14.0,6.3,2.0,0.0293629,0,,1.0,,,3.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12501503,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,4,4,True,,12.0,11.0,,,0.0,8.0,9.0,3.0,4.0,1.0,1.0,,,,10.0,14.0,6.6,2.0,0.00095048,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,1.0,6.5,,0.0147698,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
12501503,away,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,,1109940,EUR,1072915200,G,69,69,True,,6.0,5.0,2.0,1.0,0.0,4.0,4.0,1.0,2.0,,1.0,,,,10.0,7.0,6.7,1.0,0.00017843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Mazza,,,,,,
12501503,away,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,,893752,EUR,999648000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Arvid Brorsson,arvid-brorsson,A. Brorsson,D,2,193,89,M,,859741,EUR,926121600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,,1173598,EUR,1051488000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Stefan Leković,stefan-lekovic,S. Leković,D,4,194,870,M,,1146225,EUR,1073606400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Lekovic,,,,,,
12501503,away,Monza,Nicolò Postiglione,nicolo-postiglione,N. Postiglione,D,4,190,49,M,,1137349,EUR,1113609600,D,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Kevin Martins,kevin-martins,K. Martins,M,70,180,196,M,,1547260,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Leonardo Colombo,colombo-leonardo,L. Colombo,M,21,175,109,M,,1424560,EUR,1117843200,M,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Colombo,,,,,,
12501503,away,Monza,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501503,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,,,
