match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_wasFouled,stat_totalOffside,player_firstName,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_goals,stat_goalAssist,player_lastName,stat_errorLeadToAShot
11369445,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,False,15.0,12.0,,,2.0,2.0,10.0,13.0,,,,,45.0,25.0,6.7,7.0,0.0190121,4,,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,0.1504,,,,2.0,2.0,,1.0,,,,,,,,,,,,
11369445,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,True,36.0,34.0,4.0,3.0,19.0,20.0,15.0,16.0,2.0,,,,45.0,37.0,6.5,3.0,0.0223628,0,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11369445,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,15.0,12.0,1.0,1.0,1.0,1.0,11.0,14.0,,,,,45.0,24.0,7.2,6.0,0.0816879,3,,,2.0,3.0,1.0,,,,2.0,,,,2.0,1.0,2.0,0.2625,0.5052,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,
11369445,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,21.0,17.0,1.0,,10.0,11.0,7.0,10.0,3.0,,,,23.0,24.0,6.5,5.0,0.00448913,0,,3.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11369445,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,True,9.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,2.0,,,,14.0,14.0,6.9,1.0,0.0447796,0,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369445,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,
11369445,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,,,
11369445,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Pau Cubarsí,,,,,,,,,,
11369445,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,home,Barcelona,Pau Prim Coma,pau-prim-coma,P. P. Coma,M,26,179,2033,M,,1402914,EUR,1140566400,M,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,home,Barcelona,Unai Hernández,unai-hernandez,U. Hernández,M,7,171,2293,M,,1170547,EUR,1102982400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Unai Hernandez,,,,,,,,,,
11369445,home,Barcelona,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,,845797,EUR,915494400,G,25,25,False,44.0,27.0,28.0,11.0,23.0,28.0,4.0,16.0,10.0,,6.0,8.0,90.0,58.0,8.0,17.0,0.00109489,0,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,,848080,EUR,919641600,D,17,17,False,29.0,22.0,3.0,,10.0,12.0,12.0,19.0,3.0,,,,64.0,40.0,6.1,12.0,0.00771163,0,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,
11369445,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,,913455,EUR,920332800,D,21,21,False,27.0,24.0,2.0,,16.0,18.0,8.0,9.0,3.0,,,,90.0,42.0,6.6,3.0,0.00131261,0,,1.0,8.0,6.0,,,,,,4.0,1.0,1.0,5.0,3.0,,,,,6.0,,,2.0,,,,,,,,True,,,,,
11369445,away,Almería,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,,818406,EUR,856742400,D,22,22,False,26.0,20.0,5.0,2.0,17.0,19.0,3.0,7.0,,,,,90.0,35.0,6.3,6.0,0.00130073,0,,1.0,1.0,2.0,,,,,,7.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11369445,away,Almería,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,,914522,EUR,859852800,D,3,3,False,27.0,20.0,5.0,,19.0,22.0,1.0,5.0,2.0,,,,90.0,31.0,6.3,7.0,0.0007571,1,,1.0,6.0,3.0,,,,,1.0,1.0,,,1.0,,,0.7479,0.4256,,4.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0
11369445,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,,827942,EUR,882230400,D,15,15,False,23.0,11.0,5.0,2.0,7.0,15.0,4.0,8.0,4.0,,,,90.0,42.0,6.4,14.0,0.00279738,1,,1.0,1.0,7.0,1.0,2.0,2.0,,,3.0,,1.0,1.0,,,0.0185,,,,1.0,,,3.0,,,,,,,,,,,,
11369445,away,Almería,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,,914014,EUR,822268800,M,4,4,False,33.0,28.0,2.0,1.0,15.0,17.0,13.0,16.0,8.0,,,,90.0,49.0,6.7,8.0,0.0109664,2,,,4.0,5.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,1.0,0.2384,0.1321,,,1.0,,2.0,3.0,,,1.0,,,1.0,,,,,,
11369445,away,Almería,Dion Lopy,dion-lopy,D. Lopy,M,17,186,2405,M,,982327,EUR,1012608000,M,6,6,False,26.0,23.0,1.0,1.0,17.0,18.0,6.0,8.0,4.0,,,,90.0,43.0,6.8,4.0,0.0555225,0,,1.0,5.0,4.0,,3.0,2.0,,,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,
11369445,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,,909966,EUR,983232000,M,7,7,False,10.0,6.0,,,3.0,4.0,3.0,8.0,3.0,,,,77.0,15.0,6.4,8.0,0.0436134,1,,,2.0,,1.0,,,,,,,,,,1.0,0.0877,,2.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,
11369445,away,Almería,Sergio Arribas,sergio-arribas,S. Arribas,M,11,174,2229,M,,997203,EUR,1001808000,F,19,19,False,31.0,25.0,3.0,2.0,11.0,13.0,15.0,21.0,6.0,,,,90.0,54.0,7.7,12.0,0.319078,2,,,7.0,12.0,,3.0,,2.0,2.0,,,,6.0,2.0,,0.1911,0.1238,2.0,2.0,,,,6.0,1.0,,2.0,3.0,1.0,,,,,1.0,,
11369445,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,,252857,EUR,714787200,F,12,12,False,29.0,19.0,2.0,1.0,8.0,12.0,11.0,17.0,5.0,,,,77.0,37.0,7.6,12.0,0.0374,2,,3.0,4.0,6.0,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,0.316,0.3425,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,
11369445,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,,845119,EUR,894240000,D,24,24,True,3.0,3.0,,,,,3.0,3.0,,,,,26.0,9.0,6.6,1.0,0.00259149,0,,,2.0,2.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
11369445,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,,346516,EUR,705196800,F,10,10,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,13.0,6.0,6.0,2.0,3e-07,1,,1.0,3.0,2.0,,1.0,,,,,,,1.0,1.0,,0.0173,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,
11369445,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,,1002556,EUR,1015891200,F,14,14,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,13.0,5.0,6.5,1.0,0.00178322,0,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,
11369445,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,,139925,EUR,644976000,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Kaiky,,,,,,,,,,
11369445,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,,910023,EUR,979084800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,,1493216,EUR,1106352000,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Peña,,,,,,,,,,
11369445,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,,1493213,EUR,1080950400,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369445,away,Almería,Rachad Fettal,fettal-rachad,R. Fettal,F,28,184,1304,M,,1464649,EUR,1105833600,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Rachad Fettal,,,,,,,,,,
