match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_dispossessed,stat_hitWoodwork,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12448304,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,False,23.0,19.0,10.0,6.0,0.0,16.0,17.0,3.0,6.0,1.0,5.0,1.0,90.0,27.0,6.5,4.0,0.00183437,0,-0.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,False,37.0,26.0,2.0,1.0,0.0,14.0,18.0,14.0,29.0,6.0,5.0,,90.0,74.0,6.6,24.0,0.367192,1,,,,10.0,2.0,1.0,3.0,5.0,6.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0268,2.0,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,60.0,54.0,2.0,,0.0,37.0,40.0,17.0,20.0,8.0,1.0,,90.0,72.0,6.8,7.0,0.00451302,0,,,,,,2.0,3.0,2.0,5.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,75.0,75.0,7.0,7.0,0.0,33.0,33.0,42.0,42.0,4.0,3.0,,86.0,85.0,7.5,1.0,0.0321979,1,,,,,,1.0,,1.0,2.0,,,,1.0,,,1.0,2.0,,0.0496,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,69.0,61.0,8.0,4.0,0.0,24.0,25.0,41.0,50.0,3.0,4.0,,90.0,95.0,8.0,10.0,0.348307,1,,,,6.0,4.0,1.0,,1.0,4.0,,,,,,,,,,0.0749,1.0,c.verdonk,1.0,1.0,4.0,2.0,1.0,0.2237,,,,,,,
12448304,home,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,51.0,43.0,4.0,3.0,0.0,14.0,15.0,29.0,36.0,3.0,6.0,,90.0,60.0,6.9,10.0,0.0227766,1,,,,,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,2.0,,1.0,0.0362,,,,,1.0,,,,True,1.0,,,,,
12448304,home,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,34.0,26.0,5.0,4.0,0.0,12.0,13.0,14.0,21.0,1.0,2.0,,62.0,45.0,6.9,10.0,0.0127524,1,,,,,,,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,,0.0145,,,1.0,,1.0,1.0,,0.0209,,,,,,,
12448304,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180,488,M,1394147,EUR,1096675200,M,25,25,False,18.0,15.0,2.0,2.0,0.0,4.0,4.0,11.0,16.0,2.0,2.0,,77.0,33.0,7.1,9.0,0.0225367,1,,Sami Ouaissa,,2.0,,,,6.0,3.0,3.0,2.0,1.0,,1.0,,2.0,1.0,1.0,0.044,,,1.0,1.0,1.0,,,0.3725,,,1.0,,,,
12448304,home,NEC Nijmegen,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,32,32,False,15.0,13.0,1.0,,0.0,2.0,2.0,13.0,17.0,1.0,2.0,,77.0,29.0,7.9,6.0,0.13241,3,,,,4.0,2.0,,2.0,,3.0,,,,2.0,,,2.0,1.0,,0.2407,1.0,,1.0,1.0,,,,0.0392,,,,2.0,,,
12448304,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,29.0,25.0,3.0,2.0,0.0,13.0,14.0,12.0,16.0,1.0,4.0,,89.0,47.0,6.7,10.0,0.0551445,0,,Kodai Sano,,1.0,,1.0,2.0,5.0,7.0,,1.0,,,1.0,,,3.0,1.0,,,,,,2.0,1.0,,,,,2.0,,,,
12448304,home,NEC Nijmegen,Koki Ogawa,koki-ogawa,K. Ogawa,F,18,186,1469,M,831860,EUR,870998400,F,18,18,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,1.0,,86.0,22.0,6.8,5.0,0.0106505,3,,,,,,5.0,4.0,7.0,9.0,1.0,1.0,1.0,2.0,,,2.0,3.0,,0.4265,,,1.0,,1.0,,,0.2353,,1.0,1.0,,,,
12448304,home,NEC Nijmegen,Bryan Linssen,bryan-linssen,B. Linssen,F,30,170,352,M,47753,EUR,655344000,F,30,30,True,6.0,3.0,,,0.0,,1.0,3.0,6.0,,,,28.0,11.0,6.6,6.0,0.00358385,1,,,,1.0,,,,2.0,,,1.0,,,,,1.0,,1.0,0.0402,,,1.0,,,,,0.1227,,,,,,,
12448304,home,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,D,5,5,True,2.0,2.0,,,0.0,,,4.0,5.0,1.0,,,13.0,8.0,7.7,1.0,0.0567633,1,,,,3.0,2.0,1.0,,2.0,,,,,,1.0,,,,1.0,0.0527,1.0,,1.0,1.0,,,,0.2397,,,,,1.0,,
12448304,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,F,11,11,True,7.0,5.0,,,0.0,3.0,5.0,2.0,2.0,,,,13.0,8.0,6.6,2.0,0.0161503,0,,Basar Onal,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,,,,,0.0,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,9,9,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,8.0,6.7,2.0,0.00055723,0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
12448304,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172,188,M,850774,EUR,951177600,D,19,19,True,,,,,,,,,,,,,,,,,,0,,Lefteris,Lyratzis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,home,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448304,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,False,28.0,10.0,24.0,6.0,0.0,7.0,11.0,3.0,17.0,,6.0,3.0,90.0,37.0,5.6,18.0,0.0056777,0,-2.7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
12448304,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,41.0,33.0,7.0,3.0,0.0,18.0,21.0,15.0,22.0,2.0,2.0,,75.0,52.0,6.2,12.0,0.0223954,0,,,,2.0,,1.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,True,,,,,,
12448304,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,67.0,65.0,7.0,6.0,0.0,42.0,42.0,23.0,25.0,5.0,4.0,,90.0,78.0,6.5,3.0,0.0214214,1,,,,,,1.0,3.0,3.0,5.0,,,,1.0,1.0,,,,1.0,0.0216,,,,,2.0,1.0,,,,,1.0,,,,
