match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,captain,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_goals,stat_totalOffside,stat_penaltyConceded
14015648,home,SG Dynamo Dresden,Nils Fröling,,,nils-froling,N. Fröling,M,16,180,107,M,932418,EUR,956188800,F,16,16,False,11.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,8.0,,3.0,,,,77.0,23.0,6.7,9.0,,3,-0.12,0.41,-0.01,,,,3.0,3.0,4.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,-0.55,1.0,,1.0,1.0,,,,,,,,
14015648,home,SG Dynamo Dresden,Luca Herrmann,,,luca-herrmann,L. Herrmann,M,8,175,44,M,887762,EUR,919641600,M,8,8,True,7.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,,1.0,,,,26.0,12.0,6.9,2.0,,1,0.15,,0.22,,,,,2.0,3.0,,,,,,,3.0,3.0,,1.0,,1.0,,,0.0,1.0,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Stefan Kutschke,,,stefan-kutschke,S. Kutschke,F,30,194,72,M,38923,EUR,594518400,F,30,30,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,,,,,,13.0,9.0,7.2,3.0,,1,0.12,0.01,-0.01,,,,6.0,1.0,7.0,,,,,,,,,1.0,,2.0,1.0,1.0,,0.03,,1.0,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Jonas Oehmichen,,,jonas-oehmichen,J. Oehmichen,M,24,177,55,M,1121903,EUR,1078272000,M,25,25,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,12.0,8.0,6.6,2.0,,1,0.07,-0.05,0.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,-0.34,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Tony Menzel,,,menzel-tony,T. Menzel,M,24,179,42,M,1511779,EUR,1110067200,M,24,24,True,5.0,3.0,1.0,1.0,0.0,3.0,4.0,,1.0,,2.0,,,,14.0,8.0,6.8,2.0,,0,-0.02,,0.22,,,,,1.0,2.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Lennart Grill,,,lennart-grill,L. Grill,G,22,191,100,M,836710,EUR,917222400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,David Kubatta,,,kubatta-david,D. Kubatta,D,14,195,21,M,1168503,EUR,1067385600,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Claudio Kammerknecht,,,claudio-kammerknecht,C. Kammerknecht,D,15,185,101,M,940870,EUR,931305600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Jan Hendrik Marx,,,jan-hendrik-marx,J. H. Marx,M,26,172,30,M,599378,EUR,798854400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,home,SG Dynamo Dresden,Aljaž Casar,,,aljaz-casar,A. Casar,M,8,190,65,M,988274,EUR,969148800,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Robin Zentner,,,robin-zentner,R. Zentner,G,27,193,299,M,174345,EUR,783302400,G,27,27,False,35.0,15.0,31.0,11.0,0.0,10.0,10.0,5.0,25.0,1.0,13.0,5.0,7.0,1.0,90.0,50.0,9.0,21.0,0.6899,0,0.34,0.01,0.48,0.53,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,
14015648,away,1. FSV Mainz 05,Danny da Costa,,,danny-da-costa,D. Costa,D,21,186,309,M,97926,EUR,742521600,D,21,21,False,38.0,28.0,6.0,2.0,0.0,20.0,22.0,8.0,16.0,2.0,6.0,,,,90.0,48.0,6.7,11.0,,0,-0.04,0.21,0.2,,,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Stefan Bell,,,stefan-bell,S. Bell,D,16,192,140,M,106662,EUR,682992000,D,16,16,False,20.0,14.0,3.0,2.0,0.0,9.0,11.0,5.0,9.0,4.0,2.0,,,,45.0,28.0,6.7,6.0,,2,-0.02,0.0,-0.01,,,,3.0,5.0,4.0,2.0,,,,,,1.0,1.0,,,,3.0,,,-0.29,2.0,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Dominik Kohr,,,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,D,31,31,False,30.0,23.0,3.0,1.0,0.0,19.0,23.0,4.0,7.0,1.0,2.0,,,,64.0,38.0,7.2,7.0,,1,0.02,0.08,0.49,,,,1.0,4.0,5.0,1.0,,,,1.0,1.0,4.0,4.0,,1.0,,2.0,,,-0.01,,,,1.0,,,,,,,,
14015648,away,1. FSV Mainz 05,Silvan Widmer,,,silvan-widmer,S. Widmer,M,30,182,534,M,157377,EUR,731289600,M,30,30,False,39.0,29.0,4.0,,0.0,8.0,12.0,21.0,27.0,2.0,4.0,,,,90.0,64.0,6.6,17.0,,0,-0.23,-0.32,0.3,,,,2.0,5.0,4.0,,,1.0,,,2.0,2.0,1.0,,1.0,1.0,3.0,,2.0,,,,,,,True,,,,,,
14015648,away,1. FSV Mainz 05,Kaishu Sano,,,kaishu-sano,K. Sano,M,6,176,2319,M,1028307,EUR,978134400,M,6,6,False,27.0,22.0,2.0,1.0,0.0,7.0,8.0,15.0,19.0,,4.0,,,,90.0,40.0,7.0,8.0,,2,0.12,0.14,0.23,,,,,2.0,4.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,1.0,-0.11,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Nadiem Amiri,,,nadiem-amiri,N. Amiri,M,10,180,2903,M,327755,EUR,846374400,M,10,10,False,37.0,31.0,6.0,2.0,0.0,14.0,14.0,17.0,23.0,1.0,6.0,,,,79.0,57.0,8.1,13.0,,1,0.39,-0.52,0.19,,6.0,3.0,1.0,6.0,4.0,,,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,0.56,1.0,,,,,,,,,1.0,,
14015648,away,1. FSV Mainz 05,Arnaud Nordin,,,nordin-arnaud,A. Nordin,M,70,170,381,M,848458,EUR,900633600,M,9,9,False,25.0,21.0,9.0,5.0,0.0,8.0,8.0,13.0,17.0,3.0,7.0,,,,90.0,56.0,7.4,9.0,,2,0.28,0.26,0.29,,3.0,,,6.0,6.0,2.0,,,,,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,-0.34,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Paul Nebel,,,paul-nebel,P. Nebel,F,8,169,1153,M,980621,EUR,1034208000,F,8,8,False,23.0,19.0,,,0.0,6.0,6.0,13.0,17.0,,5.0,,,,75.0,39.0,6.4,11.0,,2,-0.45,-0.27,0.13,,2.0,,1.0,3.0,4.0,,2.0,1.0,1.0,,2.0,,,2.0,,,1.0,,3.0,0.06,2.0,,1.0,,,,,,,,,
14015648,away,1. FSV Mainz 05,Benedict Hollerbach,,,benedict-hollerbach,B. Hollerbach,F,17,181,518,M,975800,EUR,990057600,F,17,17,False,20.0,14.0,1.0,,0.0,8.0,10.0,6.0,10.0,,5.0,,,,64.0,36.0,6.6,15.0,,0,0.21,0.21,0.13,,2.0,1.0,1.0,11.0,6.0,,2.0,6.0,2.0,,,,,3.0,5.0,2.0,1.0,,2.0,,,,,,,,,,,,1.0,
14015648,away,1. FSV Mainz 05,Armindo Sieb,,,armindo-sieb,A. Sieb,F,11,180,599,M,1005834,EUR,1045440000,F,11,11,False,19.0,15.0,1.0,1.0,0.0,6.0,7.0,9.0,12.0,,3.0,,,,90.0,46.0,6.9,20.0,,1,0.43,0.22,0.0,,1.0,1.0,,11.0,3.0,,6.0,4.0,1.0,,,2.0,1.0,,2.0,,,,7.0,0.2,1.0,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Maxim Leitsch,,,maxim-leitsch,M. Leitsch,D,5,188,96,M,842869,EUR,895449600,D,5,5,True,18.0,12.0,3.0,3.0,0.0,7.0,9.0,5.0,9.0,4.0,,,,,45.0,25.0,6.8,6.0,,0,0.03,0.02,0.18,,,,3.0,5.0,4.0,,,,,,,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Andreas Hanche-Olsen,,,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,371,M,794294,EUR,853459200,D,25,25,True,17.0,10.0,2.0,1.0,0.0,6.0,9.0,4.0,8.0,1.0,1.0,,,,26.0,19.0,6.7,7.0,,0,0.01,0.01,-0.02,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Ben Justus Bobzien,,,ben-justus-bobzien,B. J. Bobzen,F,20,174,166,M,1134525,EUR,1051574400,F,37,37,True,10.0,6.0,2.0,,0.0,2.0,4.0,4.0,6.0,,1.0,,,,26.0,20.0,6.0,8.0,,1,-0.09,0.15,-0.1,,,,,7.0,2.0,,,4.0,1.0,,,1.0,,,2.0,,3.0,1.0,1.0,-0.08,,,,,,,,,,,,1.0
14015648,away,1. FSV Mainz 05,Jae-sung Lee,,,jae-sung-lee,J. Lee,F,7,180,2656,M,537552,EUR,713404800,M,7,7,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,,2.0,,,,15.0,15.0,6.3,8.0,,0,-0.04,0.01,-0.02,,,,,3.0,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,5.0,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Lennard Maloney,,,lennard-maloney,L. Maloney,M,15,187,257,M,893962,EUR,939340800,M,15,15,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,11.0,5.0,6.6,1.0,,0,0.01,0.0,0.13,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Lasse Riess,,,lasse-riess,L. Riess,G,1,191,84,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Sota Kawasaki,,,sota-kawasaki,S. Kawasaki,M,24,171,443,M,1028306,EUR,996451200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,475,M,138126,EUR,759801600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015648,away,1. FSV Mainz 05,Anthony Caci,,,anthony-caci,A. Caci,M,19,184,356,M,846471,EUR,867715200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
