match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_totalContest,stat_keyPass,player_sofascoreId,stat_wonContest,stat_wonTackle,captain,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
14025207,home,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,34.0,16.0,24.0,6.0,0.0,12.0,12.0,4.0,22.0,1.0,3.0,1.0,16.0,2.0,3.0,2.0,1.0,90.0,51.0,7.0,19.0,0.00222027,26.510715654068,5.0,8.505,4.725,0.039,0,0.286,0.09,0.01,0.35,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,34.0,23.0,6.0,1.0,0.0,7.0,11.0,16.0,23.0,3.0,4.0,3.0,3.0,,,,,90.0,68.0,6.9,25.0,0.0263733,41.732397554744,6.0,15.33,10.08,,1,,0.13,0.06,0.31,,,,3.0,5.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0318,0.01,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,958878,EUR,937958400,D,5,5,False,34.0,30.0,6.0,5.0,0.0,21.0,22.0,9.0,12.0,4.0,7.0,8.0,1.0,2.0,,,,90.0,48.0,7.5,4.0,0.00588985,166.83773086783,14.0,132.72,19.005,,1,,0.11,0.09,0.4,,,,,3.0,3.0,,,,,1.0,1.0,,,0.1319,-0.51,1.0,1.0,,,,,,,,,,,,,,
14025207,home,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,42.0,35.0,7.0,3.0,0.0,21.0,21.0,14.0,21.0,5.0,5.0,5.0,3.0,,,,,90.0,54.0,7.0,10.0,0.018344,173.32087548287,15.0,130.2,15.855,,0,,0.09,0.14,0.22,,,,,3.0,6.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
14025207,home,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,33.0,28.0,1.0,,0.0,15.0,17.0,13.0,16.0,2.0,6.0,5.0,7.0,1.0,,,,90.0,50.0,7.3,8.0,0.0145228,71.697346242608,9.0,21.84,18.375,,0,,0.18,0.07,0.38,,,,2.0,,2.0,,,,1.0,2.0,2.0,1.0,2.0,,,,,1.0,,ReinildoMandava,1.0,2.0,,,,,,,,,
14025207,home,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,65.0,51.0,7.0,2.0,0.0,20.0,23.0,31.0,42.0,3.0,5.0,4.0,1.0,,,,,90.0,76.0,7.3,16.0,0.172932,129.48655894634,17.0,35.595,15.96,,1,,0.35,0.11,0.23,,,,3.0,,1.0,,,,,1.0,2.0,,1.0,0.026,-0.06,,1.0,,1.0,Granit_Xhaka,,2.0,True,1.0,1.0,,,,,,
14025207,home,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,39.0,32.0,4.0,1.0,0.0,12.0,15.0,20.0,24.0,1.0,4.0,,4.0,,,,,90.0,49.0,7.0,11.0,0.018436,101.96196233054,11.0,83.055,22.575,,0,,0.18,0.1,-0.04,,,,1.0,,1.0,1.0,,,,2.0,1.0,3.0,,,,,,2.0,,,2.0,,,,,,,,,,
14025207,home,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,25,25,False,24.0,20.0,,,0.0,2.0,3.0,18.0,21.0,1.0,2.0,1.0,1.0,,,,,70.0,32.0,6.5,9.0,0.0260642,93.462081889642,9.0,56.49,16.59,,0,,0.14,0.15,-0.03,,,,2.0,3.0,7.0,1.0,,,,,,3.0,3.0,,,,,1.0,1.0,bertrandtraore10,1.0,,,,,,,,,,
14025207,home,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,32.0,25.0,2.0,,0.0,7.0,7.0,18.0,25.0,1.0,4.0,,4.0,1.0,,,,90.0,47.0,6.4,15.0,0.024507,54.131506608394,8.0,7.77,13.44,,1,,0.02,0.1,-0.12,,,,2.0,2.0,7.0,3.0,,1.0,,,1.0,7.0,2.0,0.0776,0.01,,,1.0,,,1.0,1.0,,1.0,,,,,,,
14025207,home,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,1142675,EUR,1115596800,M,7,7,False,26.0,23.0,1.0,,0.0,5.0,5.0,18.0,21.0,,2.0,,3.0,,,,,83.0,33.0,6.7,8.0,0.102061,36.755412672428,6.0,5.355,8.4,,0,,0.25,-0.05,-0.05,,,,1.0,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,
14025207,home,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,910048,EUR,1012521600,F,9,9,False,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,5.0,9.0,,2.0,4.0,,,,70.0,20.0,6.7,9.0,0.0035584,17.285235946726,2.0,-16.485,-6.405,,0,,-0.1,-0.13,0.13,,,,,3.0,5.0,,2.0,,,,,3.0,,,,,,,,brianbrobbeyy,,,,,,,,,,,
14025207,home,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,989034,EUR,1016409600,D,32,32,True,16.0,10.0,1.0,,0.0,1.0,2.0,9.0,14.0,1.0,2.0,2.0,,,,,,20.0,19.0,6.8,6.0,0.00377622,21.917739506028,3.0,6.825,8.295,,0,,-0.11,0.15,0.28,,,,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,
14025207,home,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,877980,EUR,967248000,F,18,18,True,3.0,1.0,2.0,,0.0,,,1.0,3.0,,1.0,,1.0,,,,,20.0,8.0,6.2,4.0,0.0017774,31.720320148651,2.0,31.395,27.195,,1,,0.02,0.18,0.18,,,,,5.0,7.0,,1.0,,,,1.0,,,0.0285,-0.26,,,1.0,,,,1.0,,,,1.0,0.2443,,,,
14025207,home,Sunderland,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177,642,M,1094440,EUR,1051142400,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,15.0,3.0,6.5,1.0,0.0001957,,,,,,0,,0.01,,0.14,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,856739,EUR,963878400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,simon.adingra,,,,,,,,,,,
14025207,home,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177,2180,M,1394089,EUR,1182124800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,home,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,1168588,EUR,1115510400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eliezer Mayenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025207,away,Newcastle United,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,32,32,False,36.0,27.0,17.0,8.0,0.0,24.0,25.0,3.0,11.0,1.0,1.0,1.0,10.0,,1.0,1.0,1.0,90.0,47.0,6.7,9.0,0.00288025,48.310429407255,7.0,-33.6,0.94499999999999,0.0016,0,-0.7557,0.14,0.01,-0.08,0.0,,,,,,,,,,,,,,,,,,,,ARamsdale,,,,,,,,1.0,1.0,1.0,
14025207,away,Newcastle United,Valentino Livramento,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,47.0,42.0,2.0,1.0,0.0,17.0,19.0,25.0,28.0,,,,4.0,,,,,90.0,61.0,6.0,10.0,0.0399808,66.779052173141,10.0,-19.425,6.3,,0,,0.03,0.0,-0.28,,,,3.0,2.0,5.0,2.0,,,,,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,
