match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
12528196,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,325,M,344009,EUR,771984000,F,7,7,False,34.0,30.0,,,0.0,15.0,15.0,19.0,28.0,3.0,,,,,90.0,54.0,7.7,12.0,0.300514,4,,,9.0,5.0,,10.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,4.0,0.6628,3.0,,,,1.0,1.0,4.0,1.0,2.0,1.3062,1.0,1.0,,
12528196,home,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182.0,83,M,883918,EUR,748742400,F,70,70,True,7.0,4.0,,,0.0,2.0,3.0,3.0,8.0,1.0,,,,,28.0,18.0,6.5,10.0,0.0453726,1,,,4.0,,,3.0,,,1.0,,,1.0,,,,,,,,1.0,0.0179,1.0,,,,1.0,1.0,1.0,,,,,,,
12528196,home,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185.0,234,M,153220,EUR,707011200,F,13,13,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,28.0,8.0,7.1,2.0,0.00085367,4,,,,2.0,2.0,3.0,3.0,,,,,3.0,,,,,,,1.0,1.0,0.134,,,,,,,,,1.0,0.0644,,,,
12528196,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186.0,410,M,803869,EUR,760924800,M,6,6,True,17.0,16.0,2.0,2.0,0.0,2.0,2.0,16.0,24.0,1.0,,,,,12.0,30.0,7.1,9.0,0.124017,0,,,9.0,2.0,,2.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,2.0,,,,,,,
12528196,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,86,M,1088715,EUR,1074384000,F,99,99,True,,,,,0.0,,,,,,,,,,17.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12528196,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,104,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,
12528196,home,Kayserispor,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2971,M,358890,EUR,835401600,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,34.0,17.0,28.0,11.0,0.0,8.0,9.0,9.0,25.0,19.0,,3.0,4.0,6.0,90.0,54.0,8.4,17.0,0.00564073,0,1.1079,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,D,7,7,False,15.0,10.0,1.0,,0.0,4.0,7.0,6.0,10.0,2.0,,,,,90.0,36.0,6.9,10.0,0.0100672,0,,,2.0,,,2.0,5.0,,3.0,2.0,,,,3.0,2.0,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,
12528196,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186.0,238,M,279541,EUR,834019200,D,27,27,False,24.0,22.0,4.0,3.0,0.0,13.0,13.0,9.0,11.0,2.0,,,,,90.0,34.0,6.7,3.0,0.00618131,1,,,,1.0,1.0,4.0,1.0,,,,,1.0,,4.0,1.0,,,,,3.0,0.1366,,,,,,,,,,,,,,
12528196,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,314,M,151900,EUR,765072000,D,26,26,False,26.0,23.0,4.0,1.0,0.0,22.0,22.0,1.0,4.0,2.0,,,,,90.0,46.0,9.3,3.0,0.00116265,2,,,,3.0,5.0,3.0,8.0,,,,,,,11.0,2.0,,2.0,2.0,1.0,,0.706,,,,1.0,,,,,2.0,1.642,,2.0,,
12528196,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190.0,93,M,1149004,EUR,1114387200,D,53,53,False,26.0,17.0,6.0,1.0,0.0,10.0,12.0,7.0,14.0,,,,,,84.0,40.0,6.8,9.0,0.00142774,0,,,,1.0,2.0,2.0,5.0,,,,,,,4.0,2.0,,2.0,1.0,1.0,1.0,,,Emirhan Basyigit,,1.0,,,,,,,,,,
12528196,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,29.0,27.0,6.0,5.0,0.0,9.0,10.0,20.0,22.0,3.0,,,,,74.0,48.0,6.9,4.0,0.163279,0,,True,3.0,,1.0,5.0,7.0,1.0,1.0,1.0,,,,,,,2.0,2.0,3.0,4.0,,3.0,,,,1.0,,2.0,1.0,,,,,1.0,
12528196,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,M,17,17,False,16.0,14.0,3.0,2.0,0.0,5.0,5.0,10.0,15.0,1.0,,,,,80.0,33.0,6.4,12.0,0.0378326,1,,,4.0,1.0,2.0,6.0,4.0,,4.0,2.0,,,,1.0,,,,,,,0.0352,,,,,2.0,3.0,1.0,,1.0,0.1075,,,,
12528196,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,29.0,24.0,3.0,2.0,0.0,11.0,11.0,13.0,18.0,6.0,,,,,89.0,39.0,6.9,6.0,0.00329482,1,,,,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,0.034,,,,,,,,,,,,,,1.0
12528196,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173.0,1142,M,971572,EUR,780969600,M,90,90,False,30.0,26.0,7.0,5.0,0.0,11.0,12.0,15.0,19.0,3.0,,,,,90.0,46.0,6.8,10.0,0.0132826,0,,,1.0,1.0,,6.0,1.0,1.0,,,,,,3.0,3.0,,1.0,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,
12528196,away,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,,171.0,97,M,180009,EUR,736387200,M,10,10,False,13.0,11.0,1.0,1.0,1.0,5.0,6.0,8.0,10.0,2.0,,,,,80.0,28.0,6.8,8.0,0.12577,1,,,3.0,,,4.0,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,,0.125,1.0,,,,2.0,2.0,2.0,,1.0,0.3579,,,,
12528196,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2061,M,587882,EUR,856742400,F,9,9,False,17.0,10.0,2.0,1.0,0.0,8.0,9.0,2.0,9.0,1.0,,,,,89.0,35.0,6.9,18.0,0.0650685,3,,,1.0,8.0,8.0,10.0,10.0,,,,,1.0,2.0,,,,,,2.0,3.0,0.1617,,,,,9.0,,,,,,,,,
12528196,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187.0,80,M,783466,EUR,818812800,D,44,44,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,10.0,1.0,6.5,,0.00020337,0,,,,,,,,,,,,,,,,,,,,,,,Achilleas,Poungouras,,,,,,,,,,,
12528196,away,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,6,183.0,204,M,935966,EUR,1038960000,M,15,15,True,,,,,0.0,,,,,,,,,,10.0,5.0,6.9,,,0,,,,1.0,1.0,1.0,3.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190.0,68,M,837301,EUR,721699200,D,14,14,True,,,,,0.0,,,,,,,,,,17.0,3.0,6.6,,,0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,29,M,138312,EUR,568339200,D,58,58,True,,,,,0.0,,,,,,,,,,1.0,2.0,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12528196,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,F,46,46,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Özkan Yigiter,ozkan-yigiter,Ö. Yigiter,M,6,190.0,14,M,1131626,EUR,947203200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Mehmet Talha Seker,seker-mehmet-talha,M. T. Şeker,M,88,180.0,20,M,1618816,EUR,1144627200,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528196,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,19,181.0,136,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,,,
12528196,away,Sivasspor,Muhammed Sinan Kaya,muhammed-sinan-kaya,M. S. Kaya,F,66,,29,M,1655216,EUR,1153785600,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
