match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,captain,stat_onTargetScoringAttempt,stat_totalContest,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork
11360021,home,SV Wehen Wiesbaden,Hyun-ju Lee,,,hyun-ju-lee,H. Lee,M,14,172,710,M,1191120,EUR,1044576000,F,20,20,False,15.0,14.0,,,4.0,4.0,10.0,11.0,,8.0,,,,90.0,29.0,7.4,5.0,2,,,,1.0,2.0,6.0,,,1.0,,1.0,3.0,3.0,2.0,,2.0,,,2.0,,,,1.0,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,M,8,8,True,11.0,7.0,1.0,1.0,2.0,3.0,5.0,8.0,,2.0,,,,45.0,14.0,6.7,4.0,2,,,,,6.0,1.0,,,2.0,,,,,,1.0,,,,,,6.0,,,1.0,,1.0,,,,,
11360021,home,SV Wehen Wiesbaden,Lasse Günther,,,lasse-gunther,L. Günther,D,21,183,90,M,997175,EUR,1048204800,D,29,29,True,14.0,13.0,1.0,1.0,4.0,4.0,9.0,12.0,1.0,3.0,,,,24.0,26.0,6.2,7.0,0,,2.0,,,4.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,
11360021,home,SV Wehen Wiesbaden,Robin Heußer,,,robin-heusser,R. Heußer,M,30,169,46,M,874816,EUR,895881600,M,7,7,True,20.0,16.0,3.0,2.0,6.0,6.0,12.0,17.0,,2.0,,,,24.0,27.0,7.4,5.0,0,,3.0,2.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,,1.0,3.0,,,,,1.0,,,,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Julius Kade,,,julius-kade,J. Kade,M,20,181,28,M,858910,EUR,927158400,M,21,21,True,10.0,8.0,,,2.0,2.0,6.0,8.0,,1.0,,,,16.0,11.0,6.8,2.0,1,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Franko Kovačević,,,franko-kovacevic,F. Kovačević,F,19,186,2187,M,886339,EUR,934070400,F,14,14,True,3.0,2.0,,,,,3.0,4.0,,,,,,8.0,8.0,6.7,2.0,1,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,
11360021,home,SV Wehen Wiesbaden,Arthur Lyska,,,arthur-lyska,A. Lyska,G,1,188,19,M,987807,EUR,958694400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Florian-Horst Carstens,,,florian-horst-carstens,F. Carstens,D,17,191,25,M,859752,EUR,911347200,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Nico Rieble,,,nico-rieble,N. Rieble,D,,183,8,M,237064,EUR,809049600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,home,SV Wehen Wiesbaden,Amar Ćatić,,,amar-catic,A. Ćatić,M,,178,83,M,945979,EUR,916876800,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,away,RB Leipzig,Péter Gulácsi,,,peter-gulacsi,P. Gulácsi,G,1,190,2356,M,37096,EUR,641952000,G,1,1,False,49.0,44.0,11.0,6.0,40.0,40.0,4.0,9.0,2.0,11.0,4.0,5.0,1.0,90.0,63.0,7.7,5.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,,,1.0,,
11360021,away,RB Leipzig,Benjamin Henrichs,,,benjamin-henrichs,B. Henrichs,D,39,182,1141,M,319857,EUR,856656000,D,39,39,False,70.0,60.0,5.0,3.0,33.0,36.0,27.0,34.0,,5.0,,,,90.0,86.0,7.0,12.0,0,,,,1.0,4.0,6.0,2.0,,,,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,3.0,,2.0,,,,,
11360021,away,RB Leipzig,Lukas Klostermann,,,lukas-klostermann,L. Klostermann,D,16,188,716,M,319853,EUR,833760000,D,16,16,False,109.0,105.0,7.0,3.0,68.0,71.0,37.0,38.0,2.0,3.0,,,,90.0,123.0,7.1,7.0,0,,,,1.0,1.0,3.0,,,,1.0,3.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11360021,away,RB Leipzig,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2738,M,976421,EUR,1040083200,D,23,23,False,138.0,133.0,6.0,4.0,104.0,106.0,29.0,32.0,1.0,5.0,,,,90.0,147.0,7.2,7.0,0,,,,1.0,2.0,2.0,,1.0,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
11360021,away,RB Leipzig,Christopher Lenz,,,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,False,66.0,58.0,4.0,2.0,37.0,39.0,22.0,34.0,2.0,3.0,,,,90.0,100.0,6.8,19.0,0,,7.0,1.0,,3.0,4.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,
11360021,away,RB Leipzig,Emil Forsberg,,,emil-forsberg,E. Forsberg,M,10,179,2254,M,51785,EUR,688176000,M,10,10,False,36.0,30.0,,,8.0,8.0,22.0,31.0,,2.0,,,,74.0,49.0,7.2,13.0,3,,3.0,,,2.0,1.0,,,,,,,,,,1.0,2.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,
11360021,away,RB Leipzig,Nicolas Seiwald,,,seiwald-nicolas,N. Seiwald,M,13,179,1522,M,976575,EUR,988934400,M,13,13,False,62.0,60.0,1.0,1.0,31.0,32.0,29.0,31.0,1.0,6.0,,,,65.0,81.0,7.0,9.0,0,,1.0,,,8.0,5.0,,,,1.0,1.0,3.0,2.0,,,4.0,,,,3.0,,,,3.0,,2.0,,,,,
11360021,away,RB Leipzig,Kevin Kampl,,,kevin-kampl,K. Kampl,M,,178,749,M,84251,EUR,655430400,M,44,44,False,88.0,81.0,6.0,2.0,49.0,53.0,32.0,35.0,2.0,5.0,,,,90.0,100.0,6.9,9.0,0,,,,1.0,2.0,5.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,3.0,,2.0,,,,,
11360021,away,RB Leipzig,Fabio Carvalho,,,fabio-carvalho,F. Carvalho,F,14,170,4032,M,991604,EUR,1030665600,M,18,18,False,38.0,34.0,1.0,1.0,10.0,10.0,24.0,28.0,,3.0,,,,66.0,49.0,6.4,8.0,4,,,,,4.0,1.0,,,1.0,,,,,1.0,,3.0,1.0,,1.0,1.0,,,2.0,,,,2.0,,,_fabio.10,
11360021,away,RB Leipzig,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,79765,M,986397,EUR,1054339200,F,30,30,False,17.0,9.0,1.0,,4.0,5.0,5.0,12.0,1.0,2.0,,,,83.0,31.0,7.6,14.0,4,,,,1.0,7.0,4.0,,,1.0,,,1.0,,,,2.0,,,2.0,1.0,2.0,,3.0,4.0,3.0,2.0,2.0,2.0,,benjamin_sesko,1.0
11360021,away,RB Leipzig,Yussuf Poulsen,,,yussuf-poulsen,Y. Poulsen,F,15,193,1792,M,135264,EUR,771638400,F,9,9,False,20.0,19.0,1.0,1.0,7.0,7.0,12.0,14.0,,1.0,,,,66.0,33.0,6.9,6.0,2,,1.0,,1.0,3.0,5.0,,,,,1.0,2.0,2.0,1.0,,3.0,,,1.0,,,,2.0,1.0,,1.0,1.0,,,,
11360021,away,RB Leipzig,Xaver Schlager,,,xaver-schlager,X. Schlager,M,24,174,1068,M,791079,EUR,875404800,M,24,24,True,19.0,16.0,1.0,,6.0,8.0,10.0,11.0,,3.0,,,,25.0,20.0,6.4,3.0,0,,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11360021,away,RB Leipzig,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50727,M,997183,EUR,1050883200,M,20,20,True,12.0,10.0,2.0,1.0,3.0,4.0,7.0,8.0,,3.0,,,,24.0,17.0,7.0,3.0,0,,,,,,4.0,,1.0,,,,,,4.0,2.0,,,,,,,,,,,,,,,XaviSimons,
11360021,away,RB Leipzig,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15647,M,835480,EUR,950659200,F,17,17,True,7.0,6.0,,,3.0,3.0,4.0,5.0,,,,,,24.0,10.0,6.6,2.0,1,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,l_openda,
11360021,away,RB Leipzig,Christoph Baumgartner,,,christoph-baumgartner,C. Baumgartner,M,14,180,2741,M,825956,EUR,933465600,M,14,14,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,16.0,9.0,6.4,3.0,0,,,,2.0,3.0,2.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
11360021,away,RB Leipzig,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,945063,EUR,957312000,D,2,2,True,4.0,1.0,1.0,,,2.0,1.0,2.0,2.0,2.0,,,,12.0,8.0,6.8,3.0,0,,,,1.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,
11360021,away,RB Leipzig,Janis Blaswich,,,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,away,RB Leipzig,Tim Köhler,Tim,Köhler,kohler-tim,T. Kohler,D,13,189,103,M,1546098,EUR,1114905600,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,away,RB Leipzig,David Raum,,,david-raum,D. Raum,D,22,180,2194,M,856076,EUR,893203200,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360021,away,RB Leipzig,Ilaix Moriba,,,ilaix-moriba,I. Moriba,M,6,183,6553,M,962890,EUR,1042934400,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ilaixmk,
