match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_totalOffside,stat_hitWoodwork
12450267,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,False,31.0,18.0,22.0,10.0,0.0,11.0,16.0,7.0,15.0,1.0,10.0,1.0,1.0,1.0,90.0,40.0,7.1,14.0,0.00650944,0,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450267,home,Auxerre,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,3,3,False,52.0,50.0,4.0,2.0,0.0,30.0,31.0,20.0,22.0,8.0,1.0,,,,90.0,68.0,7.5,3.0,0.012676,0,,1.0,2.0,1.0,2.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450267,home,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,46.0,41.0,4.0,3.0,0.0,34.0,34.0,7.0,12.0,6.0,3.0,,,,90.0,61.0,7.6,5.0,0.00577789,0,,,1.0,3.0,4.0,7.0,2.0,2.0,True,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12450267,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183,819,M,1387156,EUR,1006560000,D,92,92,False,47.0,40.0,5.0,5.0,0.0,26.0,28.0,14.0,19.0,11.0,2.0,,,,77.0,72.0,7.7,8.0,0.012785,1,,,2.0,5.0,6.0,8.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0481,,,,,,,,,,,,,,,,
12450267,home,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,945,M,954044,EUR,1011312000,M,23,23,False,47.0,39.0,8.0,5.0,1.0,10.0,12.0,32.0,38.0,3.0,4.0,,,,87.0,63.0,7.7,10.0,0.275622,0,,3.0,1.0,2.0,6.0,6.0,2.0,2.0,,4.0,2.0,1.0,,1.0,,,,1.0,,3.0,1.0,3.0,,,,,,,,,,,,,
12450267,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,42,42,False,11.0,10.0,1.0,,0.0,5.0,6.0,5.0,5.0,,2.0,,,,45.0,16.0,6.5,2.0,0.00459433,0,,,2.0,,4.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12450267,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,27,27,False,57.0,51.0,2.0,1.0,0.0,27.0,27.0,25.0,32.0,2.0,6.0,,,,90.0,76.0,7.8,8.0,0.164768,1,,2.0,,1.0,3.0,6.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,0.0515,1.0,,3.0,,,,,,,,,,,,,
12450267,home,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175,199,M,1005648,EUR,1028678400,M,12,12,False,31.0,26.0,1.0,,0.0,14.0,15.0,13.0,19.0,2.0,2.0,,,,77.0,45.0,6.9,8.0,0.0576721,1,,3.0,2.0,1.0,5.0,4.0,1.0,,,2.0,,,,2.0,2.0,,,,0.019,1.0,,1.0,,1.0,0.0264,,,,,,,,,,
12450267,home,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,False,45.0,36.0,4.0,4.0,0.0,7.0,9.0,33.0,43.0,,6.0,,,,90.0,74.0,8.4,20.0,0.282441,4,,7.0,,,7.0,8.0,2.0,1.0,,2.0,7.0,5.0,,1.0,1.0,2.0,1.0,4.0,0.3694,4.0,,6.0,2.0,1.0,0.1473,1.0,,,,,,,,,
12450267,home,Auxerre,Hamed Junior Traorè,,,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,F,25,25,False,33.0,27.0,1.0,1.0,0.0,7.0,8.0,20.0,26.0,,4.0,,,,90.0,53.0,8.0,14.0,0.351487,6,,1.0,1.0,1.0,3.0,5.0,,,,1.0,2.0,2.0,,2.0,,2.0,,5.0,0.357,,1.0,4.0,1.0,1.0,0.009,3.0,,,,,,,,,
