match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_keyPass,captain,stat_totalOffside,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
14025286,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,31.0,28.0,10.0,7.0,0.0,27.0,27.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,90.0,39.0,7.2,4.0,0.00022073,57.462091339725,10.0,16.905,4.515,0.2242,0,0.897,0.03,0.01,-0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,56.0,48.0,3.0,2.0,0.0,22.0,27.0,26.0,29.0,6.0,2.0,1.0,,,,,90.0,82.0,6.9,13.0,0.0137138,164.80794448494,22.0,14.49,12.915,,0,,0.02,0.12,-0.05,,,,2.0,1.0,1.0,1.0,5.0,5.0,3.0,13.52688227198,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188.0,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,83.0,79.0,,,0.0,42.0,43.0,37.0,40.0,6.0,5.0,1.0,,,,,81.0,91.0,7.3,5.0,0.0202205,328.83422524125,36.0,201.915,27.51,,1,,0.19,0.27,0.14,,,,,,4.0,1.0,,,,61.284125092057,3.0,5.0,1.0,1.0,3.0,3.0,0.084,0.3714,0.09,,,,,,,,,,,,,,,
14025286,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186.0,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,60.0,56.0,4.0,4.0,0.0,25.0,25.0,31.0,35.0,2.0,1.0,,,,,,51.0,63.0,7.5,4.0,0.0201478,246.45136258748,27.0,77.385,30.87,,0,,0.31,0.08,0.51,,,,,,,,2.0,2.0,,42.336381456954,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14025286,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193.0,15962,M,,1142703,EUR,1111363200,D,33,33,False,46.0,41.0,1.0,,0.0,20.0,21.0,21.0,25.0,8.0,4.0,,,,,,90.0,69.0,6.9,12.0,0.0221474,104.92163983278,14.0,25.725,15.75,,1,,0.06,0.08,-0.21,,Nico,O’Reilly,2.0,,2.0,,7.0,5.0,4.0,,,1.0,,,,,0.1001,,-0.25,,1.0,2.0,1.0,,,,,,,,,,,
14025286,home,Manchester City,Rodri,rodri,Rodri,M,16,191.0,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,78.0,69.0,7.0,4.0,0.0,31.0,32.0,38.0,46.0,9.0,10.0,3.0,,,,,90.0,96.0,7.8,11.0,0.121973,217.3710538019,31.0,56.49,20.79,,0,,0.33,0.28,0.15,,,,,,2.0,,5.0,3.0,,35.34106838967,2.0,1.0,1.0,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,
14025286,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173.0,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,40.0,34.0,,,0.0,13.0,13.0,21.0,27.0,3.0,6.0,1.0,,,,,90.0,51.0,6.2,11.0,0.0237461,208.86578481335,20.0,136.5,23.94,,1,,-0.15,0.32,-0.05,,,,1.0,1.0,9.0,,2.0,2.0,1.0,42.276350622453,3.0,,3.0,,,5.0,0.0588,,-0.28,,,1.0,1.0,2.0,True,1.0,,,,,,,,
14025286,home,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176.0,76914,M,rayan_cherki,979128,EUR,1061078400,M,10,10,False,61.0,48.0,3.0,2.0,0.0,21.0,23.0,27.0,38.0,5.0,11.0,2.0,,,,,90.0,87.0,6.5,28.0,0.0596529,297.73752626455,32.0,172.305,25.305,,2,,-0.72,0.77,-0.17,,,,5.0,,10.0,,1.0,,3.0,144.95545336473,8.0,,4.0,,,1.0,0.0441,,-0.31,,1.0,2.0,1.0,,,,5.0,2.0,1.0,,,,,
14025286,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171.0,175652,M,Foden,859765,EUR,959472000,M,47,47,False,41.0,31.0,1.0,,0.0,11.0,13.0,20.0,28.0,5.0,2.0,3.0,,,,,90.0,67.0,6.5,18.0,0.0894267,114.250333012,13.0,24.57,15.96,,2,,0.19,0.01,-0.07,,,,4.0,,5.0,,,,1.0,,,,3.0,,2.0,1.0,0.2416,,-0.43,,2.0,,2.0,4.0,,1.0,4.0,2.0,,,,,,
14025286,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185.0,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,False,29.0,24.0,1.0,1.0,0.0,5.0,5.0,19.0,24.0,,4.0,,,,,,70.0,37.0,8.2,7.0,0.241451,54.726772648096,8.0,1.26,10.815,,1,,0.44,0.3,-0.06,,,,1.0,,4.0,1.0,,,,6.7676442725663,1.0,,1.0,1.0,1.0,1.0,0.0487,0.4973,0.55,,1.0,2.0,,2.0,,,1.0,,,1.0,,,,
14025286,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194.0,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,6.0,3.0,1.0,,,,,90.0,23.0,7.0,4.0,0.0164514,97.705783758561,5.0,0.945,25.515,,5,,-0.04,0.33,0.0,,,,,1.0,2.0,,,,,32.629718406358,2.0,3.0,1.0,1.0,1.0,,0.4113,0.3625,-0.56,,,,1.0,,,,2.0,2.0,3.0,,1.0,,,
14025286,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186.0,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,26.0,24.0,3.0,1.0,0.0,15.0,16.0,9.0,10.0,1.0,1.0,,,,,,39.0,30.0,6.4,2.0,0.00098247,31.147210386516,7.0,0.31499999999999,3.78,,0,,0.06,0.02,-0.17,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173.0,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,,,,,20.0,18.0,7.2,5.0,0.133989,63.346102848144,7.0,23.52,10.71,,1,,0.17,0.27,0.13,,,,,,,,,,3.0,29.41175640088,2.0,,,,,,0.0289,,-0.23,,,,,,,,3.0,3.0,1.0,,,,,
14025286,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,8.0,5.0,2.0,,0.0,4.0,4.0,1.0,4.0,1.0,,,,,,,9.0,11.0,6.4,3.0,8.836e-05,8.7567174214999,1.0,7.35,7.35,,0,,0.0,0.0,-0.11,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197.0,21722,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170.0,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Stephen Mfuni,stephen-mfuni,S. Mfuni,D,21,180.0,3019,M,,1402791,EUR,1202774400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stephen Mfuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,29,178.0,12530,M,,1467990,EUR,1187740800,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Reigan Heskey,reigan-heskey,R. Heskey,F,11,184.0,2738,M,,1601596,EUR,1200614400,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Reigan,Heskey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,home,Manchester City,Ryan McAidoo,ryan-mcaidoo,R. McAidoo,F,56,174.0,3868,M,,1826151,EUR,1214265600,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,False,53.0,44.0,17.0,9.0,0.0,42.0,46.0,2.0,7.0,,9.0,,1.0,2.0,1.0,1.0,90.0,62.0,7.3,9.0,0.00054608,122.09686477387,20.0,75.18,8.295,0.4764,0,0.2312,0.05,0.02,0.13,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025286,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190.0,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,False,22.0,18.0,2.0,1.0,0.0,15.0,16.0,3.0,6.0,4.0,1.0,,,,,,62.0,39.0,6.4,10.0,0.00093401,101.6575921649,10.0,29.4,32.55,,0,,-0.1,0.03,-0.05,,Josh Acheampong,,,,4.0,2.0,3.0,2.0,1.0,34.704002593361,1.0,,2.0,,,,,,,,,,,,,,3.0,1.0,,,,,,
14025286,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190.0,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,56.0,49.0,4.0,1.0,0.0,48.0,53.0,1.0,3.0,2.0,3.0,,,,,,90.0,69.0,6.7,7.0,0.00039013,84.15500885141,13.0,-14.595,6.72,,0,,-0.01,0.0,-0.01,,,,,,3.0,7.0,1.0,,,,,,,,,1.0,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,
14025286,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194.0,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,45.0,42.0,1.0,,0.0,40.0,41.0,2.0,4.0,1.0,2.0,1.0,,,,,90.0,56.0,6.9,3.0,0.0005689,85.799467235999,12.0,-6.51,13.125,,0,,0.0,-0.03,0.36,,,,,2.0,2.0,4.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,
