match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_ownGoals,stat_goals,stat_bigChanceCreated
12437716,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,7.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0,,,,,9.0,10.0,6.7,2.0,0.00200169,0,,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,17.0,12.0,9.0,4.0,0.0,11.0,11.0,1.0,6.0,8.0,2.0,2.0,4.0,90.0,28.0,7.4,5.0,0.00258923,0,-0.6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,38.0,31.0,5.0,2.0,0.0,18.0,20.0,14.0,19.0,4.0,,,,90.0,56.0,6.8,7.0,0.0645981,0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437716,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,43.0,34.0,10.0,5.0,0.0,25.0,27.0,9.0,16.0,3.0,,,,90.0,55.0,7.1,9.0,0.00702503,1,,,,1.0,5.0,1.0,5.0,,,6.0,,,,,,2.0,,,0.083,True,,,1.0,,,,,,,,1.0,,
12437716,away,Villarreal,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,45.0,41.0,7.0,5.0,0.0,28.0,31.0,13.0,14.0,2.0,,,,90.0,60.0,7.7,4.0,0.0055385,1,,,,1.0,2.0,1.0,3.0,,,10.0,1.0,1.0,,,,,,,0.1696,,,,,,,,1.0,0.776,,,,1.0,
12437716,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,37.0,29.0,6.0,1.0,0.0,17.0,20.0,13.0,20.0,4.0,,,,86.0,63.0,6.6,14.0,0.136775,1,,3.0,1.0,1.0,1.0,4.0,3.0,2.0,,3.0,1.0,2.0,1.0,,,,1.0,1.0,0.037,,,,1.0,1.0,,,,,,,,,
12437716,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,11,11,False,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,4.0,,,,64.0,14.0,6.4,5.0,0.00525943,2,,,,1.0,,5.0,1.0,,,,,,,1.0,2.0,,2.0,1.0,0.0736,,1.0,2.0,,,,,,,iliasakhomach,,,,
12437716,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,41.0,33.0,4.0,2.0,0.0,17.0,19.0,17.0,23.0,14.0,,,,85.0,57.0,7.4,11.0,0.467566,1,,1.0,1.0,2.0,1.0,7.0,6.0,,,1.0,1.0,3.0,1.0,2.0,1.0,,,1.0,0.0459,,2.0,2.0,,5.0,,,,,,,,,
12437716,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,43.0,34.0,7.0,5.0,0.0,16.0,18.0,20.0,27.0,1.0,,,,74.0,50.0,6.9,10.0,0.190122,0,,2.0,2.0,,4.0,,4.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
12437716,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,48.0,41.0,1.0,1.0,1.0,10.0,10.0,33.0,44.0,7.0,,,,90.0,72.0,8.1,15.0,0.603204,5,,6.0,2.0,2.0,2.0,8.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,0.2397,,1.0,2.0,3.0,6.0,,,1.0,0.2324,alexbaena,,,,1.0
12437716,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,False,19.0,17.0,1.0,,0.0,6.0,6.0,12.0,16.0,3.0,,,,90.0,38.0,8.0,8.0,0.28518,4,,3.0,1.0,,,2.0,4.0,3.0,2.0,1.0,,,,2.0,2.0,,3.0,1.0,0.6879,,,,1.0,3.0,,,1.0,0.6535,,,,1.0,
12437716,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,17.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,14.0,5.0,,,,90.0,36.0,6.8,14.0,0.0104373,5,,,,4.0,4.0,8.0,6.0,,,2.0,,,,2.0,3.0,,5.0,2.0,0.3458,,,2.0,1.0,,,,1.0,0.3648,t.barry29,1.0,,,
12437716,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,True,8.0,6.0,,,1.0,1.0,1.0,5.0,8.0,1.0,,,,26.0,16.0,7.4,5.0,0.5325,1,,1.0,,,,1.0,3.0,1.0,,,,1.0,1.0,2.0,,,1.0,,0.0827,,,,1.0,1.0,,,,,,,,,1.0
12437716,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,True,13.0,11.0,,,0.0,1.0,1.0,10.0,12.0,2.0,,,,16.0,19.0,6.7,5.0,0.0720629,0,,,,,2.0,3.0,3.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,nicolas_pepe19,,,,
12437716,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,20,20,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,,,,13.0,7.0,6.5,3.0,0.00555976,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,Ramón Terrats,,,,,,,,
12437716,away,Villarreal,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,12,12,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,,12.0,6.0,6.7,1.0,0.0254269,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12437716,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,
12437716,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437716,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericbailly,,,,
12437716,away,Villarreal,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
