match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,captain,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
10388419,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,False,33.0,23.0,25.0,16.0,14.0,17.0,9.0,16.0,1.0,2.0,12.0,1.0,1.0,3.0,4.0,1.0,90.0,47.0,6.6,10.0,0.0,0.0,0.00240876,0,1.3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,28.0,13.0,12.0,7.0,12.0,21.0,1.0,7.0,6.0,4.0,5.0,,1.0,,,,75.0,60.0,7.2,21.0,0.1928,0.0,0.0130719,3,,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,36.0,24.0,14.0,4.0,19.0,25.0,5.0,11.0,4.0,8.0,5.0,,1.0,,,,90.0,57.0,6.7,14.0,0.0,0.0,0.00232656,0,,2.0,1.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,33.0,26.0,5.0,4.0,19.0,25.0,7.0,8.0,3.0,10.0,6.0,,,,,,90.0,50.0,7.1,9.0,0.0916,0.3164,0.00176253,2,,3.0,2.0,5.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,24,24,False,56.0,46.0,7.0,4.0,21.0,25.0,26.0,33.0,5.0,2.0,8.0,,2.0,,,,90.0,85.0,7.4,16.0,0.0772,0.4738,0.226095,2,,,,2.0,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,2.0,BornaSosa,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,
10388419,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,48.0,34.0,8.0,4.0,22.0,29.0,12.0,19.0,10.0,4.0,6.0,,4.0,,,,90.0,68.0,7.5,18.0,0.1054,0.6262,0.0194802,1,,1.0,4.0,4.0,,,,1.0,,2.0,,2.0,,1.0,,,1.0,1.0,,endowataru,,,,1.0,,True,1.0,,,,,,,,,
10388419,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,19.0,14.0,,,5.0,7.0,9.0,14.0,7.0,,6.0,,2.0,,,,90.0,41.0,9.0,15.0,1.2066,1.4607,0.112538,4,,1.0,1.0,7.0,6.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,2.0,2.0,silas,1.0,2.0,,2.0,3.0,,2.0,1.0,1.0,4.0,,,,,,
10388419,home,VfB Stuttgart,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,451,M,997104,EUR,1017360000,M,32,32,False,13.0,10.0,1.0,,6.0,8.0,5.0,6.0,3.0,,3.0,,2.0,,,,52.0,19.0,7.3,3.0,0.238,0.5665,0.0403446,2,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
10388419,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,31.0,29.0,,,18.0,18.0,11.0,15.0,1.0,,5.0,,,,,,76.0,45.0,6.7,9.0,0.2749,0.2199,0.463007,2,,1.0,,3.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,20,20,False,24.0,14.0,1.0,1.0,6.0,8.0,9.0,17.0,9.0,2.0,3.0,,2.0,,,,84.0,33.0,7.1,12.0,0.0,0.0,0.372568,0,,4.0,7.0,5.0,,,,,,,,2.0,,1.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,False,16.0,8.0,1.0,,,4.0,9.0,14.0,,,1.0,,,,,,75.0,30.0,6.1,18.0,0.0,0.0,0.0505667,0,,1.0,,5.0,4.0,,,,,,,5.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,22,22,True,13.0,8.0,2.0,,3.0,6.0,5.0,7.0,5.0,,1.0,,2.0,,,,38.0,23.0,6.5,8.0,0.0527,0.0,0.0107907,1,,1.0,,5.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,
10388419,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,True,12.0,11.0,3.0,2.0,8.0,9.0,3.0,3.0,1.0,,1.0,,,,,,15.0,13.0,6.5,2.0,0.0,0.0,0.00184403,0,,,1.0,2.0,,,,,,,,1.0,,2.0,,,,,,hiroki_ito38,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,15.0,6.0,6.6,1.0,0.0,0.0,0.00098799,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,12.0,10.0,3.0,2.0,4.0,4.0,6.0,8.0,,,2.0,,,,,,14.0,14.0,6.8,3.0,0.0,0.0,0.029002,0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,6.0,5.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,,3.0,,,,,,12.0,12.0,6.8,3.0,0.0,0.0,0.0929771,0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,477,M,954060,EUR,982454400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,home,VfB Stuttgart,Thomas Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Thomas,Kastanaras,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,49.0,33.0,23.0,8.0,24.0,25.0,9.0,24.0,1.0,1.0,9.0,,,2.0,3.0,,90.0,56.0,6.0,17.0,0.0,0.0,0.0139601,0,-0.3365,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,
10388419,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,37.0,23.0,13.0,7.0,10.0,11.0,15.0,32.0,3.0,1.0,5.0,,,,,,90.0,58.0,6.5,21.0,0.0,0.0,0.0796172,0,,,1.0,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,2.0,,,6.0,2.0,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,40.0,32.0,7.0,3.0,23.0,24.0,9.0,16.0,5.0,1.0,2.0,,,,,,90.0,52.0,6.7,8.0,0.0,0.0,0.0276345,0,,4.0,1.0,4.0,,,,1.0,1.0,4.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,51.0,41.0,4.0,2.0,32.0,36.0,9.0,15.0,3.0,2.0,7.0,,,,,,90.0,59.0,5.9,12.0,0.0,0.0,0.00852113,0,,3.0,2.0,5.0,,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,38.0,29.0,3.0,1.0,20.0,23.0,9.0,16.0,6.0,,7.0,,,,,,90.0,63.0,6.2,12.0,0.0,0.0,0.103206,0,,1.0,2.0,5.0,1.0,,,1.0,5.0,3.0,2.0,,,2.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,
10388419,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,75.0,58.0,9.0,2.0,24.0,27.0,34.0,50.0,5.0,1.0,9.0,,2.0,,,,90.0,97.0,6.9,22.0,0.1693,0.1851,0.12485,4,,1.0,,8.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,28.0,23.0,1.0,,12.0,13.0,11.0,15.0,5.0,,6.0,,,,,,70.0,39.0,6.7,7.0,0.0,0.0,0.00781148,0,,1.0,2.0,1.0,,,,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,True,,,,,,,,,,
10388419,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,28.0,22.0,1.0,,3.0,4.0,19.0,29.0,6.0,,3.0,,2.0,,,,89.0,50.0,6.3,16.0,0.0623,0.0,0.0327761,2,,,1.0,4.0,1.0,,2.0,,,2.0,2.0,2.0,,2.0,,,,,1.0,,,5.0,,2.0,1.0,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,F,9,9,False,5.0,3.0,,,2.0,3.0,1.0,3.0,,1.0,1.0,,,,,,45.0,15.0,7.1,5.0,0.4411,0.9784,0.00232945,1,,1.0,,4.0,,,,,,,,2.0,,3.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
10388419,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,14.0,8.0,1.0,,1.0,2.0,7.0,12.0,5.0,,1.0,,,,,,89.0,22.0,7.1,9.0,0.1819,0.0951,0.282646,3,,3.0,5.0,6.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,3.0,,,,,2.0,,,,,,1.0,,,,,1.0,
10388419,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,False,26.0,20.0,,,5.0,6.0,15.0,25.0,4.0,,3.0,,,,,,78.0,47.0,6.5,14.0,0.6841,1.0569,0.0196468,4,,2.0,1.0,5.0,2.0,2.0,,,,1.0,1.0,3.0,,2.0,,,1.0,2.0,1.0,,,5.0,,,2.0,,,1.0,,,,,,,,2.0
10388419,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,True,9.0,6.0,,,1.0,1.0,5.0,8.0,1.0,,3.0,,1.0,,,,45.0,21.0,6.3,11.0,0.0,0.0,0.0199731,0,,2.0,,8.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,3.0,,,,,,,3.0,2.0,,,,,,,,20.0,6.0,6.4,5.0,0.0579,0.0,0.0,1,,1.0,2.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,10.0,7.0,1.0,,2.0,2.0,5.0,8.0,,,1.0,,,,,,12.0,12.0,6.3,4.0,0.0,0.0,0.0006599,0,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.0,0.0,0.00018903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Marko Johansson,marko-johansson,M. Johansson,G,30,192,133,M,793276,EUR,904003200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Jannes Horn,jannes-horn,J. Horn,D,38,186,73,M,827688,EUR,855187200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388419,away,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
