match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_fouls,stat_onTargetScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_errorLeadToAShot
11409162,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200.0,G,99,99,False,True,28.0,23.0,12.0,7.0,18.0,19.0,5.0,9.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,90.0,39.0,7.5,6.0,0.0,0.0,0.00340677,0,0.7406,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409162,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600.0,D,23,23,False,,36.0,28.0,2.0,,11.0,12.0,19.0,27.0,1.0,7.0,2.0,3.0,,,,,90.0,67.0,7.4,17.0,0.0328,0.0,0.313502,1,,,,3.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,,
11409162,home,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200.0,D,97,97,False,,75.0,59.0,7.0,3.0,34.0,40.0,25.0,36.0,10.0,13.0,6.0,6.0,,,,,90.0,87.0,7.6,17.0,0.0798,0.0,0.204198,1,,,,1.0,,2.0,3.0,,,,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,
11409162,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400.0,D,4,4,False,,83.0,72.0,9.0,4.0,44.0,47.0,28.0,36.0,2.0,2.0,1.0,5.0,,,,,83.0,85.0,6.4,12.0,0.0,0.0,0.0422224,0,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,
11409162,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400.0,D,18,18,False,,68.0,59.0,8.0,6.0,25.0,26.0,34.0,46.0,4.0,9.0,3.0,6.0,,,,,90.0,90.0,7.9,15.0,0.019,0.0614,0.036339,1,,,,4.0,,,1.0,,1.0,,,,4.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,
11409162,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800.0,M,22,22,False,,20.0,18.0,2.0,1.0,11.0,11.0,7.0,9.0,,,1.0,1.0,,,,,45.0,25.0,6.6,2.0,0.141,0.0,0.0118507,1,,Alan Varela,,,,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,
11409162,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000.0,M,16,16,False,,53.0,47.0,6.0,3.0,23.0,24.0,24.0,29.0,1.0,7.0,1.0,4.0,,,,,85.0,68.0,7.0,8.0,0.0226,0.0,0.039687,1,,,,,,,5.0,,3.0,3.0,,1.0,3.0,1.0,2.0,,,,5.0,,,1.0,,,,,,
11409162,home,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,,892224,EUR,948758400.0,M,28,28,False,,30.0,25.0,1.0,1.0,7.0,7.0,18.0,25.0,,2.0,,2.0,,,,,64.0,43.0,6.9,11.0,0.0564,0.0,0.0504478,1,,,,2.0,,,3.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
11409162,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600.0,M,9,9,False,,27.0,22.0,1.0,1.0,6.0,6.0,16.0,21.0,,2.0,,1.0,,,,,64.0,37.0,7.3,7.0,0.0741,0.3298,0.170078,1,,,,,,4.0,7.0,,3.0,1.0,,,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,
11409162,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400.0,M,11,11,False,,34.0,26.0,2.0,2.0,3.0,3.0,24.0,33.0,,11.0,,6.0,,,,,90.0,61.0,8.0,15.0,0.5695,0.2184,0.438417,4,,,,2.0,1.0,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,6.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,
11409162,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000.0,F,30,30,False,,23.0,18.0,,,2.0,4.0,16.0,19.0,3.0,3.0,,3.0,,,,,76.0,34.0,8.2,7.0,0.3729,0.1658,0.4246,5,,,,,,2.0,4.0,,,,1.0,,,,2.0,1.0,2.0,,2.0,1.0,,3.0,,,,1.0,,
11409162,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400.0,M,6,6,True,,33.0,29.0,4.0,3.0,10.0,11.0,19.0,22.0,,2.0,,1.0,,,,,45.0,37.0,7.2,5.0,0.0,0.0,0.190866,0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,
11409162,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400.0,F,13,13,True,,9.0,8.0,,,1.0,1.0,7.0,8.0,2.0,5.0,2.0,3.0,,,,,26.0,23.0,7.1,6.0,0.0,0.0,0.301511,0,,,,,,,3.0,1.0,2.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,
11409162,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400.0,M,17,17,True,,9.0,7.0,,,4.0,4.0,3.0,6.0,,6.0,,1.0,,,,,26.0,20.0,7.7,3.0,0.1252,0.3567,0.00699964,2,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,,,1.0,2.0,,,1.0,,,,,
11409162,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800.0,F,29,29,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,14.0,7.0,6.2,2.0,0.0,0.0,0.00040528,0,,,,,,3.0,4.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
11409162,home,FC Porto,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1414,M,,832868,EUR,881712000.0,D,15,15,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,14.0,6.0,6.7,1.0,0.0,0.0,0.00019284,0,,,,,,1.0,3.0,,,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,
11409162,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600.0,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409162,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200.0,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409162,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000.0,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409162,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409162,away,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,,559582,EUR,764812800.0,G,12,12,False,,29.0,10.0,24.0,6.0,8.0,10.0,2.0,19.0,1.0,1.0,2.0,4.0,,4.0,7.0,2.0,90.0,39.0,7.6,19.0,0.0,0.0,0.00028557,0,0.1321,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11409162,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,,931811,EUR,862617600.0,D,44,44,False,,29.0,15.0,8.0,2.0,11.0,17.0,4.0,12.0,3.0,4.0,4.0,8.0,,,,,90.0,43.0,6.5,15.0,0.0,0.0,0.00297668,0,,,,,,2.0,4.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,
11409162,away,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,,1199402,EUR,1036540800.0,D,43,43,False,,25.0,18.0,7.0,4.0,12.0,18.0,6.0,7.0,3.0,10.0,5.0,7.0,,,,,90.0,45.0,7.4,7.0,0.0,0.0,0.0111671,0,,Alemão,,,,1.0,5.0,,,,,1.0,6.0,4.0,,1.0,1.0,2.0,2.0,,,,1.0,,,,1.0,
11409162,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,,1131931,EUR,937785600.0,D,22,22,False,,23.0,18.0,3.0,3.0,11.0,13.0,7.0,11.0,2.0,2.0,3.0,4.0,,,,,90.0,42.0,6.9,8.0,0.0,0.0,0.0129793,0,,,,1.0,,2.0,5.0,,,,,3.0,,,,,,2.0,2.0,,,,2.0,,,,,
11409162,away,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,,1515162,EUR,1066867200.0,M,27,27,False,,5.0,4.0,,,3.0,4.0,1.0,1.0,,5.0,2.0,3.0,,,,,67.0,26.0,6.6,6.0,0.0,0.0,0.00073621,0,,Guga,,,,2.0,5.0,1.0,2.0,1.0,,,3.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,,,
11409162,away,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,,243167,EUR,700444800.0,M,13,13,False,,23.0,17.0,3.0,2.0,10.0,12.0,7.0,12.0,1.0,2.0,2.0,6.0,,,,,90.0,36.0,6.4,9.0,0.1267,0.0,0.00733029,1,,,,1.0,,2.0,5.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,
11409162,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,,244787,EUR,772243200.0,M,11,11,False,True,27.0,21.0,1.0,,9.0,12.0,13.0,22.0,,1.0,,4.0,,,,,90.0,40.0,6.0,14.0,0.0671,0.0,0.18065,2,,,,7.0,1.0,,6.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,,,,,,1.0
