match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12421066,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,27.0,22.0,12.0,7.0,0.0,19.0,19.0,3.0,8.0,7.0,1.0,1.0,90.0,33.0,6.6,5.0,0.00037384,0,-0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,27,27,False,43.0,38.0,11.0,8.0,0.0,27.0,30.0,11.0,14.0,1.0,,,60.0,60.0,6.5,11.0,0.00740808,1,,1.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0734,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,False,64.0,63.0,6.0,6.0,0.0,53.0,53.0,10.0,11.0,2.0,,,90.0,75.0,7.1,2.0,0.0040458,1,,,3.0,1.0,,,,1.0,,,,1.0,0.0421,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,74.0,63.0,23.0,14.0,0.0,48.0,51.0,15.0,24.0,2.0,,,90.0,86.0,7.4,13.0,0.122398,2,,1.0,2.0,5.0,,,,2.0,2.0,,1.0,1.0,0.124,1.0,4.0,,3.0,,1.0,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,47.0,41.0,7.0,2.0,0.0,21.0,23.0,20.0,24.0,3.0,,,90.0,68.0,7.1,7.0,0.0185358,2,,,2.0,5.0,,1.0,1.0,1.0,2.0,,,2.0,0.1572,,4.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,44.0,34.0,9.0,6.0,1.0,12.0,17.0,26.0,35.0,3.0,,,90.0,70.0,8.3,16.0,0.382934,1,,8.0,3.0,9.0,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,0.0351,,3.0,1.0,3.0,,4.0,1.0,4.0,1.0,3.0,2.0,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,39.0,33.0,1.0,1.0,0.0,14.0,14.0,19.0,26.0,6.0,,,90.0,62.0,8.1,9.0,0.0288901,3,,1.0,5.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.2934,3.0,6.0,,2.0,,1.0,,,,4.0,1.0,1.0,1.0,0.0686,,,,,,,
12421066,home,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,M,11,11,False,22.0,18.0,,,0.0,11.0,11.0,8.0,15.0,1.0,,,81.0,43.0,7.2,13.0,0.389163,1,,4.0,7.0,6.0,,2.0,,,,2.0,3.0,3.0,0.3303,,1.0,2.0,,,,,1.0,,2.0,,1.0,,0.3586,1.0,1.0,,,,,
12421066,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,10,10,False,35.0,25.0,6.0,3.0,0.0,12.0,13.0,17.0,27.0,5.0,,,69.0,48.0,7.0,15.0,0.358362,0,,5.0,5.0,2.0,,3.0,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,4.0,,4.0,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,M,23,23,False,17.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,13.0,2.0,,,60.0,25.0,6.3,7.0,0.00863845,1,,2.0,1.0,,,1.0,,,,,,,0.111,,,,,,,1.0,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,11.0,6.0,,,0.0,3.0,5.0,3.0,7.0,2.0,,,69.0,23.0,6.6,9.0,0.00196782,2,,1.0,7.0,2.0,2.0,,,1.0,,2.0,1.0,2.0,0.0655,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,True,1.0,,,
12421066,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,23.0,19.0,1.0,,0.0,10.0,11.0,9.0,14.0,3.0,,,30.0,33.0,6.8,7.0,0.023638,0,,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,30.0,15.0,6.8,8.0,0.265616,1,,,4.0,1.0,,1.0,,1.0,,4.0,,2.0,0.0284,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,True,12.0,10.0,,,0.0,1.0,1.0,9.0,11.0,,,,21.0,17.0,6.6,4.0,0.0270922,0,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,True,14.0,11.0,,,0.0,1.0,1.0,10.0,13.0,1.0,,,21.0,18.0,6.7,5.0,0.0290528,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170,132,M,986817,EUR,872553600,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,,9.0,5.0,6.7,1.0,0.00186161,0,,,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421066,home,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421066,away,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,28.0,11.0,22.0,5.0,0.0,6.0,7.0,5.0,21.0,5.0,1.0,1.0,90.0,39.0,6.7,18.0,0.00390402,0,-0.5728,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0
12421066,away,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,24.0,16.0,4.0,3.0,0.0,8.0,10.0,8.0,14.0,3.0,,,90.0,43.0,6.7,15.0,0.00734033,0,,,4.0,3.0,,,,,,2.0,,1.0,,1.0,1.0,2.0,7.0,,,,,,2.0,1.0,,,,,,,,,,
