match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_challengeLost,captain,stat_goals,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
11399388,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,34.0,26.0,12.0,4.0,24.0,26.0,2.0,8.0,13.0,2.0,2.0,3.0,90.0,48.0,7.0,8.0,0.0,0.0,0.00089589,0,0.3903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,62.0,51.0,7.0,3.0,36.0,41.0,19.0,30.0,8.0,,,,90.0,82.0,7.8,17.0,0.0351,0.6654,0.5995,1,,,,1.0,9.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,49.0,43.0,5.0,1.0,37.0,38.0,6.0,11.0,3.0,,,,62.0,59.0,7.1,8.0,0.0,0.0,0.00845729,0,,,,,,,2.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,72.0,61.0,11.0,5.0,49.0,53.0,13.0,22.0,6.0,,,,90.0,84.0,7.0,14.0,0.0531,0.0,0.296784,1,,,,,3.0,1.0,2.0,2.0,1.0,,5.0,,,1.0,2.0,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,35.0,25.0,2.0,,17.0,21.0,9.0,18.0,7.0,,,,90.0,56.0,6.6,15.0,0.0,0.0,0.0934016,0,,,,,4.0,1.0,1.0,2.0,,,5.0,,1.0,1.0,,,,2.0,,2.0,1.0,4.0,,,2.0,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,44.0,39.0,5.0,4.0,25.0,28.0,14.0,16.0,1.0,,,,89.0,58.0,7.4,8.0,0.2878,0.7271,0.029914,1,,,,,,,,3.0,,1.0,2.0,,1.0,,,3.0,2.0,2.0,,1.0,1.0,3.0,1.0,,,True,1.0,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,44.0,40.0,2.0,1.0,25.0,27.0,15.0,17.0,7.0,,,,90.0,62.0,6.6,8.0,0.0,0.0,0.241745,0,,,,,,,,3.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,7.0,2.0,,4.0,,,,,,,,,,,,,,
11399388,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,12.0,11.0,,,4.0,5.0,7.0,9.0,4.0,,,,61.0,27.0,6.8,6.0,0.1817,0.0,0.00981232,2,,,,,2.0,,,5.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,,,,1.0,4.0,,,,,,,,,,
11399388,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,25.0,20.0,1.0,,12.0,15.0,8.0,10.0,4.0,,,,89.0,50.0,7.2,9.0,0.899,0.9729,0.0560209,2,,,,,,,2.0,6.0,,2.0,2.0,1.0,1.0,1.0,,,,,,2.0,5.0,8.0,2.0,,,,1.0,,3.0,1.0,,,,,,,,,
11399388,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,15,15,False,16.0,14.0,2.0,2.0,8.0,9.0,6.0,7.0,4.0,,,,62.0,23.0,8.4,2.0,0.9002,0.8222,0.0140373,1,,,,1.0,,,1.0,6.0,1.0,1.0,,,3.0,1.0,1.0,,,,1.0,,,2.0,,,1.0,,1.0,,2.0,,1.0,,,,,,,,
