match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_lastManTackle,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_punches,stat_outfielderBlock
12499467,home,FC St. Pauli,Elias Saad,Elias Saad,,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,25.0,24.0,,,0.0,2.0,2.0,22.0,23.0,,5.0,,,74.0,42.0,6.7,8.0,0.0835737,4,,,6.0,2.0,,1.0,3.0,2.0,3.0,,,2.0,1.0,,0.8957,0.4994,2.0,1.0,,,,1.0,,,2.0,1.0,2.0,,,,,
12499467,home,FC St. Pauli,Morgan Guilavogui,,,morgan-guilavogui,M. Guilavogui,F,29,188,3047,M,990743,EUR,889488000,F,29,29,True,17.0,9.0,,,0.0,,,9.0,17.0,,,,,29.0,22.0,7.1,9.0,0.0307391,1,,,1.0,4.0,,,1.0,,1.0,3.0,,1.0,,1.0,0.0282,0.3334,1.0,,,,,,,,,,,MorganGuila,,,,
12499467,home,FC St. Pauli,Connor Metcalfe,,,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,3.0,2.0,,,0.0,,,3.0,4.0,,,,,16.0,5.0,6.5,1.0,0.0772922,1,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,0.2879,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,
12499467,home,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,12.0,11.0,,,0.0,1.0,1.0,10.0,12.0,,1.0,,,16.0,20.0,7.5,4.0,0.0768084,2,,1.0,3.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.0744,0.4563,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,
12499467,home,FC St. Pauli,Johannes Eggestein,,,johannes-eggestein,J. Eggestein,F,19,183,466,M,591588,EUR,894585600,F,11,11,True,3.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,1.0,,,11.0,6.0,6.6,3.0,0.00248963,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,home,FC St. Pauli,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,home,FC St. Pauli,Adam Dźwigała,,,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,home,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,home,FC St. Pauli,Carlo Boukhalfa,,,carlo-boukhalfa,C. Boukhalfa,M,11,185,501,M,939623,EUR,925689600,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,home,FC St. Pauli,Abdoulie Ceesay,Abdoulie Ceesay,,abdoulie-ceesay,A. Ceesay,F,9,185,615,M,1888501,EUR,1073260800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Tiago Pereira Cardoso,Tiago,Pereira Cardoso,cardoso-tiago-pereira,T. P. Cardoso,G,42,190,441,M,1149294,EUR,1144368000,G,42,42,False,38.0,28.0,16.0,6.0,0.0,23.0,25.0,5.0,13.0,5.0,21.0,6.0,8.0,90.0,67.0,9.4,10.0,0.00171345,0,1.0558,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,9.0,3.0,
12499467,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,41.0,36.0,7.0,5.0,0.0,27.0,28.0,9.0,14.0,4.0,6.0,,,90.0,59.0,6.7,8.0,0.00889769,0,,1.0,3.0,3.0,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
12499467,away,Borussia M'gladbach,Ko Itakura,,,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,48.0,39.0,12.0,5.0,0.0,31.0,35.0,8.0,13.0,6.0,1.0,,,90.0,62.0,7.4,9.0,0.00185271,1,,,3.0,5.0,1.0,,,2.0,,4.0,,1.0,,1.0,0.0174,0.3183,,,,,,,,1.0,,,,,1.0,,,
12499467,away,Borussia M'gladbach,Nico Elvedi,,,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,40.0,33.0,6.0,3.0,0.0,27.0,29.0,6.0,11.0,14.0,2.0,,,90.0,65.0,7.5,8.0,0.00104155,0,,,5.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,4.0
12499467,away,Borussia M'gladbach,Lukas Ullrich,Lukas Ullrich,,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,16.0,10.0,3.0,,0.0,9.0,14.0,1.0,2.0,3.0,4.0,,,61.0,20.0,6.3,6.0,0.00048522,0,,,4.0,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12499467,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,21.0,15.0,1.0,1.0,0.0,8.0,9.0,8.0,13.0,3.0,3.0,,,90.0,41.0,6.9,11.0,0.19153,0,,1.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0
12499467,away,Borussia M'gladbach,Julian Weigl,,,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,29.0,23.0,1.0,1.0,0.0,16.0,18.0,7.0,11.0,3.0,1.0,,,90.0,38.0,7.0,6.0,0.00536655,0,,,3.0,5.0,,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,True,1.0,,,,,,,,3.0
12499467,away,Borussia M'gladbach,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,16.0,9.0,,,1.0,6.0,10.0,5.0,10.0,2.0,4.0,,,61.0,32.0,7.0,13.0,0.0956797,0,,4.0,2.0,3.0,,1.0,2.0,,,1.0,1.0,,,,,,2.0,,,2.0,1.0,,,,2.0,1.0,,,,,,
12499467,away,Borussia M'gladbach,Alassane Pléa,,,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,18.0,13.0,1.0,1.0,0.0,6.0,6.0,8.0,13.0,2.0,4.0,,,75.0,29.0,6.4,9.0,0.103139,1,,1.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,0.2451,0.5064,2.0,,,1.0,,,,,3.0,,1.0,,,,,
12499467,away,Borussia M'gladbach,Robin Hack,,,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,18.0,13.0,,,0.0,6.0,10.0,7.0,9.0,2.0,5.0,,,86.0,34.0,6.9,10.0,0.0289991,2,,1.0,1.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,,,0.2243,0.0328,,1.0,,,,,,,1.0,1.0,,,,,,1.0
12499467,away,Borussia M'gladbach,Tim Kleindienst,,,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,20.0,13.0,,,0.0,11.0,12.0,2.0,8.0,3.0,2.0,,,86.0,37.0,6.7,14.0,0.00128673,1,,,10.0,5.0,1.0,,4.0,3.0,6.0,5.0,1.0,,,,0.0845,,,1.0,,,,,,,1.0,,1.0,,,,,
12499467,away,Borussia M'gladbach,Luca Netz,,,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,2.0,1.0,,,29.0,10.0,6.4,4.0,0.0065441,0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12499467,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,5.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,6.0,,,,29.0,15.0,6.5,3.0,0.00177211,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Kevin Stöger,,,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,True,5.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,,1.0,,,15.0,9.0,6.5,3.0,0.00091766,0,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
12499467,away,Borussia M'gladbach,Marvin Friedrich,,,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,0.0,,,,,1.0,,,,8.0,1.0,6.5,,,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Nathan N'Goumou,,,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,8.0,3.0,6.4,,0.00047313,0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Tobias Sippel,,,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Stefan Lainer,,,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Florian Neuhaus,,,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499467,away,Borussia M'gladbach,Tomáš Čvančara,,,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
