match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine
11450102,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,11.0,8.0,,,3.0,3.0,5.0,8.0,6.0,2.0,1.0,2.0,1.0,,,,,90.0,25.0,7.1,8.0,0.0142976,3,,,,3.0,2.0,,1.0,1.0,,,1.0,,2.0,1.0,,,2.0,0.1829,,,1.0,,,,,,,
11450102,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,F,14,14,True,,15.0,11.0,,,3.0,4.0,8.0,11.0,2.0,1.0,,,1.0,,,,,45.0,24.0,6.7,7.0,0.00391907,1,,,,,1.0,,,,,,,,2.0,2.0,,,,0.0317,,,,,1.0,,0.0352,,,
11450102,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,9.0,7.0,,,1.0,2.0,6.0,8.0,2.0,,,,4.0,,,,,31.0,19.0,6.9,5.0,0.0203303,2,,1.0,,1.0,4.0,,,,1.0,,2.0,,,1.0,2.0,,1.0,0.0609,,,,,1.0,,0.0332,,,
11450102,home,Galatasaray,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,17.0,7.0,6.0,4.0,0.00135299,1,,,,,4.0,,,,,,2.0,,2.0,,2.0,,1.0,0.213,,,,,,,,1.0,,
11450102,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,6.0,5.0,1.0,,3.0,3.0,3.0,6.0,,,,,1.0,,,,,11.0,9.0,6.5,3.0,0.00308828,0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,10.0,5.0,6.6,,0.00024691,1,,,,,,,,,,,,,,,,,1.0,0.0077,,,,,,,,,,
11450102,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,home,Galatasaray,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1915,M,,886737,EUR,918086400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,home,Galatasaray,Ali Turap Bülbül,ali-turap-bulbul,A. T. Bülbül,D,81,179,495,M,,1149043,EUR,1106611200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,home,Galatasaray,Ali Yeşilyurt,ali-yesilyurt,A. Yeşilyurt,D,58,192,558,M,,1149047,EUR,1122681600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,,30143,EUR,587260800,G,1,1,False,True,39.0,27.0,18.0,6.0,25.0,26.0,2.0,13.0,,,,,7.0,3.0,4.0,,,90.0,44.0,6.8,12.0,0.00230738,0,-0.8412,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,,248529,EUR,687052800,D,6,6,False,,32.0,22.0,9.0,5.0,16.0,20.0,7.0,14.0,6.0,,,3.0,6.0,,,,,90.0,57.0,6.8,14.0,0.0976832,2,,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,,,3.0,,3.0,,1.0,0.0401,,,1.0,,,,,,1.0,
11450102,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,,889430,EUR,816048000,D,27,27,False,,51.0,44.0,7.0,7.0,42.0,45.0,2.0,6.0,5.0,,,2.0,6.0,,,,,90.0,69.0,7.9,8.0,0.00168737,0,,,,1.0,5.0,4.0,4.0,4.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0
11450102,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,,920514,EUR,908323200,D,3,3,False,,41.0,35.0,4.0,3.0,29.0,30.0,6.0,11.0,2.0,1.0,1.0,2.0,3.0,,,,,90.0,58.0,6.6,10.0,0.00269987,0,,,,,1.0,2.0,1.0,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,,552680,EUR,779500800,D,15,15,False,,29.0,21.0,9.0,6.0,10.0,14.0,11.0,15.0,6.0,1.0,1.0,2.0,2.0,,,,,86.0,52.0,6.8,12.0,0.0246949,0,,,,1.0,1.0,,3.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Souza,souza,Souza,M,5,188,541,M,,119035,EUR,603158400,M,89,89,False,,36.0,30.0,6.0,3.0,21.0,24.0,9.0,12.0,2.0,,,1.0,5.0,,,,,69.0,42.0,6.5,7.0,0.00735839,0,,,,,2.0,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
11450102,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,,252207,EUR,728265600,M,23,23,False,,29.0,19.0,4.0,2.0,6.0,7.0,16.0,31.0,2.0,6.0,1.0,1.0,2.0,,,,,90.0,52.0,6.4,24.0,0.13089,2,,9.0,3.0,,7.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,0.1074,,,1.0,,,,,,1.0,
11450102,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,,280447,EUR,837820800,M,20,20,False,,20.0,17.0,,,2.0,2.0,15.0,18.0,4.0,,,,1.0,,,,,86.0,31.0,7.1,7.0,0.298244,1,,,,2.0,4.0,1.0,,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,,,0.1185,,,,,1.0,,0.146,,,
11450102,away,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,,1142612,EUR,1086048000,M,26,26,False,,28.0,19.0,5.0,1.0,4.0,9.0,15.0,19.0,11.0,1.0,1.0,2.0,3.0,,,,,90.0,52.0,7.2,16.0,0.26937,1,,,,2.0,10.0,1.0,4.0,1.0,2.0,1.0,4.0,,2.0,4.0,2.0,3.0,,0.1158,,,,,1.0,,0.1733,,,
11450102,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,,841012,EUR,833155200,M,25,25,False,,18.0,14.0,3.0,2.0,7.0,8.0,7.0,11.0,1.0,,,,6.0,,,,,69.0,25.0,6.3,9.0,0.00982555,1,,1.0,,,3.0,,,,,2.0,1.0,,2.0,1.0,,,,0.102,,,1.0,,,,,,2.0,
11450102,away,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,pjona_9,558738,EUR,804556800,F,9,9,False,,12.0,10.0,1.0,1.0,5.0,6.0,5.0,6.0,4.0,1.0,,1.0,1.0,,,,,69.0,22.0,6.5,7.0,0.0196394,2,,,,2.0,7.0,,2.0,,,2.0,2.0,,2.0,,2.0,,1.0,0.0719,,,1.0,,,,,,1.0,
11450102,away,Başakşehir FK,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180,913,M,,73056,EUR,713059200,M,19,19,True,,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,3.0,1.0,,,1.0,,,,,21.0,10.0,6.6,2.0,5.097e-05,0,,,,,2.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Davidson,davidson,Davidson,M,,177,353,M,,814334,EUR,668131200,F,11,11,True,,5.0,4.0,,,2.0,2.0,2.0,3.0,3.0,,,1.0,1.0,,,,,21.0,11.0,6.7,3.0,0.00190327,0,,,,1.0,3.0,,,,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,
11450102,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,,988909,EUR,926985600,F,17,17,True,,4.0,3.0,,,,,4.0,5.0,,1.0,,2.0,1.0,,,,,21.0,11.0,6.7,3.0,0.022356,1,,1.0,1.0,,3.0,,,,1.0,1.0,1.0,,,,,,1.0,0.0845,,,,,,,,,,
11450102,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,,43666,EUR,569721600,M,21,21,True,,10.0,9.0,1.0,1.0,8.0,9.0,1.0,1.0,,,,,1.0,,,,,12.0,11.0,6.6,1.0,0.0005185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,,45377,EUR,672969600,M,8,8,True,,4.0,3.0,,,3.0,3.0,,1.0,,,,,,,,,,12.0,4.0,6.5,1.0,2.021e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,,1562294,EUR,1144627200,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,,,,
11450102,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450102,away,Başakşehir FK,Berkay Aydoğmuş,aydogmus-berkay,B. Aydoğmuş,M,17,180,29,M,,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
