match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,captain,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId
10434046,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,
10434046,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,196,4070,M,39573,EUR,604713600,G,34,34,False,24.0,18.0,13.0,7.0,11.0,12.0,7.0,12.0,,,1.0,,1.0,7.0,1.0,,,1.0,,90.0,32.0,6.6,6.0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10434046,away,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,175,795,M,842419,EUR,840412800,D,2,2,False,45.0,30.0,6.0,3.0,15.0,22.0,15.0,26.0,,9.0,4.0,4.0,2.0,14.0,,,,,,90.0,81.0,6.3,29.0,0,19,3.0,1.0,3.0,1.0,,,7.0,3.0,2.0,2.0,,,,3.0,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Welinton,welinton,Welinton,D,181,86,M,76529,EUR,608169600,D,23,23,False,63.0,45.0,14.0,5.0,34.0,37.0,11.0,26.0,3.0,7.0,8.0,2.0,2.0,7.0,2.0,,,,,90.0,73.0,6.6,18.0,0,,,,,,,,1.0,3.0,2.0,3.0,,,2.0,,,1.0,,,,,,,,,,,
10434046,away,Beşiktaş JK,Romain Saïss,romain-saiss,R. Saiss,D,190,7929,M,187729,EUR,638409600,D,26,26,False,73.0,50.0,19.0,7.0,35.0,41.0,15.0,34.0,6.0,4.0,6.0,,2.0,8.0,,,,,,90.0,83.0,6.7,25.0,3,29,2.0,,,,,2.0,,,,2.0,,,3.0,,,,,,,,,,1.0,,,,romain_saiss27
10434046,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,179,10350,M,174975,EUR,752630400,D,25,25,False,21.0,12.0,5.0,,7.0,10.0,5.0,15.0,1.0,4.0,4.0,,1.0,7.0,,,,,,64.0,40.0,6.3,18.0,0,27,4.0,1.0,2.0,1.0,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,masuaku26
10434046,away,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,180,459,M,255957,EUR,726710400,M,88,88,False,27.0,20.0,1.0,,9.0,13.0,12.0,15.0,,8.0,4.0,,,7.0,2.0,,,,,76.0,43.0,6.3,15.0,0,75,1.0,3.0,3.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,3.0,,,,,,,,1.0,,,,,
10434046,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,180,1751,M,43394,EUR,664675200,M,20,20,False,37.0,28.0,6.0,2.0,12.0,14.0,16.0,23.0,4.0,3.0,10.0,,3.0,2.0,1.0,,,,,76.0,50.0,7.1,10.0,0,20,,,1.0,1.0,,,1.0,4.0,1.0,2.0,,,1.0,1.0,True,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,183,2904,M,72127,EUR,676252800,M,9,9,False,22.0,13.0,1.0,1.0,4.0,6.0,9.0,17.0,4.0,2.0,8.0,,,1.0,3.0,,,,,89.0,31.0,6.7,11.0,1,23,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,179,1356,M,795421,EUR,857779200,M,19,19,False,43.0,33.0,4.0,1.0,13.0,17.0,22.0,32.0,1.0,10.0,6.0,3.0,,5.0,,,,,,90.0,62.0,6.7,17.0,1,20,6.0,2.0,2.0,2.0,,1.0,3.0,3.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,2.0,,,,,
10434046,away,Beşiktaş JK,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,172,2369,M,342909,EUR,792633600,M,7,7,False,16.0,13.0,3.0,2.0,7.0,9.0,7.0,9.0,,7.0,4.0,1.0,,5.0,2.0,,,,,64.0,32.0,6.4,12.0,0,11,2.0,3.0,,,,,,2.0,1.0,3.0,,1.0,,5.0,,,,,,,,1.0,,,,,
10434046,away,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,184,11201,M,116869,EUR,696038400,F,10,10,False,14.0,10.0,,,3.0,4.0,7.0,10.0,2.0,8.0,4.0,,,4.0,1.0,,,,,90.0,29.0,6.7,12.0,3,45,,5.0,2.0,1.0,,3.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,aboubakarvincent
10434046,away,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,178,154,M,609746,EUR,819417600,D,77,77,True,16.0,11.0,1.0,1.0,8.0,11.0,3.0,7.0,1.0,1.0,1.0,,,4.0,,,,,,26.0,28.0,6.7,7.0,1,77,2.0,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,180,3687,M,927649,EUR,938995200,F,40,40,True,13.0,9.0,1.0,,1.0,1.0,9.0,13.0,2.0,6.0,2.0,,1.0,,,,,,,26.0,21.0,6.5,8.0,0,40,1.0,3.0,,,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,
10434046,away,Beşiktaş JK,Dele Alli,dele-alli,D. Alli,M,188,9921,M,198028,EUR,829180800,M,11,11,True,8.0,8.0,,,4.0,4.0,4.0,4.0,,3.0,2.0,,,,1.0,,,,,14.0,14.0,6.6,2.0,0,,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,dele
10434046,away,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,174,132,M,857745,EUR,973382400,M,17,17,True,10.0,9.0,2.0,1.0,,,10.0,12.0,,1.0,,1.0,,1.0,,,,,,14.0,13.0,6.6,2.0,0,17,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
10434046,away,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,182,3146,M,123228,EUR,705369600,M,18,18,True,5.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,1.0,1.0,,,1.0,,,,,9.0,9.0,6.5,2.0,0,18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,188,911,M,851909,EUR,945388800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Atiba Hutchinson,atiba-hutchinson,A. Hutchinson,M,187,229,M,7721,EUR,413510400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434046,away,Beşiktaş JK,Berkay Vardar,vardar-berkay,B. Vardar,M,188,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
