match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_accurateCross,stat_penaltyConceded,stat_keyPass,stat_goals,stat_totalOffside,stat_penaltyWon,stat_bigChanceCreated
12924421,home,De Graafschap,Tristan van Gilst,Tristan van Gilst,,tristan-van-gilst,T. v. Gilst,M,17,178,84,M,1213453,EUR,1045526400,F,7,7,True,16.0,11.0,1.0,1.0,0.0,1.0,2.0,10.0,14.0,,,,,,27.0,24.0,7.3,8.0,3,,,,3.0,,,2.0,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,1.0,,,
12924421,home,De Graafschap,Donny Warmerdam,,,warmerdam-donny,D. Warmerdam,M,56,174,102,M,996987,EUR,1009929600,M,8,8,True,26.0,21.0,4.0,3.0,0.0,6.0,7.0,17.0,21.0,,,,,,27.0,34.0,7.1,5.0,3,,2.0,,2.0,1.0,1.0,,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,,2.0,,,,
12924421,home,De Graafschap,Anis Yadir,Anis Yadir,,anis-yadir,A. Yadir,M,22,175,36,M,1387847,EUR,1099008000,M,34,34,True,14.0,12.0,2.0,,0.0,,1.0,12.0,13.0,1.0,,,,,22.0,22.0,7.1,5.0,0,,,,3.0,4.0,,1.0,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,,,
12924421,home,De Graafschap,Tygo Grotenhuis,Tygo,Grotenhuis,tygo-grotenhuis,T. Grotenhuis,D,29,185,13,M,1516203,EUR,1111622400,M,29,29,True,3.0,2.0,,,0.0,1.0,1.0,2.0,5.0,1.0,,,,,11.0,7.0,6.5,4.0,0,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,
12924421,home,De Graafschap,Joshua Smits,,,joshua-smits,J. Smits,G,22,187,28,M,156563,EUR,721008000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Sten Kremers,,,sten-kremers,S. Kremers,G,12,185,30,M,1142568,EUR,1076889600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Levi Schoppema,Levi Schoppema,,levi-schoppema,L. Schoppema,D,5,179,19,M,1387856,EUR,1085616000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Rowan Besselink,,,rowan-besselink,R. Besselink,D,3,190,38,M,1392464,EUR,1097452800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Rio Hillen,Rio,Hillen,rio-hillen,R. Hillen,D,22,187,90,M,1012927,EUR,1046822400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Anass Najah,,,anass-najah,A. Najah,M,21,170,31,M,852393,EUR,874368000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,home,De Graafschap,Ralf Seuntjens,,,ralf-seuntjens,R. Seuntjens,F,30,192,108,M,73795,EUR,608774400,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Mike Havekotte,Mike,Havekotte,mike-havekotte,M. Havekotte,G,1,187,24,M,190869,EUR,810864000,G,1,1,False,38.0,21.0,25.0,9.0,0.0,14.0,16.0,7.0,22.0,6.0,,4.0,1.0,6.0,90.0,49.0,7.4,17.0,0,True,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Thomas Cox,Thomas,Cox,thomas-cox,T. Cox,D,21,182,10,M,966541,EUR,1013299200,D,21,21,False,22.0,18.0,4.0,2.0,0.0,11.0,12.0,7.0,10.0,3.0,,,,,63.0,35.0,6.0,7.0,0,,,,7.0,5.0,6.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,2.0,1.0,,,,,,,,,,,
12924421,away,TOP Oss,Leonel Miguel,Leonel,Miguel,leonel-miguel,L. Miguel,D,2,185,25,M,996821,EUR,985392000,D,2,2,False,36.0,30.0,5.0,2.0,0.0,21.0,25.0,9.0,12.0,6.0,,,,,90.0,63.0,6.9,9.0,0,,1.0,,2.0,3.0,,1.0,,,,,7.0,2.0,6.0,,,,1.0,,3.0,,,,,,,,
12924421,away,TOP Oss,Xander Lambrix,,,lambrix-xander,X. Lambrix,D,4,181,26,M,917455,EUR,953942400,D,4,4,False,44.0,36.0,9.0,2.0,0.0,29.0,31.0,7.0,13.0,2.0,,,,,90.0,56.0,6.1,9.0,0,,,1.0,2.0,2.0,,,,,,,4.0,3.0,3.0,,,1.0,,,1.0,2.0,,1.0,,,,,
12924421,away,TOP Oss,Julian Kuijpers,,,julian-kuijpers,J. Kuijpers,D,26,180,18,M,1171874,EUR,1091232000,D,26,26,False,27.0,23.0,7.0,5.0,0.0,13.0,16.0,10.0,11.0,3.0,,,,,84.0,38.0,6.4,5.0,0,,,1.0,3.0,2.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,
12924421,away,TOP Oss,Tom van der Werff,Tom van der Werff,,tom-van-der-werff,T. v. d. Werff,M,14,186,6,M,1521236,EUR,1029801600,M,14,14,False,17.0,10.0,3.0,1.0,0.0,5.0,8.0,5.0,9.0,2.0,,,,,71.0,23.0,6.5,8.0,1,,,2.0,1.0,3.0,,1.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
12924421,away,TOP Oss,Marcelencio Esajas,Marcelencio Esajas,,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,8,8,False,29.0,25.0,4.0,3.0,0.0,17.0,19.0,8.0,10.0,9.0,,,,,90.0,54.0,6.9,8.0,1,,,,6.0,11.0,2.0,,2.0,1.0,1.0,,4.0,,1.0,6.0,3.0,2.0,1.0,,4.0,2.0,,,,,,,
12924421,away,TOP Oss,Mauresmo Hinoke,Mauresmo,Hinoke,mauresmo-hinoke,M. Hinoke,M,17,170,216,M,1870498,EUR,1109289600,M,17,17,False,11.0,9.0,,,0.0,,,9.0,12.0,2.0,,,,,71.0,19.0,6.9,3.0,0,,1.0,,3.0,5.0,1.0,,1.0,1.0,,,,,1.0,4.0,3.0,,2.0,,,,,,,,,,
12924421,away,TOP Oss,Karim Loukili,,,karim-loukili,K. Loukili,M,10,175,70,M,851074,EUR,862185600,F,7,7,False,38.0,31.0,11.0,8.0,0.0,10.0,11.0,22.0,34.0,3.0,,,,,90.0,66.0,7.7,19.0,1,,7.0,1.0,4.0,9.0,,,7.0,3.0,1.0,,,,1.0,3.0,1.0,1.0,,,2.0,,1.0,,2.0,,,1.0,
12924421,away,TOP Oss,Abel Stensrud,Abel Stensrud,,abel-stensrud,A. Stensrud,F,,186,31,M,1173414,EUR,1022112000,F,9,9,False,9.0,4.0,1.0,,0.0,1.0,2.0,3.0,7.0,2.0,,,,,62.0,15.0,7.1,8.0,2,,,1.0,6.0,2.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,
12924421,away,TOP Oss,Joshua Zimmerman,,,joshua-zimmerman,J. Zimmerman,F,75,182,58,M,1001188,EUR,990576000,F,75,75,False,21.0,15.0,,,0.0,3.0,3.0,13.0,27.0,,,,,,90.0,46.0,6.7,22.0,0,,9.0,1.0,9.0,5.0,1.0,3.0,4.0,2.0,,,1.0,,1.0,,,3.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,,
12924421,away,TOP Oss,Tijmen Wildeboer,Tijmen,Wildeboer,tijmen-wildeboer,T. Wildeboer,F,9,189,25,M,1085260,EUR,1008201600,F,19,19,True,8.0,4.0,,,0.0,1.0,4.0,3.0,4.0,4.0,,,,,28.0,12.0,6.5,7.0,0,,,,3.0,1.0,,,,,,,,,,,,3.0,2.0,,1.0,1.0,,,,,,,
12924421,away,TOP Oss,Jules Van Bost,Jules,Van Bost,jules-van-bost,J. V. Bost,D,5,191,12,M,1069337,EUR,1043366400,D,5,5,True,15.0,11.0,5.0,3.0,0.0,8.0,9.0,3.0,6.0,2.0,,,,,27.0,23.0,7.0,5.0,1,,,1.0,,1.0,,,,,,,4.0,2.0,,,,1.0,,1.0,,,,,,,,,
12924421,away,TOP Oss,Sven Zitman,,,sven-zitman,S. Zitman,M,31,174,18,M,1048486,EUR,1014508800,M,31,31,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,2.0,,,,,19.0,7.0,6.6,1.0,0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,
12924421,away,TOP Oss,Mart Remans,,,mart-remans,M. Remans,F,11,176,29,M,945950,EUR,898387200,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,,19.0,7.0,6.6,1.0,0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12924421,away,TOP Oss,Tymen Niekel,Tymen Niekel,,tymen-niekel,T. Niekel,D,29,173,13,M,1906438,EUR,1083196800,D,29,29,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,1.0,,,,,10.0,4.0,6.5,1.0,0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12924421,away,TOP Oss,Max van Herk,Max van Herk,,max-van-herk,M. v. Herk,G,1,198,7,M,1065526,EUR,912643200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Mark Spenkelink,,,mark-spenkelink,M. Spenkelink,G,16,196,34,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Jonathan Mulder,Jonathan Mulder,,jonathan-mulder,J. Mulder,D,18,187,54,M,1091592,EUR,1009929600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924421,away,TOP Oss,Mitchell van Rooijen,,,mitchell-van-rooijen,M. v. Rooijen,M,6,178,61,M,840795,EUR,914284800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
