match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_totalCross,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_ownGoals,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals
10388385,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,46.0,25.0,36.0,15.0,18.0,24.0,7.0,22.0,1.0,1.0,1.0,9.0,4.0,1.0,2.0,1.0,1.0,90.0,57.0,6.7,21.0,0.0,0.0,0.00896965,0,-0.3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,21.0,14.0,8.0,3.0,11.0,14.0,3.0,7.0,1.0,3.0,4.0,3.0,,,,,,83.0,44.0,7.3,10.0,0.0203,0.0,0.00277609,1,,5.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,14.0,12.0,5.0,3.0,10.0,12.0,2.0,2.0,4.0,6.0,5.0,1.0,,,,,,83.0,23.0,6.9,2.0,0.0,0.0,0.00311267,0,,4.0,,,,1.0,,1.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,20.0,14.0,1.0,,12.0,13.0,2.0,7.0,2.0,3.0,11.0,3.0,,,,,,89.0,36.0,7.2,6.0,0.0,0.0,0.00041438,0,,6.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,36.0,22.0,7.0,2.0,10.0,17.0,12.0,19.0,,2.0,3.0,8.0,,,,,,90.0,65.0,6.7,19.0,0.022,0.0,0.0204736,1,,6.0,,,,,1.0,3.0,2.0,1.0,,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,23.0,15.0,5.0,2.0,6.0,8.0,9.0,15.0,1.0,5.0,3.0,8.0,,,,,,90.0,36.0,6.6,11.0,0.0,0.0,0.00641569,0,,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,True,1.0,,,,,,,,,,
10388385,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,24.0,17.0,,,10.0,14.0,7.0,10.0,4.0,6.0,1.0,3.0,,,,,,90.0,43.0,7.0,12.0,0.0,0.0,0.0438131,0,,4.0,2.0,1.0,,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,4.0,1.0,,,,,,,,,,,,
10388385,home,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,M,9,9,False,22.0,16.0,2.0,2.0,9.0,11.0,7.0,11.0,,5.0,1.0,10.0,,,,,,90.0,31.0,6.4,8.0,0.0262,0.0,0.0101114,1,,3.0,,,,,,,,1.0,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,
10388385,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,44.0,29.0,13.0,7.0,9.0,14.0,20.0,35.0,2.0,7.0,,5.0,,,,,,90.0,59.0,6.8,24.0,0.0151,0.0,0.366206,1,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,3.0,,2.0,5.0,,,,,,,,,
10388385,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,17,17,False,15.0,12.0,,,6.0,6.0,6.0,11.0,1.0,5.0,,5.0,,,,,,45.0,32.0,6.6,13.0,0.0544,0.0,0.00193633,1,,5.0,3.0,2.0,1.0,,,1.0,,1.0,,1.0,,,3.0,,3.0,,,,2.0,1.0,,,,,,,,
10388385,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,18.0,14.0,,,4.0,6.0,10.0,12.0,2.0,9.0,,3.0,,,,,,79.0,27.0,6.5,7.0,0.0986,0.0,0.0442444,2,,3.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,3.0,,,,,2.0,,,,,,,,,,
10388385,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,9.0,5.0,4.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,,3.0,,,,,,45.0,22.0,6.4,8.0,0.0,0.0,0.0173112,0,,5.0,2.0,2.0,,,,1.0,1.0,2.0,,1.0,,,2.0,,2.0,,,,,,1.0,,,,,,,
