match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goals,stat_accurateCross,stat_outfielderBlock,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt
12514119,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,False,30.0,17.0,19.0,7.0,0.0,13.0,16.0,4.0,14.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,90.0,36.0,7.3,13.0,0.00102158,0,0.1921,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,47.0,34.0,9.0,5.0,0.0,15.0,18.0,19.0,32.0,1.0,2.0,4.0,8.0,11.0,6.0,,,,90.0,83.0,7.7,19.0,0.0563484,0,,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,31.0,22.0,9.0,3.0,0.0,16.0,19.0,6.0,12.0,4.0,2.0,6.0,4.0,7.0,3.0,,,,90.0,45.0,7.0,10.0,0.00202724,0,,,,,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,False,54.0,47.0,9.0,2.0,0.0,36.0,39.0,11.0,15.0,2.0,2.0,5.0,4.0,10.0,5.0,,,,90.0,68.0,7.0,9.0,0.0081935,0,,,,,,2.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,False,40.0,34.0,2.0,1.0,0.0,15.0,20.0,19.0,24.0,,,7.0,6.0,1.0,6.0,,,,90.0,68.0,7.2,17.0,0.0121182,1,,4.0,,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,Francisco,Chissumba,3.0,1.0,1.0,0.0072,,,,,,,,,,,
12514119,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,46.0,39.0,1.0,1.0,0.0,18.0,19.0,21.0,28.0,1.0,1.0,4.0,9.0,3.0,8.0,,,,90.0,60.0,7.3,8.0,0.0153382,0,,1.0,,,,7.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,False,42.0,35.0,8.0,1.0,0.0,25.0,27.0,10.0,15.0,3.0,,5.0,1.0,1.0,1.0,,,,80.0,48.0,6.4,7.0,0.00517757,0,,,,1.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12514119,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,M,77,77,False,25.0,19.0,,,0.0,10.0,11.0,9.0,17.0,2.0,,7.0,4.0,,5.0,,,,90.0,45.0,7.2,12.0,0.00808864,3,,3.0,2.0,3.0,,1.0,,1.0,1.0,,,Gabriel Martínez,,1.0,2.0,1.0,0.0933,2.0,1.0,0.8475,,,,,,,,
12514119,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,34.0,29.0,4.0,2.0,0.0,14.0,14.0,15.0,23.0,2.0,,2.0,3.0,,3.0,,,,90.0,47.0,7.8,8.0,0.0261712,2,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,0.0601,2.0,,0.0639,True,1.0,,,,,,
12514119,home,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,False,26.0,22.0,,,0.0,8.0,9.0,16.0,25.0,1.0,,9.0,7.0,,5.0,,,,83.0,51.0,6.9,15.0,0.0354183,1,,8.0,2.0,3.0,,1.0,1.0,4.0,2.0,,1.0,,,3.0,2.0,1.0,0.0412,,,,,,2.0,,,,,
12514119,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,False,12.0,11.0,,,0.0,6.0,6.0,5.0,6.0,6.0,2.0,8.0,4.0,,4.0,,,,89.0,17.0,6.7,2.0,0.00478851,0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,
12514119,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,10,10,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,,1.0,1.0,1.0,2.0,,,,10.0,10.0,6.9,2.0,0.0165395,0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12514119,home,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,,2.0,1.0,,,,13.0,7.0,6.6,1.0,0.00293703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Afonso Patrao,afonso-patrao,A. Patrão,F,10,182,377,M,1586655,EUR,1170460800,F,67,67,True,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,,2.0,,,,,,1.0,4.0,,2.0,0.00233023,0,,,,,,,,1.0,,,,Afonso Patrão,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,222,M,1184326,EUR,1116892800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Diego Henrique,Rodrigues,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Ruben Furtado,ruben-furtado,R. Furtado,F,79,174,94,M,1500700,EUR,1133395200,F,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,home,Sporting Braga,Sandro Vidigal,sandro-vidigal,S. Vidigal,F,95,172,139,M,1649069,EUR,1185580800,F,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,40.0,30.0,13.0,4.0,0.0,28.0,30.0,2.0,10.0,,1.0,,1.0,1.0,5.0,1.0,3.0,1.0,90.0,47.0,6.7,10.0,0.00053174,0,-0.0885,,,,,,,,,,,,,,,,,,,,True,,,,diogomcosta99,,,
12514119,away,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,24,24,False,100.0,87.0,13.0,6.0,0.0,54.0,57.0,33.0,44.0,1.0,3.0,2.0,4.0,4.0,6.0,,,,90.0,110.0,6.9,15.0,0.0169545,1,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,0.1039,,,,,,,,,,,
12514119,away,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,51.0,47.0,5.0,3.0,0.0,36.0,38.0,11.0,13.0,2.0,3.0,2.0,4.0,7.0,6.0,,,,57.0,60.0,7.1,4.0,0.0037619,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,
12514119,away,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,4,4,False,64.0,49.0,5.0,1.0,0.0,33.0,40.0,16.0,24.0,,4.0,6.0,9.0,8.0,4.0,,,,90.0,87.0,6.9,18.0,0.00892925,2,,,,3.0,2.0,2.0,2.0,2.0,1.0,,,,,3.0,1.0,,0.2717,1.0,,0.0271,,,,,,,1.0,1.0
12514119,away,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,1142585,EUR,1137542400,M,52,52,False,38.0,31.0,4.0,3.0,0.0,20.0,21.0,12.0,20.0,,3.0,2.0,7.0,1.0,3.0,,,,69.0,60.0,7.4,13.0,0.142118,0,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,1.0,,,1.0,,
12514119,away,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,False,32.0,27.0,4.0,4.0,0.0,14.0,15.0,14.0,21.0,,2.0,5.0,7.0,,3.0,,,,77.0,51.0,6.9,12.0,0.218134,1,,4.0,2.0,2.0,,1.0,,3.0,2.0,2.0,,,,,1.0,1.0,0.3978,,1.0,,,,1.0,,,1.0,1.0,
12514119,away,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,77.0,69.0,6.0,3.0,0.0,35.0,39.0,34.0,40.0,2.0,2.0,4.0,4.0,,7.0,,,,90.0,82.0,6.8,11.0,0.0962005,0,,2.0,,,,1.0,1.0,1.0,,,1.0,Alan Varela,,2.0,,,,,,,,,,,alan_varela01,,,
12514119,away,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,M,74,74,False,24.0,16.0,1.0,,0.0,9.0,11.0,7.0,14.0,,,2.0,3.0,1.0,3.0,,,,77.0,44.0,6.7,14.0,0.00201944,0,,1.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
12514119,away,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,F,23,23,False,20.0,17.0,1.0,,0.0,7.0,8.0,10.0,14.0,,,9.0,6.0,,5.0,,,,90.0,44.0,6.6,12.0,0.0184279,0,,2.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,3.0,2.0,,,,,,,,,,,,,
12514119,away,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,1503836,EUR,1083715200,F,9,9,False,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,,1.0,,,,90.0,23.0,6.4,10.0,0.00230904,2,,,2.0,,,,,2.0,,,6.0,Samuel,Aghehowa,,,1.0,0.1161,1.0,,0.0881,,,,,samuaghehowa9,,1.0,
12514119,away,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,False,15.0,14.0,,,0.0,5.0,6.0,9.0,11.0,1.0,,6.0,3.0,,4.0,,,,77.0,29.0,6.8,8.0,0.00833391,1,,2.0,2.0,3.0,1.0,1.0,1.0,,2.0,,1.0,,,,2.0,,0.0185,1.0,,0.0769,,,,,,,,
12514119,away,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171,4700,M,1639250,EUR,1142380800,F,7,7,True,8.0,4.0,,,0.0,3.0,5.0,2.0,5.0,2.0,,5.0,1.0,,1.0,,,,33.0,15.0,6.4,8.0,0.00313516,0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,William Gomes Carvalho Santos,,,,,,,1.0,,,,1.0,,,,,
12514119,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,5.0,1.0,1.0,1.0,,,,21.0,11.0,6.2,5.0,0.00103876,0,,,1.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,2.0,,3.0,2.0,,,,,13.0,12.0,6.8,1.0,0.00555092,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,True,11.0,7.0,1.0,,0.0,3.0,3.0,4.0,8.0,,,,,,,,,,13.0,11.0,6.5,4.0,0.00131504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,1407720,EUR,1088726400,F,27,27,True,,,,,0.0,,,,,,,1.0,1.0,,,,,,13.0,1.0,6.5,,,0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12514119,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514119,away,FC Porto,Tomás Pérez,tomas-perez,T. Pérez,M,25,182,1258,M,1485090,EUR,1125014400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Tomás Pérez,,,,,,,,,,,,,,,,
