match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_fouls,captain,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
11369319,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,9,9,False,13.0,10.0,1.0,1.0,4.0,5.0,6.0,8.0,,,,,,61.0,21.0,8.0,5.0,0.113315,4,,,,tema_dovbyk,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0641,1.0,2.0,1.0,2.0,,,2.0,1.0,1.3043,1.0,,,1.0,,,,1.0,,,
11369319,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184.0,1894,M,32048,EUR,529459200,F,7,7,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,,,,,29.0,12.0,6.2,4.0,0.0160655,2,,,,,,,2.0,3.0,,,,,,,1.0,1.0,2.0,,0.6995,1.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,,,,2.0,,,
11369319,home,Girona FC,Portu,portu,Portu,F,8,167.0,868,M,218616,EUR,706406400,F,24,24,True,5.0,2.0,,,1.0,2.0,1.0,3.0,2.0,,,,,29.0,10.0,6.3,5.0,0.00129473,1,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,1.0,0.115,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,
11369319,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189.0,179,M,129861,EUR,672969600,D,15,15,True,12.0,11.0,,,9.0,10.0,2.0,2.0,1.0,,,,,25.0,15.0,6.3,1.0,0.000272044,0,,,,,,,2.0,,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11369319,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179.0,309,M,962378,EUR,943315200,D,11,11,True,6.0,6.0,,,,,6.0,6.0,1.0,,,,,16.0,9.0,6.3,,0.00278178,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11369319,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,18,18,True,4.0,3.0,,,,,3.0,4.0,,,,,,15.0,6.0,6.4,2.0,0.00149143,0,,,,PabloTorre,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11369319,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187.0,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195.0,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,Arnau Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,908716,EUR,996192000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,MGutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186.0,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,Jhon Solis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,home,Girona FC,Ibrahima Kébé,ibrahima-kebe,I. Kébé,M,17,180.0,165,M,1031566,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2732,M,188107,EUR,815097600,G,1,1,False,30.0,21.0,19.0,10.0,17.0,20.0,4.0,10.0,5.0,1.0,3.0,1.0,4.0,90.0,40.0,6.8,9.0,0.00189233,0,-1.28178,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11369319,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173.0,2206,M,788216,EUR,868665600,D,15,15,False,25.0,18.0,6.0,2.0,7.0,12.0,14.0,18.0,6.0,,,,,90.0,44.0,6.1,12.0,0.204616,1,,,,,5.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,0.0187,3.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,
11369319,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187.0,757,M,300522,EUR,818640000,D,24,24,False,34.0,32.0,4.0,3.0,23.0,23.0,9.0,11.0,3.0,,,,,90.0,46.0,6.1,3.0,0.02095,0,,,,,,,1.0,2.0,,,,,,6.0,,,1.0,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,
11369319,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188.0,481,M,98440,EUR,733276800,D,2,2,False,53.0,46.0,5.0,1.0,36.0,40.0,10.0,13.0,7.0,,,,,90.0,66.0,6.1,7.0,0.00204128,0,,,,,,,2.0,2.0,,,,,,6.0,,,,1.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
11369319,away,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185.0,273,M,842164,EUR,896486400,D,4,4,False,15.0,10.0,2.0,,8.0,10.0,2.0,5.0,,,,,,45.0,21.0,5.9,5.0,0.000234665,0,,,,,,,2.0,2.0,,,,,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171.0,89,M,44577,EUR,574646400,D,11,11,False,30.0,28.0,2.0,1.0,19.0,20.0,9.0,11.0,3.0,,,,,65.0,42.0,5.7,4.0,0.00508585,0,,,,,1.0,,5.0,2.0,,,,,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,3.0,,,,,,,,,
11369319,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177.0,524,M,349526,EUR,581558400,M,14,14,False,33.0,29.0,2.0,2.0,10.0,11.0,19.0,22.0,,,,,,90.0,42.0,6.2,7.0,0.02775,2,,,,,,,4.0,1.0,1.0,1.0,,,1.0,,,,1.0,,0.0722,,,1.0,1.0,,,,,,,2.0,True,,,,,,,,
11369319,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,False,31.0,28.0,3.0,2.0,17.0,18.0,11.0,14.0,3.0,,,,,65.0,38.0,6.4,4.0,0.264404,0,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183.0,1427,M,988351,EUR,975283200,M,12,12,False,30.0,26.0,1.0,1.0,10.0,12.0,16.0,19.0,9.0,,,,,78.0,41.0,5.6,7.0,0.0162,0,,,,,1.0,,4.0,3.0,,1.0,,,,3.0,,,1.0,2.0,,,,1.0,,,1.0,,,,,3.0,,,1.0,,,,,1.0,
11369319,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180.0,979,M,110783,EUR,756518400,M,10,10,False,37.0,31.0,3.0,,5.0,6.0,29.0,40.0,2.0,,,,,90.0,60.0,7.0,18.0,0.246709,2,,,,,9.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,0.0642,3.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,
11369319,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,22.0,16.0,3.0,1.0,8.0,10.0,8.0,12.0,5.0,,,,,78.0,33.0,6.9,12.0,0.0330989,2,,,,vedatmuriqi,,,7.0,1.0,1.0,1.0,2.0,,,1.0,,,2.0,,0.8307,2.0,2.0,1.0,,,,2.0,1.0,1.0505,,1.0,,,,,1.0,,,,
11369319,away,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,845168,EUR,837475200,F,23,23,True,14.0,10.0,,,2.0,4.0,8.0,10.0,1.0,,,,,45.0,22.0,6.3,7.0,0.00596409,2,,,,,,,4.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,0.1328,,,,1.0,,,,,,,1.0,,,,,,1.0,,,
11369319,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173.0,265,M,828239,EUR,880070400,D,3,3,True,17.0,15.0,1.0,1.0,4.0,4.0,11.0,14.0,1.0,,,,,25.0,24.0,6.9,3.0,0.0107019,0,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187.0,1609,M,790179,EUR,798076800,F,17,17,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,,,25.0,9.0,6.8,1.0,0.00716289,2,,,,,,,1.0,1.0,,1.0,,,,,,,,,0.1298,1.0,,1.0,2.0,,,,,,,,,,,,2.0,,,,
11369319,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,18,18,True,22.0,21.0,3.0,3.0,7.0,7.0,14.0,15.0,5.0,,,,,12.0,24.0,7.6,1.0,0.0253718,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0
11369319,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,7.0,7.0,,,,,7.0,7.0,,,,,,12.0,15.0,9.2,3.0,0.368059,4,,,,,,,2.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,0.5663,,,2.0,,,,3.0,2.0,1.46271,,,,,,,,,,,
11369319,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190.0,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175.0,319,M,590404,EUR,780019200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,David López,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174.0,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,Javi Llabrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369319,away,Mallorca,Ruben Quintanilla,quintanilla-ruben,R. Quintanilla,M,16,,17,M,1496078,EUR,1017792000,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,Rubén Quintanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
