match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_accurateCross,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_goalAssist
11407387,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,42.0,30.0,14.0,3.0,29.0,33.0,1.0,9.0,1.0,8.0,1.0,3.0,5.0,90.0,54.0,7.1,14.0,0.0,0.0,0.0001775,0,0.7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407387,home,Frosinone,Anthony Oyono,anthony-oyono,A. Oyono,D,20,179,394,M,1106257,EUR,987033600,D,22,22,False,27.0,21.0,1.0,1.0,16.0,19.0,5.0,8.0,4.0,6.0,,,,90.0,62.0,6.9,10.0,0.0,0.0,0.00780218,0,,Anthony Oyono,,1.0,6.0,6.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407387,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,50.0,37.0,9.0,2.0,31.0,36.0,6.0,14.0,6.0,6.0,,,,90.0,66.0,6.8,14.0,0.0554,0.0,0.00095347,1,,,,,2.0,3.0,1.0,,,,,1.0,,1.0,1.0,,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
11407387,home,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,65.0,59.0,3.0,2.0,52.0,55.0,7.0,10.0,8.0,2.0,,,,90.0,76.0,7.2,6.0,0.0,0.0,0.0146234,0,,,,,,4.0,,,,,,,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,
11407387,home,Frosinone,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185,121,M,792311,EUR,890870400,D,3,3,False,39.0,26.0,3.0,2.0,15.0,18.0,11.0,23.0,1.0,3.0,,,,90.0,55.0,6.7,17.0,0.0161,0.0,0.0195328,1,,,,1.0,3.0,3.0,1.0,,3.0,2.0,,1.0,1.0,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,
11407387,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,False,12.0,9.0,2.0,1.0,3.0,4.0,6.0,9.0,,2.0,,,,66.0,27.0,6.5,9.0,0.084,0.0,0.0191585,3,,,,2.0,5.0,3.0,1.0,1.0,3.0,2.0,,1.0,,3.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
11407387,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,56.0,50.0,4.0,2.0,40.0,43.0,10.0,13.0,2.0,5.0,,,,89.0,68.0,7.2,7.0,0.0553,0.0836,0.016597,1,,,,1.0,2.0,5.0,,1.0,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
11407387,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,48.0,34.0,9.0,2.0,17.0,23.0,18.0,28.0,1.0,4.0,,,,90.0,60.0,6.5,19.0,0.0159,0.1476,0.0487212,1,,,,2.0,6.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,3.0,,1.0,True,1.0,,,,,,,,,,
11407387,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,32.0,28.0,,,14.0,16.0,17.0,20.0,1.0,11.0,,,,89.0,75.0,8.3,17.0,0.4306,0.9484,0.148417,2,,,,,9.0,12.0,2.0,4.0,10.0,7.0,1.0,3.0,3.0,4.0,,3.0,,,,,2.0,4.0,1.0,1.0,,3.0,matiassoule11,1.0,,,,,,,,
11407387,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,16.0,13.0,1.0,1.0,5.0,5.0,8.0,12.0,3.0,,,,,82.0,28.0,6.8,8.0,0.0195,0.0,0.010904,1,,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,walo_98,,,,,,,,,
