match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalCross,stat_dispossessed,stat_fouls,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine,stat_hitWoodwork,stat_interceptionWon,player_sofascoreId
12499538,home,Holstein Kiel,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,32.0,27.0,3.0,3.0,1.0,14.0,15.0,14.0,18.0,9.0,3.0,,,,,,90.0,59.0,8.3,15.0,0.430835,2,,2.0,6.0,2.0,1.0,,,,3.0,1.0,1.0,,2.0,,,2.0,0.0831,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,
12499538,home,Holstein Kiel,Phil Harres,,,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,True,8.0,6.0,,,0.0,1.0,1.0,5.0,10.0,,2.0,,,,,,29.0,12.0,6.6,5.0,0.0286917,0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,
12499538,home,Holstein Kiel,Finn Porath,,,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,True,20.0,13.0,5.0,1.0,0.0,3.0,5.0,11.0,20.0,,1.0,,,,,,19.0,31.0,6.7,11.0,0.15717,1,,,1.0,2.0,2.0,,,,,,,,2.0,,2.0,,0.014,,1.0,,,,5.0,,1.0,1.0,,,,,,
12499538,home,Holstein Kiel,Lewis Holtby,Lewis,Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,10,10,True,9.0,5.0,1.0,,0.0,4.0,4.0,1.0,7.0,,1.0,,,,,,11.0,16.0,6.6,8.0,0.00036723,1,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,1.0,0.0193,,,,,,2.0,,1.0,,,,,,,
12499538,home,Holstein Kiel,Benedikt Pichler,,,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,5.0,3.0,,,0.0,1.0,1.0,3.0,6.0,,,,,,,,11.0,9.0,6.9,3.0,0.123686,2,,,2.0,,,,,,1.0,,,,,,,1.0,0.1012,1.0,,,,0.03,2.0,,1.0,1.0,,,,,,
12499538,home,Holstein Kiel,Timon Weiner,,,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,home,Holstein Kiel,Marko Ivezić,,,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,home,Holstein Kiel,Max Geschwill,,,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,home,Holstein Kiel,Marvin Schulz,,,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,home,Holstein Kiel,Fiete Arp,,,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Noah Atubolu,,,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,33.0,17.0,27.0,11.0,0.0,6.0,6.0,11.0,27.0,1.0,11.0,,3.0,2.0,2.0,1.0,90.0,41.0,7.3,16.0,0.0122563,0,-0.6464,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Max Rosenfelder,,,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,False,22.0,18.0,1.0,,0.0,8.0,9.0,10.0,13.0,1.0,2.0,,,,,,76.0,31.0,6.5,6.0,0.00569628,0,,,3.0,1.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Matthias Ginter,,,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,32.0,26.0,8.0,2.0,0.0,13.0,13.0,13.0,20.0,8.0,,,,,,,90.0,47.0,6.7,9.0,0.0301895,1,,1.0,4.0,1.0,,,2.0,,3.0,,1.0,,,,,1.0,0.1001,,,,,,1.0,,1.0,,,,,1.0,,
12499538,away,SC Freiburg,Philipp Lienhart,,,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,42.0,36.0,8.0,5.0,0.0,17.0,18.0,19.0,25.0,10.0,,,,,,,90.0,69.0,7.3,13.0,0.0275996,0,,3.0,1.0,4.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,
12499538,away,SC Freiburg,Jordy Makengo,,,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,False,20.0,15.0,4.0,1.0,0.0,4.0,4.0,12.0,23.0,4.0,3.0,,,,,,90.0,38.0,7.0,14.0,0.107053,0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,7.0,,,1.0,,,,,1.0,
12499538,away,SC Freiburg,Ritsu Doan,,,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,26.0,23.0,1.0,1.0,0.0,2.0,3.0,21.0,27.0,6.0,4.0,,,,,,89.0,59.0,7.7,13.0,0.0751655,2,,,7.0,9.0,4.0,2.0,3.0,,3.0,,,4.0,,1.0,3.0,,0.2946,1.0,1.0,,1.0,0.2004,4.0,1.0,1.0,,,1.0,,,,doanritsu
12499538,away,SC Freiburg,Maximilian Eggestein,,,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,33.0,27.0,1.0,,0.0,7.0,8.0,20.0,25.0,6.0,3.0,,,,,,90.0,47.0,7.3,7.0,0.0633639,0,,6.0,1.0,9.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,2.0,
12499538,away,SC Freiburg,Patrick Osterhage,,,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,29.0,21.0,,,0.0,4.0,8.0,17.0,23.0,2.0,,,,,,,90.0,42.0,6.8,13.0,0.0224214,1,,4.0,4.0,6.0,,1.0,2.0,,2.0,,,1.0,,1.0,,,0.0614,,1.0,,1.0,,2.0,1.0,,,,,,,,
12499538,away,SC Freiburg,Vincenzo Grifo,,,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,27.0,22.0,3.0,1.0,1.0,9.0,11.0,17.0,26.0,1.0,3.0,,,,,,76.0,47.0,7.9,12.0,0.518533,1,,,3.0,2.0,1.0,2.0,,True,1.0,1.0,,,4.0,,,1.0,0.0462,,,,1.0,,10.0,,1.0,4.0,,,,1.0,,
12499538,away,SC Freiburg,Johan Manzambi,Johan Manzambi,,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,F,44,44,False,12.0,9.0,,,0.0,1.0,2.0,8.0,11.0,,1.0,,,,,,45.0,23.0,7.1,8.0,0.00670468,1,,2.0,6.0,2.0,,,2.0,,1.0,,,,,,,,0.4267,1.0,,1.0,,0.8853,1.0,2.0,3.0,,,,,,1.0,
12499538,away,SC Freiburg,Junior Adamu,,,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,False,16.0,12.0,1.0,,1.0,3.0,3.0,9.0,13.0,3.0,3.0,,,,,,89.0,31.0,7.2,7.0,0.0176852,2,,5.0,14.0,7.0,,2.0,2.0,,12.0,2.0,,,2.0,,,1.0,0.1151,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,
12499538,away,SC Freiburg,Lucas Höler,,,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,10.0,4.0,,,0.0,1.0,2.0,3.0,9.0,5.0,1.0,,,,,,45.0,28.0,7.1,14.0,0.00200383,1,,,3.0,2.0,,1.0,6.0,,,,,1.0,,1.0,,,0.5348,1.0,,1.0,1.0,0.9034,1.0,1.0,1.0,,1.0,,,,,
12499538,away,SC Freiburg,Lukas Kübler,,,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,14.0,7.0,7.0,1.0,0.00110844,0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,
12499538,away,SC Freiburg,Christian Günter,,,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,3.0,,,,,,,14.0,6.0,6.5,,0.0008003,0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
12499538,away,SC Freiburg,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,1.0,,,,0.0,,,,1.0,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Nicolas Höfler,,,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12499538,away,SC Freiburg,Jannik Huth,,,jannik-huth,J. Huth,G,24,185,62,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Florent Muslija,,,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Merlin Röhl,,,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499538,away,SC Freiburg,Michael Gregoritsch,,,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
