match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,player_firstName,player_lastName,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_goodHighClaim,stat_outfielderBlock,stat_goals,stat_clearanceOffLine,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
10438045,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,27.0,27.0,2.0,2.0,26.0,26.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,90.0,33.0,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438045,home,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,False,45.0,38.0,3.0,3.0,24.0,25.0,14.0,20.0,,,4.0,,,,45.0,51.0,7.2,0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438045,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,47.0,39.0,4.0,1.0,21.0,23.0,18.0,24.0,5.0,,4.0,,,,90.0,53.0,6.5,1,1.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,Sebastián,Coates,True,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10438045,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,82.0,76.0,4.0,4.0,33.0,36.0,43.0,47.0,2.0,,2.0,,,,90.0,95.0,6.9,2,2.0,5.0,1.0,1.0,,1.0,1.0,9.0,Gonçalo,Inácio,,,,1.0,,goncaloinacio_25,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10438045,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,29.0,26.0,6.0,6.0,13.0,14.0,13.0,20.0,5.0,,4.0,,,,65.0,57.0,6.8,1,,2.0,1.0,,3.0,1.0,1.0,11.0,,,,,,3.0,1.0,,5.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
10438045,home,Sporting CP,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,44.0,42.0,2.0,2.0,13.0,13.0,29.0,31.0,5.0,3.0,4.0,,,,60.0,57.0,6.9,0,,7.0,3.0,3.0,,1.0,1.0,4.0,,,,1.0,,1.0,,ugartemanu,,,,,2.0,3.0,,,,,,,,,,,
10438045,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,38.0,32.0,1.0,1.0,11.0,11.0,21.0,28.0,3.0,1.0,5.0,,,,90.0,52.0,7.0,3,,2.0,2.0,1.0,,,,9.0,,,,,,1.0,1.0,pedroogoncalves28,1.0,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,
10438045,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,55.0,46.0,7.0,6.0,18.0,18.0,33.0,53.0,5.0,1.0,6.0,,,,90.0,90.0,8.0,3,,4.0,,,,2.0,1.0,21.0,Nuno,Santos,,,2.0,3.0,5.0,,16.0,1.0,1.0,1.0,,2.0,,,5.0,,,,,,,,
10438045,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,45.0,36.0,3.0,3.0,4.0,5.0,33.0,47.0,5.0,2.0,8.0,,,,90.0,69.0,7.9,2,,8.0,,,,5.0,4.0,19.0,Francisco,Trincão,,1.0,,1.0,6.0,trincao,7.0,1.0,,2.0,1.0,3.0,2.0,,1.0,,,,,,,,
10438045,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,38.0,31.0,,,3.0,3.0,31.0,45.0,8.0,1.0,5.0,,,,90.0,66.0,7.1,1,,3.0,4.0,2.0,,,,26.0,,,,1.0,,1.0,4.0,,10.0,3.0,,,7.0,1.0,1.0,,3.0,,,,,,,,
