match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goals,stat_hitWoodwork
12437027,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,33.0,24.0,15.0,6.0,0.0,21.0,23.0,3.0,10.0,7.0,1.0,1.0,2.0,90.0,41.0,6.1,9.0,0.00062491,0,-1.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437027,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,73.0,63.0,2.0,2.0,0.0,37.0,39.0,26.0,37.0,6.0,,,,90.0,91.0,6.9,14.0,0.00964496,0,,3.0,4.0,2.0,4.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437027,home,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,False,75.0,71.0,5.0,3.0,0.0,45.0,46.0,26.0,29.0,7.0,,,,90.0,84.0,6.5,4.0,0.00845187,0,,,3.0,1.0,4.0,3.0,5.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437027,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,False,59.0,50.0,5.0,3.0,0.0,30.0,31.0,21.0,31.0,9.0,,,,90.0,81.0,6.9,16.0,0.0372293,1,,3.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.0169,,,,,,,,,,,,,,,
12437027,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,M,2,2,False,40.0,30.0,1.0,,0.0,16.0,17.0,15.0,27.0,4.0,,,,82.0,66.0,6.6,19.0,0.0871876,0,,4.0,2.0,2.0,5.0,2.0,3.0,2.0,,,2.0,,1.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,
12437027,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,34.0,27.0,,,0.0,14.0,17.0,13.0,22.0,3.0,,,,90.0,57.0,6.7,17.0,0.0340783,0,,5.0,6.0,2.0,8.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12437027,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,43.0,39.0,2.0,2.0,0.0,17.0,18.0,22.0,25.0,5.0,,,,64.0,56.0,7.4,6.0,0.168102,1,,,,,2.0,5.0,,,,,,1.0,1.0,,,2.0,,,,4.0,4.0,1.0,0.0355,2.0,,,1.0,,,,,,,,,,,
12437027,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,M,16,16,False,26.0,20.0,3.0,2.0,0.0,10.0,11.0,10.0,17.0,3.0,,,,82.0,45.0,6.8,10.0,0.00642278,0,,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
12437027,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,False,9.0,9.0,,,0.0,3.0,3.0,6.0,7.0,2.0,,,,64.0,36.0,6.7,14.0,0.00332131,3,,1.0,2.0,1.0,11.0,8.0,,,4.0,3.0,6.0,2.0,,,,,1.0,,2.0,5.0,1.0,1.0,0.2852,2.0,,,,patsondaka,2.0,,,,,,,,,
12437027,home,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,F,11,11,False,44.0,33.0,2.0,,0.0,15.0,18.0,18.0,27.0,1.0,,,,89.0,58.0,6.3,17.0,0.0200361,1,,1.0,1.0,3.0,6.0,5.0,,1.0,2.0,,,,,Bilal,El Khannouss,,1.0,,,1.0,,1.0,0.0606,3.0,,,,bilalekns_34,,,,,,,,,,
12437027,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,15.0,8.0,1.0,,0.0,,1.0,8.0,14.0,2.0,,,,90.0,24.0,6.7,10.0,0.292445,3,,,1.0,4.0,1.0,6.0,,,2.0,1.0,2.0,,3.0,,,,,,,,,1.0,0.4686,,1.0,2.0,,Vardy7,,True,2.0,2.0,0.3713,,,,,
12437027,home,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,True,31.0,28.0,,,0.0,12.0,12.0,16.0,21.0,4.0,,,,26.0,39.0,7.1,5.0,0.0121599,1,,2.0,,,,2.0,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,0.0255,,,,,,,,,1.0,0.0122,,,,,
