match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_clearanceOffLine,stat_errorLeadToAShot
12117190,home,São Paulo,Jandrei,,,jandrei,Jandrei,G,93,186.0,1016,M,874979,EUR,730944000.0,G,93,93,False,36.0,23.0,18.0,5.0,0.0,20.0,22.0,3.0,14.0,1.0,1.0,7.0,1.0,4.0,6.0,1.0,90.0,47.0,8.1,13.0,0.00044776,0,0.8975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Moreira,Moreira,,moreira,Moreira,D,45,175.0,1187,M,1175765,EUR,1085097600.0,D,30,30,False,26.0,25.0,1.0,,0.0,10.0,10.0,15.0,17.0,4.0,,2.0,2.0,,,,72.0,44.0,6.8,4.0,0.014779,1,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.016,0.0247,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Nahuel Ferraresi,,,nahuel-ferraresi,N. Ferraresi,D,32,188.0,3355,M,881215,EUR,911433600.0,D,32,32,False,50.0,47.0,4.0,2.0,0.0,34.0,35.0,13.0,15.0,,4.0,2.0,,,,,90.0,61.0,7.2,3.0,0.0112057,0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Sabino,,,sabino,Sabino,D,35,185.0,1662,M,975118,EUR,846201600.0,D,35,35,False,55.0,50.0,9.0,5.0,0.0,35.0,36.0,15.0,20.0,7.0,8.0,5.0,1.0,,,,90.0,73.0,7.6,7.0,0.00740582,0,,1.0,3.0,,,,3.0,3.0,1.0,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Patryck,,,patryck,Patryck,D,30,180.0,1405,M,1002528,EUR,1042848000.0,D,36,36,False,34.0,26.0,1.0,,0.0,14.0,18.0,13.0,17.0,5.0,1.0,2.0,,,,,90.0,56.0,6.9,13.0,0.0132244,0,,1.0,4.0,,,,4.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12117190,home,São Paulo,Marcos Antônio,,,marcos-antonio,M. Antônio,M,8,166.0,3050,M,905453,EUR,960854400.0,M,20,20,False,53.0,49.0,2.0,1.0,0.0,24.0,25.0,25.0,28.0,1.0,3.0,4.0,,,,,80.0,64.0,7.1,7.0,0.208212,0,,,2.0,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
12117190,home,São Paulo,Liziero,,,liziero,Liziero,M,28,175.0,748,M,822510,EUR,886809600.0,M,26,26,False,48.0,43.0,3.0,1.0,0.0,26.0,26.0,17.0,22.0,4.0,1.0,2.0,,,,,67.0,55.0,6.7,5.0,0.00870589,0,,,3.0,,,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Wellington Rato,,,wellington-rato,W. Rato,M,10,172.0,1278,M,865356,EUR,708825600.0,M,27,27,False,24.0,20.0,5.0,3.0,1.0,6.0,8.0,17.0,22.0,3.0,,2.0,2.0,,,,80.0,44.0,7.2,11.0,0.2612,2,,6.0,5.0,,,2.0,,,1.0,0.2231,0.0177,,,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,
12117190,home,São Paulo,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,11,174.0,2064,M,905461,EUR,965779200.0,M,11,11,False,34.0,29.0,2.0,,0.0,14.0,14.0,15.0,23.0,1.0,,2.0,,,,,90.0,46.0,6.3,12.0,0.0260596,1,,3.0,4.0,2.0,,1.0,1.0,,,0.5913,0.4613,,,,,,1.0,1.0,1.0,1.0,,1.0,True,,,,,,,,
12117190,home,São Paulo,Michel Araújo,,,michel-araujo,M. Araújo,M,15,178.0,1551,M,924857,EUR,843868800.0,M,15,15,False,22.0,22.0,2.0,2.0,0.0,7.0,7.0,15.0,15.0,4.0,1.0,3.0,,,,,72.0,32.0,7.5,3.0,0.294812,0,,,4.0,3.0,3.0,,1.0,1.0,,,,2.0,,,,,,2.0,,2.0,2.0,,,,,,,,,,
12117190,home,São Paulo,André Silva,,,andre-silva,A. Silva,F,17,181.0,2973,M,925072,EUR,865296000.0,F,17,17,False,28.0,21.0,4.0,2.0,0.0,6.0,8.0,15.0,21.0,3.0,1.0,3.0,,,,,90.0,44.0,6.8,15.0,0.0919082,3,,1.0,15.0,2.0,,2.0,,,5.0,0.6418,1.4581,7.0,,,3.0,,1.0,2.0,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,
12117190,home,São Paulo,Damián Bobadilla,,,damian-bobadilla,D. Bobadilla,M,21,181.0,3033,M,1015261,EUR,991958400.0,M,21,21,True,13.0,12.0,,,0.0,9.0,9.0,4.0,5.0,2.0,1.0,5.0,,,,,23.0,20.0,7.0,2.0,0.0408087,1,,1.0,2.0,1.0,1.0,,1.0,1.0,,0.0401,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,
12117190,home,São Paulo,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,187.0,3954,M,338937,EUR,688089600.0,D,5,5,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,,,,,18.0,12.0,6.9,2.0,0.00154307,0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12117190,home,São Paulo,Luciano,,,luciano,Luciano,M,10,181.0,8486,M,282557,EUR,737683200.0,F,10,10,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,1.0,,1.0,,,,,18.0,12.0,6.1,2.0,0.0095833,2,,,,,,,1.0,1.0,,0.5399,,,,,,,,,1.0,1.0,,2.0,,,,,luciano10,2.0,1.0,,
12117190,home,São Paulo,Ferreirinha,,,ferreira,Ferreira,M,11,176.0,8644,M,998499,EUR,883526400.0,F,47,47,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,3.0,,3.0,2.0,,,,10.0,14.0,7.1,2.0,0.00965093,2,,,1.0,1.0,1.0,1.0,,,,0.0718,0.0963,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
12117190,home,São Paulo,Erick,,,erick,Erick,F,33,173.0,1390,M,895650,EUR,881712000.0,F,33,33,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,,,,,,10.0,6.0,6.9,2.0,0.0572172,0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
12117190,home,São Paulo,Rafael,,,rafael,Rafael,G,23,192.0,4239,M,33132,EUR,614563200.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Rafinha,,,rafinha,Rafinha,D,13,172.0,1493,M,12634,EUR,494899200.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Igão,Igão,,igor-odoni-gomes,Igão,D,34,187.0,641,M,1637906,EUR,1187481600.0,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Henrique Carmo,Henrique,,henrique,Henrique,M,37,178.0,1458,M,1807899,EUR,1163030400.0,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,15,185.0,1942,M,1200730,EUR,1079395200.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,Juan Santos da Silva,,,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200.0,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117190,home,São Paulo,William Gomes,William Gomes Carvalho Santos,,william-gomes,W. Gomes,F,7,171.0,4704,M,1639250,EUR,1142380800.0,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
