match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_aerialWon,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,captain,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_lastManTackle,stat_errorLeadToAShot
14053810,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,588,M,253875,EUR,817948800,G,22,22,False,30.0,21.0,11.0,3.0,0.0,21.0,23.0,7.0,1.0,11.0,1.0,1.0,90.0,36.0,6.6,9.0,0.00020602,0,-0.0311,0.05,0.02,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053810,home,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175.0,1865,M,1388535,EUR,1149206400,D,26,26,False,34.0,32.0,,,1.0,12.0,12.0,22.0,,3.0,,,90.0,54.0,8.1,9.0,0.597657,4,,0.6,0.35,-0.11,20.0,2.0,7.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,0.2965,0.2515,1.0,-0.52,,,,,,,,,,,,,,,,,,,,,,,,
14053810,home,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1550,M,825899,EUR,922406400,D,21,21,False,87.0,81.0,5.0,2.0,0.0,24.0,25.0,62.0,2.0,5.0,,,90.0,96.0,6.8,7.0,0.0459171,2,,0.21,0.27,0.29,57.0,1.0,1.0,,,,,2.0,,1.0,,0.08,,3.0,-0.02,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14053810,home,Feyenoord,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1372,M,942213,EUR,855100800,D,4,4,False,70.0,65.0,5.0,4.0,0.0,26.0,30.0,40.0,5.0,4.0,,,90.0,76.0,6.8,5.0,0.0597953,0,,0.41,0.19,-0.09,39.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053810,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183.0,339,M,860160,EUR,872985600,D,5,5,False,34.0,27.0,2.0,1.0,0.0,7.0,7.0,27.0,,3.0,,,57.0,51.0,7.1,12.0,0.0961823,2,,0.37,0.02,0.17,20.0,1.0,3.0,,,,,2.0,1.0,1.0,2.0,0.0386,,1.0,-0.25,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14053810,home,Feyenoord,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1455,M,1121400,EUR,1065225600,M,40,40,False,62.0,56.0,1.0,1.0,0.0,8.0,10.0,52.0,,7.0,,,90.0,90.0,8.1,15.0,0.622723,6,,1.0,0.46,-0.21,48.0,1.0,7.0,6.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,0.2686,0.2819,5.0,-0.51,,7.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14053810,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177.0,8611,M,959805,EUR,992736000,M,8,8,False,21.0,16.0,2.0,1.0,0.0,4.0,4.0,17.0,,3.0,,,57.0,26.0,6.4,7.0,0.109565,0,,-0.11,0.1,-0.01,12.0,,1.0,,,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14053810,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22233,M,1218066,EUR,1013385600,M,23,23,False,33.0,27.0,1.0,1.0,0.0,5.0,6.0,27.0,,4.0,,,87.0,64.0,7.8,20.0,0.657581,5,,0.89,0.44,-0.16,22.0,11.0,6.0,5.0,3.0,1.0,1.0,1.0,,1.0,2.0,0.1978,0.0359,5.0,-0.54,,5.0,,1.0,,2.0,2.0,1.0,1.0,,,hadj.a20,3.0,,,,,,,,,,,
14053810,home,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,24.0,20.0,1.0,,0.0,4.0,4.0,20.0,1.0,1.0,,,74.0,41.0,8.4,11.0,0.563668,2,,0.42,0.23,-0.02,16.0,5.0,3.0,,,1.0,1.0,1.0,,3.0,3.0,0.7197,0.9826,6.0,0.55,,,,,2.0,2.0,,,,1.0,,,,True,1.0,,,,,,,,,
14053810,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,M,16,16,False,19.0,16.0,,,0.0,3.0,3.0,16.0,1.0,3.0,,,87.0,35.0,7.4,10.0,0.168632,3,,0.34,0.64,-0.09,13.0,3.0,4.0,3.0,2.0,,,3.0,1.0,,2.0,0.3156,,3.0,-0.28,1.0,4.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
