match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_bigChanceCreated,stat_wonTackle,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_outfielderBlock,player_sofascoreId
12117131,home,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,13.0,10.0,6.0,3.0,0.0,10.0,10.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,90.0,22.0,6.2,5.0,7.609e-05,0,-1.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117131,home,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,22.0,17.0,,,0.0,5.0,6.0,20.0,,3.0,2.0,1.0,,,,,,66.0,44.0,6.6,12.0,0.0371454,1,,14.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0254,1.0,,,,,,,,,,,,,,,,,,
12117131,home,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,64.0,54.0,9.0,4.0,0.0,28.0,30.0,34.0,3.0,4.0,2.0,6.0,,,,,,90.0,68.0,6.3,10.0,0.0208602,0,,26.0,,,4.0,,,,1.0,,1.0,2.0,,,,,True,1.0,1.0,,,,,,,,,,,,,
12117131,home,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,False,70.0,59.0,9.0,4.0,0.0,31.0,35.0,35.0,1.0,3.0,,5.0,,,,,,90.0,80.0,6.0,12.0,0.0418455,0,,28.0,,,10.0,1.0,,,2.0,,,3.0,,,,,,4.0,2.0,2.0,,,,,,,,,,,,
12117131,home,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,False,56.0,51.0,2.0,1.0,1.0,25.0,26.0,42.0,1.0,7.0,1.0,5.0,,,,,,90.0,89.0,6.9,20.0,0.312439,0,,28.0,12.0,2.0,9.0,6.0,2.0,,1.0,1.0,2.0,2.0,,2.0,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,
12117131,home,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,False,61.0,59.0,3.0,2.0,0.0,29.0,30.0,33.0,,2.0,,7.0,,,,,,73.0,68.0,7.0,3.0,0.0267612,1,,31.0,2.0,1.0,3.0,,,,,,,,0.0103,2.0,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,
12117131,home,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,False,65.0,55.0,11.0,7.0,0.0,12.0,12.0,60.0,,2.0,2.0,3.0,,,,,,90.0,87.0,7.3,21.0,0.267571,3,,43.0,7.0,,5.0,1.0,1.0,,,1.0,,1.0,0.1084,1.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,0.3596,,,,,,
12117131,home,Athletico,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,M,90,90,False,10.0,5.0,1.0,,0.0,1.0,1.0,9.0,1.0,3.0,,3.0,,,,,,45.0,19.0,6.5,10.0,0.00467535,1,,4.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,,0.064,,Emersonn,,,1.0,,,,,,3.0,,,,,,,,
12117131,home,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,27.0,21.0,1.0,1.0,0.0,3.0,3.0,26.0,,8.0,1.0,4.0,,,,,,90.0,45.0,7.6,8.0,0.0274695,4,,18.0,2.0,,5.0,1.0,1.0,2.0,,,5.0,1.0,0.3238,4.0,,,,1.0,3.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,
12117131,home,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,M,20,20,False,17.0,14.0,,,0.0,3.0,3.0,14.0,2.0,3.0,,2.0,,,,,,73.0,33.0,6.7,8.0,0.0329016,3,,11.0,,,8.0,1.0,,,,1.0,,,0.074,,,,,4.0,,1.0,,1.0,1.0,3.0,2.0,0.0784,,1.0,,,,
