match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_accurateCross,stat_keyPass,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10408281,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,186,89434,M,1085381,EUR,992995200,F,15,15,False,28.0,23.0,1.0,,7.0,8.0,16.0,20.0,1.0,5.0,2.0,,,,,87.0,39.0,8.9,7.0,1.0483,1.3036,0.0296099,2,,Nicolas Jackson,,11,,1.0,4.0,1.0,2.0,2.0,,,1.0,,1.0,NJackson11,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,2.0,,,,
10408281,home,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,185,3950,M,344847,EUR,714355200,D,12,12,True,10.0,10.0,,,5.0,5.0,5.0,5.0,,2.0,2.0,,,,,21.0,17.0,6.7,2.0,0.0,0.0,0.00111819,0,,,,22,,,,,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,
10408281,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,179,517,M,1088565,EUR,971827200,M,39,39,True,9.0,9.0,,,4.0,4.0,5.0,5.0,,,2.0,,,,,21.0,11.0,6.5,,0.0,0.0,0.00447924,0,,Ramón Terrats,,14,,,2.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10408281,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,F,11,11,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,2.0,,,,,,21.0,12.0,6.6,4.0,0.0601,0.0,0.231701,1,,,,19,,,2.0,,3.0,2.0,,,,,,chukwuezesamuel8,,,,,1.0,,,,1.0,,,,,,,,,,
10408281,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,174,9564,M,910031,EUR,995587200,M,16,16,True,5.0,4.0,,,,,4.0,6.0,,,2.0,,,,,3.0,8.0,,3.0,0.0,0.0,0.0791426,0,,,,10,1.0,,1.0,,,,,,,,1.0,alexbaena,,1.0,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Jorge Pascual,jorge-pascual,J. Pascual,F,183,263,M,1142260,EUR,1049846400,F,43,43,True,5.0,3.0,,,,,3.0,5.0,,,,,,,,3.0,6.0,,3.0,0.0,0.0,0.00383353,0,,,,19,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,12,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,juanfoyth,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,184,576,M,797290,EUR,829008000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,187,342,M,16701,EUR,584582400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,home,Villarreal,Haissem Hassan,haissem-hassan,H. Hassan,M,173,5683,M,942836,EUR,1013126400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,186,1063,M,341097,EUR,729561600,G,1,1,False,22.0,13.0,14.0,6.0,8.0,11.0,5.0,11.0,,,11.0,,,2.0,5.0,90.0,35.0,7.1,9.0,0.0,0.0,0.00235069,0,0.0918,,,23,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,6.0,4.0,
10408281,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,174,127,M,800403,EUR,735523200,D,20,20,False,13.0,8.0,,,5.0,7.0,4.0,9.0,,2.0,5.0,,,,,64.0,25.0,6.2,9.0,0.0,0.0,0.0277573,0,,,,20,3.0,1.0,3.0,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,
10408281,away,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,182,89,M,260097,EUR,608515200,D,23,23,False,27.0,23.0,5.0,4.0,13.0,15.0,10.0,13.0,1.0,2.0,2.0,,,,,90.0,40.0,6.7,9.0,0.0,0.0,0.00657379,0,,,,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
10408281,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,182,166,M,355046,EUR,861235200,D,25,25,False,28.0,26.0,2.0,1.0,14.0,14.0,12.0,14.0,1.0,6.0,5.0,,,,,90.0,38.0,7.1,2.0,0.0598,0.0,0.0028358,1,,,,3,,,,,,,2.0,1.0,4.0,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10408281,away,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,172,656,M,542634,EUR,694569600,D,22,22,False,37.0,21.0,9.0,3.0,7.0,12.0,16.0,31.0,,1.0,7.0,1.0,,,,90.0,68.0,5.0,24.0,0.0496,0.0,0.0733456,2,,,,22,6.0,,7.0,1.0,1.0,,4.0,3.0,1.0,1.0,2.0,,,3.0,,,2.0,2.0,2.0,True,1.0,1.0,,,,,,,,,2.0
10408281,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,184,174,M,352486,EUR,792374400,M,11,11,False,19.0,12.0,2.0,1.0,8.0,12.0,5.0,11.0,2.0,12.0,6.0,,,,,90.0,49.0,6.8,18.0,0.118,0.5449,0.0242365,2,,,,14,4.0,,7.0,2.0,7.0,4.0,,,,,3.0,,,,,2.0,2.0,1.0,,,,,6.0,,,,,,,,
10408281,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,182,258,M,316170,EUR,733190400,M,17,17,False,24.0,19.0,2.0,,11.0,12.0,8.0,12.0,2.0,4.0,5.0,,,,,82.0,35.0,6.1,5.0,0.5388,0.2256,0.005298,3,,,,8,,,2.0,,,,2.0,,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,2.0,,1.0,,,,,,,,
10408281,away,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,174,81,M,376382,EUR,858470400,M,24,24,False,12.0,10.0,2.0,1.0,5.0,6.0,5.0,6.0,2.0,4.0,4.0,,,,,45.0,21.0,6.6,3.0,0.0,0.0,0.0045084,0,,,,6,,,2.0,1.0,,,2.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10408281,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,185,175,M,329563,EUR,698198400,M,7,7,False,28.0,23.0,1.0,1.0,9.0,10.0,14.0,18.0,4.0,9.0,6.0,,,,,90.0,46.0,7.2,10.0,0.5296,0.3196,0.263543,3,,,,19,,2.0,7.0,,2.0,1.0,,,2.0,1.0,3.0,,,3.0,1.0,1.0,1.0,,4.0,,1.0,1.0,2.0,,2.0,,,,,,
10408281,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,185,229,M,141945,EUR,675475200,F,19,19,False,18.0,14.0,,,7.0,7.0,7.0,12.0,1.0,1.0,2.0,,,,,70.0,24.0,6.7,7.0,0.0901,0.0467,0.0369027,2,,,,14,1.0,4.0,6.0,,1.0,,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
10408281,away,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,177,22829,M,344953,EUR,816825600,F,10,10,False,11.0,9.0,2.0,2.0,2.0,3.0,7.0,10.0,,,3.0,,,,,70.0,25.0,6.1,12.0,0.2406,0.2008,0.0267988,1,,,,77,2.0,1.0,7.0,4.0,2.0,,,,,,2.0,theo_bongonda,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,
10408281,away,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,180,243,M,259339,EUR,673056000,M,4,4,True,33.0,29.0,5.0,3.0,13.0,14.0,16.0,21.0,,2.0,4.0,,,,,45.0,41.0,6.3,8.0,0.0,0.0,0.0199571,0,,,,4,2.0,,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,
10408281,away,Cádiz,Jose Antonio de la Rosa,de-la-rosa-jose-antonio,J. A. d. l. Rosa,M,174,70,M,1489420,EUR,1090972800,F,42,42,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,3.0,1.0,,,,,26.0,9.0,6.6,3.0,0.0,0.0,0.00819412,0,,José Antonio de la Rosa,,19,,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,
10408281,away,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,186,307,M,27838,EUR,493344000,F,18,18,True,6.0,3.0,,,1.0,1.0,2.0,6.0,1.0,1.0,,,,,,20.0,10.0,7.0,4.0,0.0824,0.0,0.138838,1,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,
10408281,away,Cádiz,Francisco Mwepu,francisco-mwepu,F. Mwepu,F,178,181,M,1064299,EUR,951782400,M,41,41,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,20.0,5.0,6.6,,0.0,0.0,0.00066397,0,,Francisco Mwepu,,15,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,José Mari,jose-mari,J. Mari,M,181,49,M,141997,EUR,565747200,M,6,6,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,8.0,6.0,6.8,1.0,0.0443,0.0953,2.226e-05,1,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10408281,away,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,189,104,M,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,David Gil,david-gil,D. Gil,G,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,172,405,M,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,188,162,M,921621,EUR,898992000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Raúl Parra,raul-parra,R. Parra,D,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Carlos García,carlos-garcia,C. García,D,188,21,M,1084423,EUR,962928000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Carlos,García,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408281,away,Cádiz,Youba Diarra,youba-diarra,Y. Diarra,M,178,192,M,924369,EUR,890697600,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
