match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11693209,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19294,M,malogst,996958,EUR,1053302400,D,27,27,True,25.0,24.0,1.0,1.0,17.0,18.0,7.0,7.0,1.0,2.0,,,29.0,33.0,6.8,2.0,1,,,,,2.0,3.0,,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,
11693209,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79211,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,True,13.0,12.0,,,8.0,9.0,4.0,4.0,,,,,14.0,13.0,6.5,1.0,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Alex Matos,matos-alex,A. Matos,M,28,175,564,M,,1186050,EUR,1096761600,F,52,52,True,1.0,1.0,,,1.0,1.0,,,,,,,3.0,4.0,,1.0,0,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40319,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8557,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Leo Castledine,leo-castledine,L. Castledine,M,23,175,1265,M,,1142185,EUR,1124496000,M,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6765,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,0,Deivid Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Leopold Wahlstedt,leopold-wahlstedt,L. Wahlstedt,G,22,190,85,M,,932029,EUR,931046400,G,12,12,False,38.0,35.0,6.0,4.0,32.0,34.0,3.0,4.0,5.0,8.0,2.0,5.0,90.0,53.0,7.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
11693209,away,Blackburn Rovers,Callum Brittain,callum-brittain,C. Brittain,D,2,178,64,M,,828620,EUR,889660800,D,2,2,False,47.0,39.0,6.0,4.0,21.0,25.0,18.0,23.0,1.0,5.0,,,90.0,76.0,6.0,14.0,0,,,,1.0,6.0,6.0,2.0,,,,3.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,,,,2.0,,,,,,,,,,1.0
11693209,away,Blackburn Rovers,James Hill,james-hill,J. Hill,D,23,184,569,M,,1156586,EUR,1010620800,D,4,4,False,51.0,43.0,7.0,3.0,39.0,43.0,4.0,9.0,3.0,6.0,,,90.0,68.0,7.4,9.0,1,,,,1.0,2.0,5.0,1.0,1.0,,3.0,3.0,2.0,,1.0,1.0,,,,1.0,2.0,,,,,4.0,,,,,,,,,
11693209,away,Blackburn Rovers,Hayden Carter,hayden-carter,H. Carter,D,17,188,50,M,,970437,EUR,945388800,D,17,17,False,23.0,19.0,2.0,,18.0,21.0,1.0,2.0,4.0,3.0,,,61.0,32.0,6.5,4.0,0,,,,,3.0,,,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,
11693209,away,Blackburn Rovers,Harry Pickering,harry-pickering,H. Pickering,D,3,185,60,M,,845571,EUR,914889600,D,3,3,False,37.0,33.0,5.0,4.0,22.0,24.0,11.0,14.0,,3.0,,,90.0,45.0,5.8,9.0,0,,,,1.0,9.0,,3.0,,,,,,,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,
11693209,away,Blackburn Rovers,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5813,M,,1109771,EUR,1076025600,M,23,23,False,55.0,43.0,10.0,7.0,22.0,27.0,22.0,29.0,2.0,7.0,,,90.0,70.0,7.3,15.0,0,,,,1.0,2.0,5.0,,,,3.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
11693209,away,Blackburn Rovers,Dilan Markanday,dilan-markanday,D. Markanday,M,24,167,275,M,,966554,EUR,998265600,M,18,18,False,19.0,12.0,,,4.0,5.0,8.0,15.0,2.0,5.0,,,62.0,33.0,6.4,12.0,2,,,,1.0,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,,,3.0,,,,,,,,,,
11693209,away,Blackburn Rovers,Lewis Travis,lewis-travis,L. Travis,M,27,183,103,M,,864918,EUR,876960000,M,27,27,False,33.0,27.0,3.0,1.0,13.0,15.0,15.0,20.0,3.0,1.0,,,90.0,55.0,6.5,14.0,0,,,True,2.0,10.0,6.0,4.0,,,,6.0,3.0,2.0,,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,
11693209,away,Blackburn Rovers,Andrew Moran,moran-andrew,A. Moran,M,23,177,506,M,,1005706,EUR,1066176000,M,24,24,False,33.0,30.0,1.0,1.0,13.0,14.0,17.0,19.0,,7.0,,,74.0,48.0,7.0,7.0,1,,,,,6.0,5.0,2.0,1.0,,2.0,,,1.0,3.0,1.0,,2.0,2.0,1.0,,,,,3.0,,,,1.0,,,,,,
11693209,away,Blackburn Rovers,Harry Leonard,harry-leonard,H. Leonard,F,27,184,108,M,,1141108,EUR,1070928000,F,20,20,False,16.0,14.0,,,7.0,8.0,7.0,8.0,,,,,74.0,24.0,6.6,7.0,1,,,,,5.0,1.0,,1.0,,,1.0,,2.0,,,2.0,,,1.0,,,,,3.0,,,,,,,,,,
11693209,away,Blackburn Rovers,Jake Garrett,jake-garrett,J. Garrett,M,34,188,40,M,,1014507,EUR,1047254400,F,30,30,False,18.0,16.0,1.0,,3.0,3.0,13.0,17.0,,1.0,,,90.0,32.0,7.1,6.0,1,,,,2.0,4.0,5.0,,1.0,,,3.0,2.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,
11693209,away,Blackburn Rovers,Scott Wharton,scott-wharton,S. Wharton,D,16,182,40,M,,845723,EUR,875836800,D,16,16,True,18.0,15.0,2.0,,14.0,14.0,1.0,4.0,2.0,1.0,,,29.0,22.0,6.5,3.0,0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170,698,M,,1063015,EUR,1009497600,M,10,10,True,15.0,13.0,1.0,,6.0,7.0,8.0,10.0,,4.0,,,28.0,22.0,6.7,5.0,0,Tyrhys Dolan,,,2.0,1.0,2.0,,,,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11693209,away,Blackburn Rovers,Arnór Sigurðsson,arnor-sigurdsson,A. Sigurðsson,M,8,177,376,M,,841399,EUR,926726400,M,7,7,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,16.0,8.0,6.8,,1,,,,,1.0,4.0,1.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,
11693209,away,Blackburn Rovers,Niall Ennis,niall-ennis,N. Ennis,F,9,178,100,M,,826138,EUR,927158400,F,14,14,True,1.0,1.0,,,1.0,1.0,,,,,,,16.0,2.0,6.4,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11693209,away,Blackburn Rovers,Joe Hilton,joe-hilton,J. Hilton,G,25,195,28,M,,970349,EUR,939600000,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Joe Rankin-Costello,joe-rankin-costello,J. Rankin-Costello,D,26,183,69,M,,905789,EUR,932947200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Patrick Gamble,gamble-patrick,P. Gamble,D,,190,7,M,,1109773,EUR,1065312000,D,15,15,True,,,,,,,,,,,,,,,,,0,Patrick,Gamble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Sondre Tronstad,sondre-tronstad,S. Trondstad,M,6,173,149,M,,228374,EUR,809395200,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693209,away,Blackburn Rovers,Jake Thomas Batty,jake-thomas-batty,J. T. Batty,M,26,176,21,M,,1427091,EUR,1112659200,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
