match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
10433820,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,True,13.0,9.0,7.0,3.0,8.0,8.0,1.0,5.0,1.0,9.0,1.0,90.0,22.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433820,home,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1897,M,99519,EUR,663897600,D,3,3,False,,69.0,61.0,5.0,3.0,26.0,28.0,37.0,46.0,2.0,9.0,,90.0,90.0,7.7,12.0,0,1.0,5.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10433820,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183.0,128,M,913994,EUR,883612800,D,4,4,False,,57.0,49.0,4.0,2.0,25.0,30.0,24.0,27.0,2.0,8.0,,90.0,67.0,7.3,8.0,0,,,,2.0,2.0,3.0,4.0,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433820,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180.0,4102,M,981483,EUR,962928000,D,18,18,False,,78.0,72.0,2.0,2.0,34.0,36.0,39.0,44.0,1.0,3.0,,90.0,96.0,7.6,9.0,0,,2.0,1.0,,,1.0,4.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
10433820,home,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177.0,456,M,846087,EUR,950227200,M,34,34,False,,79.0,71.0,,,35.0,38.0,36.0,41.0,1.0,6.0,,90.0,88.0,7.4,9.0,1,1.0,,,2.0,,6.0,3.0,1.0,,,2.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
10433820,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,M,19,19,False,,41.0,33.0,3.0,2.0,11.0,12.0,22.0,32.0,1.0,4.0,,89.0,62.0,6.9,13.0,2,,3.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,
10433820,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,355024,EUR,804643200,M,29,29,False,,55.0,47.0,2.0,,16.0,20.0,31.0,39.0,1.0,10.0,,90.0,78.0,6.7,16.0,3,,4.0,,1.0,1.0,7.0,5.0,4.0,1.0,,3.0,1.0,3.0,,,,,1.0,,2.0,,,2.0,1.0,1.0,,,,
10433820,home,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183.0,1354,,25985,EUR,554342400,M,17,17,False,,66.0,57.0,7.0,6.0,17.0,18.0,41.0,52.0,,8.0,,74.0,81.0,7.3,14.0,3,,4.0,1.0,,1.0,4.0,5.0,2.0,1.0,,3.0,2.0,,1.0,1.0,,,,,,,,3.0,1.0,,,,,
10433820,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183.0,173,M,1138095,EUR,1054857600,M,72,72,False,,31.0,23.0,2.0,2.0,4.0,5.0,20.0,33.0,,1.0,,66.0,51.0,6.8,20.0,0,,7.0,1.0,,1.0,4.0,5.0,3.0,2.0,,2.0,2.0,,1.0,,Arif Bosluk,,2.0,,5.0,,,,1.0,,,,,
10433820,home,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186.0,1052,M,805245,EUR,839980800,F,30,30,False,,22.0,17.0,1.0,1.0,3.0,3.0,14.0,21.0,3.0,2.0,,74.0,36.0,7.0,8.0,2,,2.0,,,1.0,4.0,4.0,,2.0,,,,4.0,1.0,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,
