match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_fouls,captain,stat_clearanceOffLine,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalOffside,player_firstName,player_lastName,stat_ownGoals,stat_bigChanceCreated,stat_bigChanceMissed
11352626,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,18.0,5.0,15.0,3.0,3.0,6.0,2.0,12.0,1.0,11.0,3.0,3.0,3.0,1.0,90.0,33.0,6.7,13.0,0.0,0.0,0.00041842,0,-0.7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,47.0,39.0,2.0,,14.0,15.0,28.0,36.0,3.0,4.0,,,,,90.0,93.0,7.2,16.0,0.1029,0.0,0.136064,1,,nelsonsemedo50,4.0,3.0,1.0,1.0,4.0,11.0,1.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,46.0,40.0,8.0,4.0,28.0,29.0,12.0,18.0,5.0,4.0,,,,,90.0,59.0,6.6,8.0,0.0607,0.0,0.0073787,1,,,1.0,,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
11352626,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,40.0,33.0,10.0,4.0,27.0,29.0,6.0,11.0,4.0,6.0,,,,,90.0,51.0,6.3,9.0,0.025,0.0,0.00288446,1,,,,,1.0,,3.0,1.0,,1.0,,,,,2.0,1.0,,1.0,,1.0,1.0,True,,,,,,,,,,,
11352626,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,23.0,19.0,3.0,1.0,12.0,12.0,7.0,12.0,4.0,4.0,,,,,66.0,44.0,7.4,11.0,0.0,0.0,0.0533961,0,,r_aitnouri,1.0,,,,3.0,3.0,,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,
11352626,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,34.0,30.0,2.0,1.0,14.0,16.0,16.0,18.0,2.0,5.0,,,,,90.0,54.0,7.1,7.0,0.008,0.0,0.00720978,1,,joaogomes.01,,,1.0,,6.0,7.0,2.0,1.0,2.0,1.0,,,2.0,6.0,5.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,
11352626,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,27.0,22.0,3.0,1.0,16.0,18.0,6.0,10.0,1.0,9.0,,,,,78.0,42.0,7.1,7.0,0.0401,0.0,0.0024548,1,,,1.0,,1.0,1.0,4.0,6.0,2.0,,,,,,2.0,5.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,
11352626,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,M,11,11,False,17.0,14.0,,,6.0,7.0,8.0,10.0,,3.0,,,,,60.0,25.0,6.8,8.0,0.1146,0.0511,0.00519759,1,,Hwangso,,,1.0,,5.0,1.0,1.0,,3.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,
11352626,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,False,20.0,17.0,,,9.0,9.0,8.0,12.0,1.0,3.0,,,,,77.0,35.0,6.5,9.0,0.0407,0.0,0.00556707,1,,,1.0,,2.0,1.0,6.0,4.0,,,5.0,2.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,
11352626,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,26.0,22.0,,,9.0,11.0,16.0,21.0,,6.0,,,,,90.0,45.0,7.4,12.0,0.0273,0.0,0.734673,1,,pedroneto_30,6.0,3.0,,,5.0,5.0,,1.0,6.0,4.0,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,4.0,,,1.0,,,,,,
11352626,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,False,13.0,10.0,,,3.0,4.0,7.0,9.0,,3.0,,,,,61.0,27.0,7.0,9.0,0.0942,0.0237,0.0656199,2,,Cunha,,,1.0,1.0,4.0,6.0,,1.0,5.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,
11352626,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,12.0,9.0,1.0,1.0,3.0,4.0,6.0,8.0,2.0,1.0,,,,,30.0,18.0,6.5,4.0,0.1158,0.0,0.0491656,1,,,,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
11352626,home,Wolverhampton,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,9,9,True,9.0,7.0,,,3.0,3.0,4.0,6.0,,2.0,,,,,29.0,19.0,6.4,8.0,0.0,0.0,0.00319193,0,,fabio.silva,,,2.0,2.0,4.0,3.0,,,2.0,,,,,1.0,1.0,4.0,,,,,,,,,,1.0,,,,,
11352626,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,17,17,True,10.0,7.0,,,6.0,8.0,1.0,3.0,,1.0,,,,,24.0,18.0,5.8,5.0,0.0,0.0,0.00028286,0,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,
11352626,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,19.0,16.0,2.0,,7.0,9.0,9.0,10.0,,2.0,,,,,13.0,19.0,6.2,3.0,0.0,0.0,0.00265658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,1.0,,,,,12.0,7.0,6.3,,0.0,0.0,0.00216137,0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352626,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,home,Wolverhampton,Saša Kalajdžić,sasa-kalajdzic,S. Kalajdžić,F,10,200,1158,M,870038,EUR,868233600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352626,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,35.0,30.0,8.0,4.0,28.0,31.0,2.0,4.0,,8.0,,,1.0,,90.0,41.0,6.4,5.0,0.0,0.0,0.00160768,0,-0.9252,AlissonBecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
