match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_challengeLost,stat_goals
12514164,home,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,F,57,57,False,35.0,29.0,5.0,2.0,0.0,6.0,6.0,35.0,2.0,,,,,90.0,59.0,7.5,13.0,0.360631,1,,Geovany,Quenda,26.0,,1.0,5.0,5.0,4.0,2.0,1.0,1.0,,1.0,,,,2.0,0.0654,,,,1.0,3.0,6.0,3.0,,1.0,,,,1.0,GeoQuenda07,1.0,
12514164,home,Sporting CP,Conrad Harder,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,7.0,5.0,,,0.0,1.0,2.0,7.0,1.0,,,,,23.0,14.0,6.6,7.0,0.00425808,0,,,,4.0,,,3.0,1.0,,,,,3.0,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,
12514164,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,True,11.0,10.0,1.0,,0.0,9.0,9.0,2.0,,,,,,17.0,13.0,6.5,1.0,0.00066091,0,,Ousmane,Diomande,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,ousdiomande,,
12514164,home,Sporting CP,Henrique Arreiol,henrique-arreiol,H. Arreiol,M,6,187,383,M,1158190,EUR,1119312000,M,81,81,True,3.0,3.0,,,0.0,3.0,3.0,,2.0,,,,,10.0,3.0,6.5,,1.927e-05,0,,Henrique Arreiol,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Vladan Kovačević,vladan-kovacevic,V. Kovačević,G,1,191,1483,M,857997,EUR,892252800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Miguel Alves,miguel-monteiro-alves,M. Alves,D,66,187,129,M,1403115,EUR,1135900800,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,home,Sporting CP,Mauro Couto,couto-mauro,M. Couto,F,78,170,360,M,1402589,EUR,1132012800,F,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,César Dutra,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,19.0,10.0,17.0,8.0,0.0,6.0,6.0,13.0,10.0,,1.0,2.0,4.0,90.0,29.0,6.7,10.0,0.00105567,0,0.3123,,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12514164,away,Boavista,Pedro Gomes,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,D,15,15,False,12.0,7.0,2.0,1.0,0.0,4.0,6.0,6.0,1.0,1.0,,,,72.0,23.0,5.7,5.0,0.00056121,0,,Pedro Gomes,,3.0,,1.0,,3.0,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
12514164,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,21.0,15.0,9.0,3.0,0.0,9.0,10.0,11.0,6.0,,,,,90.0,36.0,6.4,7.0,0.00420211,0,,,,6.0,2.0,1.0,6.0,3.0,,,9.0,2.0,1.0,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,2.0,
12514164,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,24.0,22.0,5.0,4.0,0.0,9.0,9.0,17.0,6.0,,,,,90.0,37.0,6.4,5.0,0.016241,1,,Filipe,Ferreira,13.0,2.0,,3.0,,,,6.0,,1.0,,,1.0,,1.0,0.022,,,,,,2.0,,,1.0,,,,,,,
12514164,away,Boavista,Augusto Dabo,dabo-augusto,A. Dabo,D,27,186,77,M,1394721,EUR,1079136000,D,25,25,False,12.0,6.0,2.0,,1.0,1.0,4.0,8.0,1.0,,,,,72.0,36.0,6.5,10.0,0.00744109,0,,,,5.0,,1.0,3.0,1.0,1.0,,5.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,
12514164,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,17.0,13.0,3.0,2.0,1.0,4.0,5.0,17.0,2.0,,,,,90.0,27.0,7.2,8.0,0.0938689,0,,,,11.0,,,2.0,3.0,1.0,,,2.0,,1.0,,1.0,,,,,,,2.0,2.0,5.0,2.0,,,,,,1.0,,1.0,
12514164,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,40.0,31.0,5.0,1.0,0.0,12.0,13.0,27.0,4.0,,,,,90.0,69.0,7.0,11.0,0.0178342,2,,,,19.0,,,3.0,9.0,,,5.0,3.0,2.0,6.0,1.0,1.0,,1.0,0.1772,0.5975,,,2.0,,,,1.0,1.0,True,1.0,,,,2.0,
12514164,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,19.0,15.0,2.0,2.0,0.0,9.0,10.0,10.0,6.0,,,,,90.0,37.0,6.6,7.0,0.00412195,0,,Joel Silva,,6.0,1.0,,4.0,5.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,2.0,
12514164,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,M,70,70,False,18.0,10.0,1.0,1.0,0.0,2.0,3.0,19.0,3.0,,,,,89.0,38.0,7.2,15.0,0.292654,2,,,,10.0,4.0,2.0,9.0,4.0,1.0,,3.0,,4.0,2.0,1.0,2.0,,3.0,0.0615,0.0845,,1.0,,2.0,4.0,2.0,,,,,,1.0,,1.0,1.0
12514164,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,F,10,10,False,25.0,20.0,1.0,,0.0,12.0,13.0,12.0,,,,,,90.0,35.0,6.5,8.0,0.00553902,0,,,,8.0,2.0,2.0,3.0,4.0,,,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
12514164,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,15.0,11.0,,,0.0,6.0,7.0,8.0,2.0,,,,,90.0,26.0,7.5,8.0,0.00554387,2,,,,5.0,4.0,2.0,8.0,6.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,2.0,0.3476,0.4964,,1.0,,1.0,,,,,,,2.0,,,2.0,1.0
12514164,away,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,True,4.0,4.0,,,0.0,2.0,2.0,2.0,1.0,,,,,18.0,8.0,6.5,2.0,0.00152058,0,,Gonçalo Miguel,Cardoso de Almeida,2.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,2,2,True,6.0,6.0,,,0.0,3.0,3.0,3.0,,,,,,18.0,8.0,6.5,,0.00291299,1,,,,3.0,,,1.0,,,,,,,,,,,1.0,0.034,,,,,,,,,1.0,,,,,,,
12514164,away,Boavista,Manuel Namora,manuel-namora,M. Namora,F,,180,28,M,892423,EUR,887241600,F,17,17,True,,,,,0.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Tomás Silva,tomas-silva,T. Silva,D,75,175,24,M,1906695,EUR,1148515200,D,75,75,True,,,,,,,,,,,,,,,,,,,0,,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Alexandre Marques,alexandre-marques,A. Marques,D,73,186,30,M,1896794,EUR,1130025600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,Alexandre Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Marco Ribeiro,marco-ribeiro,M. Ribeiro,M,88,188,22,M,1517734,EUR,1118707200,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,Marco Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,João Barros,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,,,,,,,,,,,,,,,,,,,0,,João Barros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514164,away,Boavista,Tiago Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,Tiago,Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
