match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_expectedGoals,captain,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_errorLeadToAShot,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12436568,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,35.0,24.0,13.0,3.0,0.0,21.0,23.0,3.0,12.0,11.0,2.0,4.0,90.0,46.0,6.9,11.0,0.00178746,0,0.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436568,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,16.0,13.0,2.0,,0.0,12.0,13.0,1.0,3.0,6.0,,,67.0,32.0,6.6,7.0,0.00014767,0,,,,1.0,4.0,6.0,8.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12436568,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,31.0,29.0,1.0,,0.0,24.0,25.0,5.0,6.0,3.0,,,90.0,45.0,6.6,3.0,0.00151686,1,,,,1.0,2.0,2.0,5.0,,,,4.0,,2.0,1.0,,1.0,1.0,,1.0,0.0548,,,,,,,,,,,,,,,,,
12436568,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,49.0,44.0,8.0,4.0,0.0,38.0,39.0,6.0,10.0,2.0,,,90.0,56.0,6.8,5.0,0.0322202,0,,,,,1.0,,1.0,,,,5.0,,,,,,,,,,True,2.0,,,,,,,,,,,,,,,
12436568,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,42.0,32.0,5.0,2.0,1.0,22.0,29.0,11.0,16.0,8.0,,,90.0,60.0,6.9,14.0,0.266284,2,,,,1.0,1.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,2.0,0.1684,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,
12436568,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,28.0,24.0,,,0.0,18.0,21.0,6.0,7.0,3.0,,,83.0,40.0,6.3,9.0,0.0118632,1,,,,,,4.0,3.0,1.0,2.0,,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,0.0831,,,,,,,,1.0,,,,,,,,,
12436568,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,30.0,26.0,2.0,1.0,0.0,13.0,14.0,13.0,16.0,3.0,,,67.0,41.0,7.0,5.0,0.0312679,1,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.1016,,2.0,,,,,1.0,1.0,1.0,1.0,0.5211,,,,,,
12436568,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,24.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,21.0,3.0,,,90.0,36.0,7.1,17.0,0.387388,0,,,,,,6.0,3.0,,1.0,2.0,,,1.0,,3.0,2.0,3.0,1.0,,,,,2.0,,1.0,,3.0,,,,,,,,,,
12436568,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,31.0,25.0,5.0,2.0,1.0,13.0,15.0,13.0,18.0,4.0,,,90.0,51.0,7.0,13.0,0.626975,2,,,,,,7.0,4.0,,1.0,4.0,2.0,,2.0,,2.0,1.0,3.0,,,0.0543,,,2.0,1.0,1.0,,2.0,,1.0,1.0,0.0151,1.0,,,,,
12436568,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,12.0,10.0,2.0,1.0,0.0,7.0,7.0,3.0,6.0,6.0,,,66.0,28.0,7.3,10.0,0.0059303,2,,,,,,5.0,3.0,,2.0,2.0,,,1.0,1.0,3.0,2.0,1.0,,1.0,0.4702,,,1.0,,,,1.0,,,1.0,0.8529,,1.0,,,,
