match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_keyPass,stat_dispossessed,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_goals
11453167,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,11,11,True,9.0,7.0,,,2.0,3.0,6.0,,2.0,,,,,,20.0,10.0,6.7,2.0,0,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11453167,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,8.0,5.0,6.5,1.0,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,0,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,78,185.0,15,M,1473395,EUR,1101513600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,Khalid Al-Asiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,Nawaf Al Ghulaimish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600,G,1,1,False,26.0,21.0,15.0,10.0,18.0,19.0,7.0,2.0,5.0,1.0,2.0,2.0,,,90.0,33.0,7.1,5.0,0,,,3.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,Munir,,,
11453167,away,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,37.0,24.0,6.0,2.0,13.0,18.0,21.0,2.0,2.0,,,,,,90.0,58.0,6.6,19.0,0,,,12.0,2.0,,1.0,2.0,,2.0,1.0,,,,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,
11453167,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,49.0,39.0,12.0,6.0,29.0,30.0,19.0,6.0,8.0,,,,,,90.0,68.0,7.3,12.0,0,,,10.0,,,2.0,3.0,1.0,,,,,,1.0,1.0,2.0,4.0,1.0,,,,,2.0,,,,,,,,
11453167,away,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,156401,EUR,612835200,D,6,6,False,49.0,38.0,12.0,8.0,28.0,34.0,15.0,4.0,,,,,,,90.0,57.0,6.8,11.0,1,,,10.0,,3.0,5.0,4.0,2.0,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,27.0,20.0,2.0,,10.0,12.0,18.0,4.0,5.0,,,,,,90.0,64.0,7.0,17.0,1,Hawsawi Islam Ahmed,,11.0,3.0,1.0,4.0,5.0,,4.0,2.0,,3.0,3.0,3.0,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,
11453167,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,26.0,22.0,3.0,2.0,8.0,9.0,18.0,1.0,5.0,,,,,,90.0,48.0,6.9,12.0,0,,,15.0,1.0,,8.0,10.0,2.0,2.0,2.0,,1.0,,2.0,,,1.0,7.0,1.0,,,,,2.0,6.0,,,,,,
11453167,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,30.0,29.0,2.0,2.0,21.0,22.0,9.0,2.0,3.0,,,,,,80.0,40.0,6.7,2.0,0,,,8.0,1.0,1.0,8.0,4.0,2.0,1.0,1.0,,1.0,,,5.0,1.0,,1.0,,,,,1.0,1.0,,True,,,,,
11453167,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,60.0,50.0,9.0,6.0,27.0,30.0,34.0,,8.0,,,,,,88.0,71.0,7.1,15.0,0,,,23.0,4.0,1.0,1.0,5.0,,2.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,
11453167,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,F,24,24,False,13.0,9.0,1.0,1.0,6.0,6.0,8.0,,4.0,,,,,,63.0,23.0,6.8,12.0,1,Abdulaziz Noor,,3.0,1.0,,6.0,3.0,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,
11453167,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,8.0,5.0,,,2.0,3.0,5.0,1.0,1.0,,,,,,90.0,18.0,7.0,6.0,3,,,3.0,,1.0,1.0,3.0,,,,,,,3.0,,1.0,,2.0,,,3.0,,1.0,,,,,,,2.0,
11453167,away,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,F,23,23,False,25.0,17.0,4.0,1.0,9.0,13.0,12.0,1.0,7.0,,,,,,90.0,35.0,6.2,12.0,0,,,8.0,,1.0,4.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,
11453167,away,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,1399139,EUR,1082764800,F,11,11,True,6.0,4.0,,,2.0,3.0,4.0,,2.0,,,,,,27.0,13.0,6.6,3.0,1,Sultan Al Akouz,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,
11453167,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,True,4.0,4.0,,,,,5.0,,1.0,,,,,,10.0,7.0,6.4,2.0,0,Hazzaa Ahmed Al-Ghamdi,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11453167,away,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,8,8,True,4.0,3.0,1.0,,,1.0,3.0,,1.0,,,,,,8.0,5.0,6.3,2.0,0,,,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11453167,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453167,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
