match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated,stat_bigChanceMissed
10721343,home,FC Eindhoven,Nigel Bertrams,nigel-bertrams,N. Bertrams,G,189.0,8,196080,EUR,726451200,G,1,1,False,33.0,15.0,29.0,11.0,7.0,11.0,8.0,22.0,2.0,9.0,1.0,2.0,90.0,36.0,6.9,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Mawouna Amevor,mawouna-amevor,M. Amevor,D,191.0,225,106154,EUR,692841600,D,3,3,False,30.0,21.0,8.0,2.0,15.0,17.0,6.0,13.0,4.0,5.0,,,90.0,40.0,6.6,11.0,0,Mawouna,Amevor,3,M,True,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Maarten Peijnenburg,maarten-peijnenburg,M. Peijnenburg,D,183.0,9,792515,EUR,852854400,D,4,4,False,41.0,19.0,14.0,4.0,15.0,25.0,4.0,16.0,6.0,10.0,,,90.0,56.0,7.3,23.0,0,Maarten,Peijnenburg,4,M,,6.0,3.0,7.0,6.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Collin Seedorf,collin-seedorf,C. Seedorf,D,181.0,113,611756,EUR,799286400,D,33,33,False,26.0,19.0,9.0,5.0,14.0,19.0,5.0,7.0,3.0,7.0,,,90.0,33.0,7.0,7.0,0,Collin,Seedorf,33,M,,3.0,,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Tibo Persyn,tibo-persyn,T. Persyn,D,179.0,145,929655,EUR,1015977600,M,99,99,False,34.0,26.0,10.0,8.0,14.0,19.0,13.0,19.0,1.0,11.0,,,86.0,69.0,6.8,21.0,0,,,99,M,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,
10721343,home,FC Eindhoven,Sven Van Doorm,sven-van-doorm,S. V. Doorm,M,172.0,18,945886,EUR,861235200,M,8,8,False,43.0,35.0,6.0,3.0,11.0,12.0,25.0,38.0,2.0,1.0,,,90.0,68.0,7.3,19.0,0,Sven,Van Doorm,7,M,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,7.0,1.0,,3.0,,,,,,,,,,
10721343,home,FC Eindhoven,Koen Oostenbrink,koen-oostenbrink,K. Oostenbrink,M,190.0,22,856740,EUR,948844800,M,23,23,False,32.0,24.0,6.0,2.0,10.0,13.0,14.0,19.0,6.0,3.0,,,90.0,43.0,6.9,8.0,1,,,,M,,1.0,2.0,1.0,3.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
10721343,home,FC Eindhoven,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,176.0,32,1048758,EUR,1006819200,M,7,7,False,26.0,18.0,3.0,1.0,10.0,11.0,8.0,18.0,,8.0,,,90.0,61.0,7.0,19.0,3,,,8,M,,2.0,2.0,5.0,6.0,,2.0,2.0,2.0,,1.0,,2.0,1.0,3.0,,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,
10721343,home,FC Eindhoven,Naoufal Bannis,naoufal-bannis,N. Bannis,F,180.0,286,961689,EUR,1015804800,F,10,10,False,27.0,17.0,,,7.0,12.0,10.0,15.0,,5.0,,,77.0,46.0,7.0,19.0,3,,,20,M,,2.0,2.0,6.0,3.0,,1.0,,,1.0,3.0,,,2.0,,,,8.0,2.0,,1.0,,2.0,,,,,
10721343,home,FC Eindhoven,Ozan Kökçü,ozan-kokcu,O. Kökçü,M,176.0,831,1100399,EUR,903398400,F,20,20,False,32.0,29.0,2.0,1.0,7.0,9.0,22.0,25.0,,2.0,,,86.0,43.0,7.6,7.0,2,Ozan,Kökçü,7,M,,,,1.0,2.0,,,,,,,,,3.0,2.0,,3.0,1.0,,2.0,1.0,1.0,,1.0,,,,
10721343,home,FC Eindhoven,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,180.0,201,990814,EUR,902534400,F,25,25,False,25.0,18.0,1.0,1.0,2.0,4.0,16.0,22.0,1.0,7.0,,,90.0,44.0,7.4,11.0,5,Charles-Andreas,Brym,7,M,,3.0,3.0,8.0,9.0,1.0,1.0,,1.0,3.0,2.0,,,2.0,1.0,,3.0,1.0,,2.0,3.0,2.0,,,,,,
10721343,home,FC Eindhoven,Lamine Diaby-Fadiga,lamine-diaby-fadiga,L. Diaby-Fadiga,F,188.0,824,911850,EUR,979862400,F,9,9,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,,13.0,8.0,6.6,,3,,,80,M,,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,
10721343,home,FC Eindhoven,Cas Faber,cas-faber,C. Faber,M,172.0,2,945776,EUR,929664000,M,21,21,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,,,,9.0,8.0,6.9,,0,,,,M,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Evan Rottier,evan-rottier,E. Rottier,F,178.0,78,1047335,EUR,1013385600,F,22,22,True,5.0,5.0,,,2.0,2.0,4.0,5.0,,2.0,,,9.0,7.0,6.6,1.0,0,Evan Rottier,,11,M,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
10721343,home,FC Eindhoven,TJ Odunze,tj-odunze,T. Odunze,G,198.0,3,930840,EUR,951782400,G,31,31,True,,,,,,,,,,,,,,,,,0,TJ,Odunze,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Jort Borgmans,jort-borgmans,J. Borgmans,G,186.0,22,1014551,EUR,1032480000,G,12,12,True,,,,,,,,,,,,,,,,,0,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Jarno Janssen,jarno-janssen,J. Janssen,D,185.0,18,852391,EUR,969321600,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Justin Ogenia,justin-ogenia,J. Ogenia,D,180.0,19,913369,EUR,918172800,D,2,2,True,,,,,,,,,,,,,,,,,0,Justin,Ogenia,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Rodrigo Rêgo,rodrigo-rego,R. Rêgo,D,181.0,39,983555,EUR,1017100800,D,32,32,True,,,,,,,,,,,,,,,,,0,,,32,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Pieter Bogaers,pieter-bogaers,P. Bogaers,D,188.0,6,994379,EUR,920937600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Dyon Dorenbosch,dyon-dorenbosch,D. Dorenbosch,M,187.0,10,1387851,EUR,1042156800,M,27,27,True,,,,,,,,,,,,,,,,,0,Dyon Dorenbosch,,6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Yassine Azzagari,azzagari-yassine,Y. Azzagari,M,176.0,61,981726,EUR,995846400,M,45,45,True,,,,,,,,,,,,,,,,,0,Yassine,Azzagari,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,home,FC Eindhoven,Pjotr Kestens,pjotr-kestens,P. Kestens,F,187.0,35,1046959,EUR,1004054400,F,14,14,True,,,,,,,,,,,,,,,,,0,Pjotr Kestens,,26,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Joshua Smits,joshua-smits,J. Smits,G,187.0,28,156563,EUR,721008000,G,21,21,False,37.0,26.0,17.0,6.0,23.0,25.0,3.0,12.0,,9.0,,,90.0,48.0,7.6,11.0,0,,,22,M,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,
10721343,away,Willem II Tilburg,Leeroy Owusu,leeroy-owusu,L. Owusu,D,174.0,147,318581,EUR,839894400,D,13,13,False,65.0,48.0,19.0,12.0,18.0,21.0,31.0,50.0,1.0,5.0,,,90.0,102.0,7.5,31.0,0,,,20,M,,1.0,1.0,3.0,6.0,,2.0,,3.0,1.0,,,3.0,1.0,6.0,1.0,1.0,3.0,,1.0,,,,,,,,
10721343,away,Willem II Tilburg,Wessel Dammers,wessel-dammers,W. Dammers,D,185.0,96,363794,EUR,794016000,D,6,6,False,86.0,71.0,10.0,6.0,58.0,66.0,13.0,21.0,2.0,14.0,,,90.0,95.0,7.1,16.0,0,,,4,M,,,3.0,1.0,6.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,
10721343,away,Willem II Tilburg,Erik Schouten,erik-schouten,E. Schouten,D,183.0,29,116945,EUR,682300800,D,4,4,False,96.0,85.0,9.0,3.0,71.0,75.0,14.0,21.0,4.0,6.0,,,90.0,103.0,6.5,11.0,0,,,,M,,,2.0,3.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Lucas Woudenberg,lucas-woudenberg,L. Woudenberg,D,186.0,34,282705,EUR,767232000,D,25,25,False,69.0,55.0,5.0,2.0,25.0,32.0,32.0,45.0,,4.0,,,90.0,100.0,7.1,27.0,0,Lucas,Woudenberg,23,M,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,8.0,2.0,,1.0,,,,,,,,,,
10721343,away,Willem II Tilburg,Pol Llonch,pol-llonch,P. Llonch,M,171.0,47,175035,EUR,718416000,M,8,8,False,76.0,66.0,5.0,4.0,29.0,33.0,37.0,43.0,1.0,11.0,,,90.0,93.0,7.2,13.0,1,Pol,Llonch,8,M,True,1.0,,4.0,6.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,,,1.0,2.0,,,,1.0,,,,,,
10721343,away,Willem II Tilburg,Jesse Bosch,jesse-bosch,J. Bosch,M,176.0,80,989859,EUR,949363200,M,32,32,False,49.0,34.0,4.0,1.0,17.0,21.0,17.0,28.0,,6.0,,,90.0,60.0,6.5,18.0,3,,,5,M,,1.0,2.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,
10721343,away,Willem II Tilburg,Nick Doodeman,nick-doodeman,N. Doodeman,M,173.0,116,822166,EUR,845942400,M,37,37,False,28.0,25.0,1.0,1.0,10.0,10.0,17.0,30.0,,3.0,,,78.0,45.0,7.0,17.0,0,,,7,M,,1.0,,3.0,,,1.0,,,,,,,5.0,12.0,2.0,1.0,2.0,,,,,,,,,1.0,
10721343,away,Willem II Tilburg,Michael de Leeuw,michael-de-leeuw,M. d. Leeuw,F,178.0,47,73799,EUR,529027200,M,23,23,False,31.0,25.0,1.0,,9.0,10.0,17.0,23.0,,5.0,,,90.0,42.0,6.8,8.0,4,,,,M,,3.0,2.0,4.0,3.0,,1.0,,,,,,,2.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,1.0
10721343,away,Willem II Tilburg,Daniel Crowley,daniel-crowley,D. Crowley,M,175.0,111,845493,EUR,870566400,M,19,19,False,38.0,34.0,4.0,4.0,19.0,21.0,15.0,17.0,,,,,45.0,46.0,6.7,7.0,0,,,7,M,,,,2.0,4.0,,,,2.0,2.0,1.0,,2.0,,,,1.0,2.0,,,,,1.0,,,,,
10721343,away,Willem II Tilburg,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,180.0,682,914392,EUR,889228800,F,9,9,False,23.0,16.0,,,6.0,6.0,10.0,17.0,2.0,1.0,,,64.0,35.0,6.9,11.0,3,,,19,M,,4.0,5.0,7.0,5.0,,,,,,3.0,1.0,,,,,,3.0,3.0,,,,,,,,,
10721343,away,Willem II Tilburg,Max Svensson,max-svensson,M. Svensson,F,165.0,43,843494,EUR,898214400,F,11,11,True,15.0,12.0,3.0,2.0,4.0,4.0,9.0,15.0,,1.0,,,45.0,24.0,6.8,9.0,0,,,10,M,,,,,1.0,,,,,,,,,1.0,4.0,1.0,1.0,3.0,,1.0,,,,,,,,
10721343,away,Willem II Tilburg,Jeremy Bokila,jeremy-bokila,J. Bokila,F,188.0,211,32497,EUR,595468800,F,18,18,True,8.0,4.0,,,,1.0,4.0,7.0,1.0,1.0,,,26.0,14.0,6.6,8.0,0,,,18,M,,2.0,4.0,3.0,5.0,,1.0,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,
10721343,away,Willem II Tilburg,Joeri Schroyen,joeri-schroyen,J. Schroyen,D,178.0,7,125459,EUR,664156800,F,14,14,True,7.0,4.0,1.0,,2.0,3.0,2.0,5.0,2.0,3.0,,,12.0,14.0,6.7,5.0,1,,,,M,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
10721343,away,Willem II Tilburg,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,176.0,184,42876,EUR,685065600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,31,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Maarten Schut,maarten-schut,M. Schut,G,180.0,17,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,0,,,41,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Niels van Berkel,niels-van-berkel,N. v. Berkel,D,174.0,24,1391809,EUR,999820800,D,44,44,True,,,,,,,,,,,,,,,,,0,,,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Matthias Verreth,matthias-verreth,M. Verreth,M,181.0,129,794992,EUR,887932800,M,10,10,True,,,,,,,,,,,,,,,,,0,,,29,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Ringo Meerveld,ringo-meerveld,R. Meerveld,M,177.0,423,992018,EUR,1040428800,M,16,16,True,,,,,,,,,,,,,,,,,0,,,10,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Wesley Spieringhs,wesley-spieringhs,W. Spieringhs,M,188.0,29,1048760,EUR,1011139200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Amine Lachkar,lachkar-amine,A. Lachkar,M,189.0,136,1418129,EUR,1050624000,D,42,42,True,,,,,,,,,,,,,,,,,0,Amine Lachkar,,34,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Elton Kabangu,elton-kabangu,E. Kabangu,F,178.0,243,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,,0,,,7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721343,away,Willem II Tilburg,Jelte Pal,jelte-pal,J. Pal,F,,23,1213551,EUR,1034726400,F,36,36,True,,,,,,,,,,,,,,,,,0,Jelte Pal,,12,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
