match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_goodHighClaim,player_sofascoreId
12448230,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189.0,296,M,939460,EUR,925430400,G,99,99,False,30.0,21.0,18.0,10.0,0.0,16.0,19.0,5.0,11.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,90.0,37.0,7.5,9.0,0.00233545,0,0.2879,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173.0,39,M,912651,EUR,899251200,D,2,2,False,30.0,17.0,4.0,2.0,0.0,4.0,8.0,13.0,23.0,1.0,7.0,6.0,4.0,,4.0,2.0,1.0,,,,90.0,61.0,7.2,22.0,0.0173513,1,,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.1422,0.0535,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186.0,224,M,918420,EUR,994118400,D,12,12,False,55.0,38.0,12.0,4.0,0.0,22.0,27.0,16.0,28.0,9.0,12.0,5.0,2.0,,1.0,1.0,3.0,,,,90.0,68.0,7.4,17.0,0.00585506,0,,,3.0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
12448230,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189.0,155,M,929498,EUR,781056000,D,5,5,False,51.0,41.0,8.0,4.0,0.0,23.0,26.0,18.0,25.0,8.0,12.0,8.0,6.0,,3.0,3.0,1.0,,,,90.0,75.0,7.8,15.0,0.0322818,1,,,6.0,1.0,,,,,2.0,1.0,0.2145,,2.0,,True,2.0,1.0,1.0,1.0,,,,,,,,
12448230,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185.0,120,M,858242,EUR,929923200,D,4,4,False,31.0,26.0,3.0,,0.0,15.0,18.0,12.0,15.0,3.0,10.0,4.0,9.0,,7.0,4.0,,,,,79.0,58.0,7.7,12.0,0.0270996,1,,2.0,6.0,1.0,1.0,,1.0,1.0,2.0,2.0,0.0145,0.0413,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,
12448230,home,NAC Breda,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188.0,184,M,1002607,EUR,1018656000,M,7,7,False,23.0,15.0,2.0,1.0,0.0,6.0,7.0,9.0,18.0,3.0,7.0,,4.0,,2.0,,,,,,58.0,39.0,7.0,13.0,0.0101412,2,,2.0,2.0,1.0,2.0,2.0,,,2.0,,0.1695,,,,,1.0,,1.0,,,,1.0,,,,,
12448230,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178.0,164,M,1096511,EUR,974592000,M,16,16,False,34.0,32.0,1.0,1.0,0.0,12.0,14.0,20.0,21.0,,3.0,4.0,2.0,,1.0,1.0,2.0,,,,90.0,46.0,6.8,4.0,0.0196235,0,,1.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12448230,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187.0,91,M,336811,EUR,811123200,M,8,8,False,24.0,19.0,4.0,3.0,1.0,5.0,7.0,15.0,22.0,3.0,4.0,3.0,3.0,,1.0,1.0,,,,,79.0,39.0,7.3,11.0,0.248039,1,,5.0,2.0,,,,,,2.0,,0.0494,,,1.0,,2.0,,1.0,,1.0,,,1.0,3.0,,,
12448230,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183.0,190,M,187031,EUR,790387200,F,10,10,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,1.0,4.0,,3.0,,2.0,1.0,1.0,,,,90.0,23.0,6.3,10.0,0.0213254,0,,,12.0,,2.0,,,1.0,3.0,2.0,,,6.0,,,3.0,,,,,,,,1.0,,,
12448230,home,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165.0,364,M,1513787,EUR,1141948800,F,19,19,False,28.0,23.0,4.0,4.0,0.0,7.0,7.0,16.0,21.0,1.0,4.0,,2.0,,,,2.0,,,,79.0,37.0,7.0,11.0,0.0108528,0,,,6.0,4.0,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,2.0,,,
12448230,home,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,F,77,77,False,27.0,21.0,2.0,,0.0,6.0,8.0,17.0,26.0,1.0,3.0,1.0,6.0,,,,1.0,,,,89.0,46.0,7.6,18.0,0.109409,2,,7.0,3.0,,1.0,1.0,2.0,,5.0,,0.0688,0.6118,1.0,,,2.0,,,,2.0,,,,1.0,1.0,,
12448230,home,NAC Breda,Lars Mol,Lars,Mol,lars-mol,L. Mol,M,28,185.0,35,M,1515523,EUR,1095206400,D,28,28,True,12.0,7.0,3.0,,0.0,3.0,4.0,4.0,8.0,1.0,2.0,,,,1.0,,,,,,32.0,17.0,6.5,6.0,0.0033354,0,,,2.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,
12448230,home,NAC Breda,Manel Royo,,,manel-royo,Royo,D,23,184.0,35,M,867318,EUR,762393600,D,21,21,True,6.0,3.0,2.0,,0.0,3.0,5.0,,3.0,,,,2.0,,,,,,,,11.0,9.0,6.4,5.0,0.00040804,0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12448230,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177.0,105,M,1083398,EUR,1074988800,M,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,,,,,,,,11.0,5.0,6.6,1.0,0.00097022,2,,,1.0,,,,,,,,0.0824,,1.0,1.0,,,,,,,,2.0,,,,,
12448230,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185.0,100,M,226762,EUR,737683200,M,20,20,True,8.0,2.0,1.0,,0.0,,1.0,2.0,7.0,2.0,2.0,1.0,2.0,,,,,,,,11.0,10.0,6.7,6.0,0.00445007,0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,
12448230,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188.0,165,M,138837,EUR,761184000,D,23,23,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,1.0,3.0,,1.0,2.01e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190.0,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190.0,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183.0,161,M,891420,EUR,897696000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186.0,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188.0,270,M,882645,EUR,935193600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175.0,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,home,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177.0,5317,M,1106666,EUR,1015027200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448230,away,Almere City FC,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,1,1,False,37.0,13.0,33.0,9.0,0.0,9.0,9.0,4.0,28.0,1.0,1.0,3.0,11.0,,,,,3.0,3.0,2.0,90.0,51.0,6.9,25.0,0.00174543,0,-0.2934,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12448230,away,Almere City FC,Hamdi Akujobi,,,hamdi-akujobi,H. Akujobi,D,,175.0,76,M,983662,EUR,948326400,D,20,20,False,35.0,26.0,6.0,5.0,0.0,14.0,15.0,12.0,20.0,1.0,5.0,1.0,7.0,,3.0,2.0,1.0,,,,90.0,52.0,6.9,13.0,0.0118775,0,,,2.0,,,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,
12448230,away,Almere City FC,Joey Jacobs,,,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800,D,3,3,False,49.0,39.0,4.0,2.0,0.0,27.0,30.0,12.0,21.0,2.0,4.0,4.0,5.0,,2.0,1.0,,,,,90.0,69.0,6.9,18.0,0.00794675,0,,2.0,4.0,,,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,
12448230,away,Almere City FC,James Lawrence,,,james-lawrence,J. Lawrence,D,4,188.0,53,M,193462,EUR,714441600,D,15,15,False,40.0,37.0,3.0,1.0,0.0,17.0,18.0,20.0,22.0,4.0,6.0,3.0,4.0,,1.0,1.0,,,,,78.0,47.0,7.1,3.0,0.0081856,0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,
12448230,away,Almere City FC,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400,D,14,14,False,60.0,52.0,9.0,3.0,0.0,19.0,19.0,34.0,47.0,1.0,1.0,2.0,8.0,,,,,,,,90.0,83.0,7.1,19.0,0.45319,0,,6.0,3.0,1.0,1.0,,,,3.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,
