match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_ownGoals,stat_goodHighClaim,stat_punches,stat_outfielderBlock
12504670,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,28.0,28.0,2.0,2.0,0.0,28.0,28.0,7.0,1.0,1.0,90.0,33.0,6.5,9.348e-05,0,-0.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504670,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,False,51.0,45.0,2.0,,1.0,31.0,33.0,3.0,,,89.0,58.0,7.3,0.221684,1,,14.0,18.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,0.1037,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504670,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,81.0,75.0,2.0,1.0,0.0,59.0,60.0,5.0,,,90.0,87.0,7.0,0.00660991,0,,16.0,21.0,4.0,5.0,,,,1.0,,6.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12504670,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,56.0,48.0,4.0,1.0,0.0,35.0,39.0,3.0,,,74.0,70.0,7.4,0.127849,0,,15.0,19.0,1.0,6.0,1.0,,,,,9.0,,2.0,,,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12504670,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,20.0,16.0,2.0,1.0,0.0,8.0,9.0,2.0,,,90.0,35.0,7.0,0.0277161,3,,8.0,13.0,1.0,2.0,,1.0,1.0,,,8.0,0.102,,,,,1.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
12504670,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,54.0,45.0,7.0,4.0,0.0,21.0,22.0,4.0,,,90.0,62.0,6.8,0.0413779,1,,24.0,33.0,,1.0,,,1.0,,1.0,13.0,0.3499,,,,,5.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,0.4451,,,,,,,
12504670,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,43.0,38.0,7.0,4.0,0.0,21.0,21.0,5.0,,,71.0,58.0,7.6,0.110371,4,,18.0,25.0,,5.0,,1.0,,1.0,,7.0,0.1012,1.0,,,,1.0,4.0,1.0,3.0,1.0,,,1.0,,2.0,,1.0,,1.0,,,0.0184,,,,,,,
12504670,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,52.0,47.0,,,2.0,15.0,15.0,5.0,,,90.0,61.0,8.8,0.279512,1,,32.0,38.0,,4.0,2.0,,,2.0,,7.0,0.0313,4.0,,,,1.0,4.0,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12504670,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,34.0,29.0,2.0,1.0,0.0,12.0,13.0,2.0,,,71.0,53.0,7.5,0.104836,1,,19.0,30.0,,1.0,,,,1.0,,14.0,0.0598,3.0,,,,3.0,1.0,1.0,9.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,0.1749,1.0,,,,,,
12504670,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,12.0,7.0,,,0.0,4.0,4.0,2.0,,,70.0,19.0,7.2,0.00263681,3,,3.0,8.0,1.0,1.0,,2.0,1.0,,,6.0,0.3657,,,,1.0,3.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,0.8919,1.0,,,,,,
