match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_totalCross,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_goalAssist
10385587,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,10.0,4.0,,,2.0,4.0,2.0,6.0,2.0,4.0,1.0,3.0,,,,65.0,22.0,6.6,9.0,0.4587,0.0,0.0009913,3,,,,3.0,4.0,,,,,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,
10385587,home,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,True,9.0,6.0,1.0,1.0,5.0,6.0,1.0,3.0,,,,,,,,25.0,12.0,6.3,4.0,0.0,0.0,0.0013715,0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Sam Surridge,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,,25.0,7.0,6.6,1.0,0.0,0.0,0.00190334,0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Emmanuel Dennis,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,,844424,EUR,879552000,F,25,25,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,9.0,5.0,6.5,2.0,0.0,0.0,3.621e-05,0,,,,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Jesse Lingard,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,M,11,11,True,,,,,,,,,,,,,,,,2.0,1.0,,,0.0,0.0,0.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Jonjo,Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,home,Nottingham Forest,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,36.0,29.0,13.0,7.0,23.0,29.0,6.0,7.0,1.0,1.0,2.0,3.0,,,1.0,90.0,42.0,7.0,7.0,0.0,0.0,0.00173888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10385587,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,67.0,59.0,2.0,,26.0,31.0,33.0,36.0,1.0,6.0,1.0,4.0,,,,90.0,103.0,7.5,11.0,0.0577,0.0,0.0640977,1,,,,,3.0,,1.0,5.0,3.0,,,,1.0,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,
10385587,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,70.0,57.0,7.0,1.0,43.0,48.0,14.0,22.0,3.0,6.0,8.0,10.0,,,,90.0,86.0,7.1,13.0,0.0,0.0,0.00425605,0,,,,5.0,7.0,,,1.0,1.0,,,,,3.0,1.0,1.0,,2.0,1.0,,,,,,True,,,,,,,
10385587,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,66.0,63.0,1.0,1.0,48.0,51.0,15.0,15.0,1.0,4.0,2.0,9.0,,,,90.0,73.0,7.3,3.0,0.0,0.0,0.00784483,0,,,,1.0,1.0,,,2.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10385587,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,51.0,39.0,4.0,2.0,11.0,16.0,28.0,36.0,2.0,4.0,,6.0,,,,90.0,74.0,7.9,17.0,0.7317,0.9159,0.120668,2,,,,2.0,2.0,,,,,,1.0,,,1.0,2.0,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,
10385587,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,47.0,37.0,8.0,4.0,18.0,19.0,20.0,29.0,4.0,7.0,1.0,7.0,,,,90.0,60.0,7.2,12.0,0.0,0.0,0.312652,0,,,,2.0,6.0,1.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,
10385587,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,63.0,56.0,2.0,2.0,17.0,18.0,41.0,50.0,1.0,3.0,,3.0,,,,79.0,81.0,7.6,12.0,0.6404,0.3885,0.314624,3,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,3.0,5.0,2.0,,2.0,,,1.0,,,
10385587,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,58.0,50.0,1.0,1.0,10.0,11.0,40.0,49.0,,5.0,,2.0,,,,90.0,84.0,8.6,17.0,1.1157,0.8767,0.387336,7,,,,2.0,7.0,,,5.0,2.0,,4.0,,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,,,2.0,,,1.0,1.0,,1.0
10385587,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,71.0,56.0,3.0,3.0,12.0,15.0,45.0,65.0,1.0,4.0,1.0,9.0,,,,90.0,95.0,9.1,27.0,0.2689,0.7196,0.379398,5,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,1.0,2.0,2.0,6.0,9.0,1.0,,,,,3.0,,,
10385587,away,Manchester United,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,25,25,False,40.0,30.0,1.0,,6.0,8.0,24.0,32.0,,3.0,,7.0,,,,90.0,53.0,6.2,16.0,0.31,0.0,0.106207,2,,,,,6.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,
10385587,away,Manchester United,Anthony Martial,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,False,22.0,18.0,,,4.0,5.0,14.0,17.0,1.0,3.0,1.0,3.0,,,,72.0,39.0,6.0,9.0,0.7614,0.819,0.0452928,2,,,,,5.0,,4.0,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,1.0,,,
10385587,away,Manchester United,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,F,27,27,True,8.0,5.0,,,3.0,3.0,2.0,5.0,,,,2.0,,,,18.0,12.0,6.2,7.0,0.0,0.0,0.00087447,0,,,,,4.0,,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
10385587,away,Manchester United,Fred,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,9.0,5.0,1.0,,1.0,2.0,4.0,8.0,,1.0,,1.0,,,,11.0,11.0,6.5,5.0,0.0,0.0,0.00753286,0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
10385587,away,Manchester United,Jack Butland,jack-butland,J. Butland,G,1,196,712,M,,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Nathan Bishop,nathan-bishop,N. Bishop,G,1,185,328,M,,875479,EUR,939945600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Brandon Williams,williams-brandon,B. Williams,D,,180,1779,M,,927368,EUR,967939200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Marc Jurado,jurado-marc,M. Jurado,D,2,178,234,M,,1116096,EUR,1081814400,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7245,M,zidaneiqbal,1014225,EUR,1051401600,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385587,away,Manchester United,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
