match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_aerialLost,captain,stat_dispossessed,stat_shotOffTarget,player_firstName,stat_accurateCross,stat_keyPass,stat_goals,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_lastName,stat_punches,stat_errorLeadToAGoal,stat_goalAssist
11352668,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,15.0,10.0,1.0,,3.0,5.0,7.0,10.0,1.0,,,,,,90.0,30.0,6.8,10.0,0.0311815,2,,,5.0,6.0,6.0,1.0,,,,,,,4.0,1.0,1.0,,0.1552,0.1284,Dom_Solanke,4.0,,1.0,,,,,,,,1.0,,2.0,,,,
11352668,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,True,4.0,2.0,,,2.0,4.0,,,1.0,,,,,,21.0,7.0,6.5,3.0,3.748e-05,0,,,,,,,,,,1.0,,,1.0,,,,,,d.ouattara15,,,,,Dango Ouattara,,,,,,,,,,,,
11352668,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,True,3.0,1.0,2.0,,,,1.0,3.0,1.0,,,,,,8.0,5.0,6.6,2.0,0.00070607,1,,,,,1.0,,,,,,1.0,1.0,,,,,0.0142,,miloskerkez,,,,,Milos,,,,,,1.0,,,Kerkez,,,
11352668,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,190853,EUR,789782400,M,8,8,True,1.0,1.0,,,,,1.0,1.0,,,,,,,8.0,1.0,6.5,,0.00020465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,16.0,2.0,6.5,,2.85e-06,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,justinkluivert,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Sinisterra29,,,,,,,,,,,,,,,,,
11352668,away,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,47.0,24.0,27.0,5.0,21.0,28.0,3.0,19.0,17.0,1.0,3.0,4.0,1.0,1.0,90.0,72.0,7.0,23.0,0.00339078,0,-0.5793,,2.0,,3.0,,,,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,
11352668,away,Burnley,Vitinho,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,D,22,22,False,58.0,46.0,9.0,3.0,25.0,34.0,21.0,25.0,6.0,,,,,,90.0,84.0,5.7,17.0,0.0291107,0,,1.0,1.0,5.0,2.0,3.0,,,2.0,,,,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,,1.0,
11352668,away,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,58.0,48.0,10.0,6.0,32.0,36.0,16.0,22.0,4.0,,,,,,90.0,72.0,7.4,10.0,0.0111319,0,,,6.0,2.0,7.0,,,,10.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0
11352668,away,Burnley,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,66.0,61.0,6.0,2.0,55.0,57.0,6.0,9.0,6.0,,,,,,90.0,74.0,6.3,5.0,0.00407602,0,,,,5.0,2.0,1.0,,,3.0,1.0,2.0,1.0,,,,1.0,,,,3.0,,,,Ameen,,,,,,,,,Al-Dakhil,,,
11352668,away,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,35.0,28.0,3.0,,17.0,21.0,11.0,16.0,6.0,,,,,,90.0,57.0,6.8,13.0,0.00346532,2,,2.0,,5.0,4.0,,2.0,2.0,,,,,1.0,2.0,1.0,1.0,0.0281,0.0779,,3.0,,1.0,,,,,1.0,,,1.0,,,,,,
11352668,away,Burnley,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,False,34.0,28.0,,,18.0,19.0,11.0,17.0,5.0,,,,,,81.0,48.0,6.6,12.0,0.384699,0,,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,
11352668,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,25.0,22.0,3.0,1.0,9.0,10.0,13.0,15.0,2.0,,,,,,60.0,32.0,6.4,5.0,0.00752982,0,,,,4.0,2.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,
11352668,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,36.0,27.0,2.0,1.0,10.0,14.0,17.0,23.0,3.0,,,,,,90.0,50.0,7.0,13.0,0.0480171,0,,1.0,,3.0,5.0,,1.0,,1.0,1.0,5.0,4.0,2.0,,,1.0,,,,1.0,True,,,,,,,1.0,,,,,,,,
11352668,away,Burnley,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,F,30,30,False,22.0,16.0,,,7.0,7.0,9.0,18.0,2.0,,,,,,81.0,39.0,6.3,17.0,0.00526684,0,,3.0,1.0,11.0,4.0,,6.0,2.0,,1.0,,,2.0,1.0,,3.0,,,,2.0,,2.0,,Luca Koleosho,,,,,,,,,,,,
11352668,away,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,6.0,6.0,,,3.0,3.0,3.0,3.0,2.0,,,,,,45.0,18.0,6.6,5.0,0.0036603,1,,,1.0,5.0,4.0,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,0.217,,,2.0,,1.0,1.0,,,,,,,,,,,,,
11352668,away,Burnley,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,F,19,19,False,22.0,16.0,2.0,,8.0,11.0,8.0,13.0,4.0,,,,,,68.0,33.0,6.4,12.0,0.018681,1,,2.0,,10.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,0.0309,0.0673,zaroury,1.0,,2.0,,,,,,,,,,,,,,
11352668,away,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,17.0,12.0,,,6.0,8.0,6.0,9.0,,,,,,,45.0,21.0,6.4,7.0,0.00279636,0,,,1.0,5.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,
11352668,away,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,True,27.0,26.0,2.0,2.0,17.0,18.0,9.0,9.0,3.0,,,,,,30.0,36.0,6.8,2.0,0.00757147,2,,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,0.5495,0.1411,,,,1.0,1.0,,,,,,,,1.0,,,,,
11352668,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,F,34,34,True,14.0,12.0,,,6.0,7.0,6.0,7.0,1.0,,,,,,22.0,18.0,6.6,4.0,0.0213074,0,,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11352668,away,Burnley,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,F,31,31,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,1.0,6.5,,0.00251337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,away,Burnley,Nathan Redmond,nathan-redmond,N. Redmond,M,15,173,419,M,115346,EUR,762912000,M,15,15,True,2.0,,1.0,,,,,2.0,,,,,,,9.0,3.0,6.5,3.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,away,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,away,Burnley,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,away,Burnley,Jack Cork,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352668,away,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
