match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_errorLeadToAShot,stat_hitWoodwork,stat_bigChanceMissed
12436445,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,6.0,,,,,,90.0,21.0,6.7,3.0,0.152354,1,,5.0,3.0,2.0,,,,,2.0,,1.0,1.0,,,0.0309,,,,3.0,,,,,,1.0,,1.0,,,,,
12436445,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,5.0,4.0,1.0,,0.0,3.0,3.0,3.0,6.0,2.0,,,,,,18.0,16.0,6.7,4.0,0.0585289,1,,1.0,1.0,,2.0,,1.0,,,,,,,,0.0747,,,4.0,,,1.0,,2.0,,1.0,,1.0,,,,,
12436445,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,13.0,5.0,6.5,2.0,0.00213953,0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,
12436445,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,home,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,32.0,27.0,7.0,2.0,0.0,27.0,28.0,,4.0,8.0,,1.0,1.0,,,90.0,44.0,6.4,6.0,0.00012655,0,-0.7354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,76.0,68.0,6.0,4.0,0.0,21.0,22.0,47.0,56.0,4.0,,,,,,90.0,88.0,6.8,10.0,0.0321875,0,,2.0,3.0,,2.0,,3.0,2.0,,,,,,,,,True,2.0,1.0,,1.0,,,,,,,,,,,
12436445,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,116.0,110.0,5.0,3.0,0.0,69.0,71.0,41.0,45.0,1.0,,,,,,90.0,126.0,7.4,6.0,0.0248566,0,,2.0,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,4.0,,,,,,
12436445,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,110.0,98.0,9.0,5.0,0.0,45.0,51.0,53.0,59.0,6.0,,,,,,90.0,128.0,7.8,13.0,0.0342981,1,,2.0,11.0,,5.0,1.0,2.0,2.0,1.0,,,,,,0.1114,,,,1.0,8.0,1.0,1.0,,,,2.0,,,1.0,,,
12436445,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,48.0,43.0,3.0,1.0,0.0,19.0,21.0,24.0,27.0,9.0,,,,,,84.0,67.0,6.4,11.0,0.0284246,1,,9.0,2.0,2.0,1.0,,,,1.0,2.0,2.0,,1.0,1.0,0.1507,0.7665,,,2.0,1.0,1.0,2.0,,,,,,,,,,
12436445,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,65.0,49.0,4.0,1.0,1.0,22.0,26.0,27.0,39.0,5.0,,,,,,90.0,76.0,7.1,19.0,0.411663,0,,4.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,
12436445,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,114.0,105.0,5.0,2.0,0.0,48.0,50.0,57.0,64.0,7.0,,,,,,90.0,126.0,7.1,10.0,0.110061,2,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.127,,,,,,1.0,,,,1.0,,,,1.0,,1.0,
12436445,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,26,26,False,25.0,23.0,1.0,1.0,0.0,11.0,11.0,12.0,14.0,2.0,,,,,,79.0,35.0,6.8,6.0,0.044157,3,,5.0,3.0,3.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,,0.29,0.4924,,,,,,,,,,,1.0,,2.0,,,
12436445,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,46.0,38.0,,,0.0,6.0,7.0,34.0,47.0,1.0,,,,,,86.0,65.0,6.9,22.0,0.63382,1,,7.0,,2.0,1.0,,,,,3.0,1.0,,,,0.0153,,,8.0,,,1.0,3.0,2.0,1.0,1.0,,3.0,,,,,
12436445,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,63.0,58.0,3.0,1.0,1.0,15.0,16.0,46.0,52.0,7.0,,,,,,90.0,90.0,8.4,12.0,0.426712,1,,3.0,9.0,,2.0,2.0,5.0,2.0,,2.0,4.0,3.0,,,0.0701,,,5.0,1.0,1.0,,4.0,3.0,1.0,1.0,,4.0,2.0,,,,
12436445,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,13.0,8.0,,,0.0,2.0,3.0,6.0,10.0,,,,,,,90.0,20.0,7.0,9.0,0.115559,3,,1.0,2.0,1.0,,,,,,,,,2.0,1.0,0.689,1.0463,,,,2.0,,3.0,,,1.0,,,,,,,1.0
12436445,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,8.0,6.0,,,0.0,1.0,1.0,5.0,8.0,,,,,,,11.0,12.0,6.8,4.0,0.0137646,0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,
12436445,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,,,9.0,6.0,6.6,1.0,0.00245419,0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Scott Carson,,,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Jahmai Simpson-Pusey,Jahmai Simpson-Pusey,,jahmai-simpson-pusey,J. Simpson-Pusey,D,4,187,1923,M,,1402924,EUR,1131062400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Josh Wilson-Esbrand,,,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,Jacob Wright,Jacob Wright,,wright-jacob,J. Wright,M,16,178,1346,M,,1402922,EUR,1127260800,M,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436445,away,Manchester City,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
